area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000062,2021,0.024657288885276487,5.3876971584003433e-5,0.011876252168632343,0.040506543011352106,0.028630290842719765
W02000063,2021,0.021571782928671065,3.7828810001519625e-5,0.011434673785433981,0.035731289307748805,0.024296615522314824
W02000064,2021,0.0285135648528851,1.6035795512218793e-4,0.0118654852324173,0.05954140308148174,0.04767591784906444
W02000065,2021,0.02704380616532969,1.0545162189771222e-4,0.010714584812607914,0.05135522131727524,0.04064063650466733
W02000066,2021,0.028575100861721933,8.181465421451615e-5,0.014747365954417134,0.05016522795715403,0.035417862002736895
W02000067,2021,0.022972895999254873,6.334365541425076e-5,0.011172004699825933,0.04122098388500613,0.030048979185180194
W02000068,2021,0.02883081582797448,9.459282025311061e-5,0.013654652729393263,0.05029555080731714,0.036640898077923874
W02000069,2021,0.02261532188846434,4.1321658918605455e-5,0.012003021129956066,0.037304643641332694,0.025301622511376628
W02000070,2021,0.02580770907678689,6.711439703168262e-5,0.013161037695650999,0.04566178604419306,0.032500748348542066
W02000071,2021,0.02386779522666256,5.1912476294620945e-5,0.012411929410033247,0.039496357869852866,0.02708442845981962
W02000072,2021,0.026838883594930103,6.940251433750469e-5,0.01291245153762321,0.04709725258498326,0.034184801047360054
W02000073,2021,0.024450244865210916,5.3831966553760484e-5,0.012193825769830883,0.04077503706267721,0.028581211292846326
W02000074,2021,0.027083330024814244,7.080649528848012e-5,0.013099858604159081,0.047074994365786396,0.03397513576162731
W02000075,2021,0.02390408889880103,5.4488434721715335e-5,0.012149019356196987,0.040663808263777926,0.02851478890758094
W02000076,2021,0.024066448606648697,4.8635851416116806e-5,0.013484559993594165,0.040367544779595296,0.02688298478600113
W02000077,2021,0.024064056599961033,5.5549406369548505e-5,0.011543135902507195,0.03945781039606645,0.027914674493559256
W02000080,2021,0.025646729697393185,7.984776306414602e-5,0.013019030191872123,0.04549232066445699,0.03247329047258487
W02000081,2021,0.027009194534837966,8.379775782363339e-5,0.013292828293580087,0.04780896839291747,0.034516140099337386
W02000082,2021,0.027228416299738066,1.3511391524457977e-4,0.013013188080390571,0.05215101045902095,0.03913782237863038
W02000083,2021,0.026739038918084844,6.67563163447872e-5,0.013163698864110354,0.047630300200751555,0.0344666013366412
W02000085,2021,0.024652306636702988,7.134908407642933e-5,0.011138984570042604,0.04427772317604434,0.033138738606001736
W02000087,2021,0.04313773171185846,3.094205425679567e-4,0.020154824986517272,0.0807351619392426,0.06058033695272533
W02000088,2021,0.029540543824719188,8.672177875505079e-5,0.013830850401148516,0.04779712567543895,0.033966275274290435
W02000089,2021,0.03676650200532355,3.529578316322959e-4,0.01301944960697753,0.08056529227585948,0.06754584266888196
W02000090,2021,0.024699445560518132,4.77426751115795e-5,0.012615100147872049,0.04023316136563723,0.027618061217765184
W02000091,2021,0.02581869208718115,7.159987540514746e-5,0.012813543614432625,0.04640955340175844,0.03359600978732581
W02000092,2021,0.026970311148049826,6.868742643404931e-5,0.013500572043311076,0.04497875847015548,0.0314781864268444
W02000093,2021,0.026238409533721155,6.1016473969690285e-05,0.014861144976133113,0.04560041908449309,0.030739274108359978
W02000094,2021,0.027926437750569723,7.553614003517327e-5,0.014879298376136715,0.04802855060771141,0.033149252231574694
W02000095,2021,0.023310101430836522,6.480477066636555e-5,0.011285435995192118,0.043513366574260165,0.032227930579068045
W02000096,2021,0.027458219009183087,7.147135252711185e-5,0.014516067668278627,0.04593487850380474,0.03141881083552611
W02000097,2021,0.026758563810369687,5.949890929603511e-5,0.014990863037591182,0.04508138699155167,0.030090523953960488
W02000098,2021,0.022657025367034664,5.10005694865918e-5,0.011324803786417082,0.03758230807458904,0.026257504288171956
W02000099,2021,0.02587211429117297,8.308972639713253e-5,0.011851472270715136,0.04596098362565337,0.03410951135493824
W02000100,2021,0.0292890243372109,6.639974251631121e-5,0.017088293427313973,0.04894380694249875,0.03185551351518478
W02000101,2021,0.024188992106045745,4.5812147367679516e-5,0.014044335215904015,0.04089447655652641,0.026850141340622392
W02000102,2021,0.02658803642453087,4.9886814216050264e-5,0.015161380255206532,0.04202325613483436,0.02686187587962783
W02000103,2021,0.0282331462826796,6.591669552018293e-5,0.01655318654459887,0.04947876366205588,0.03292557711745701
W02000104,2021,0.03447129887702575,1.1987215993369256e-4,0.01763240317147364,0.059415394376121075,0.041782991204647436
W02000105,2021,0.036420803114549156,1.4152274222037405e-4,0.019869062748272766,0.06228672433047602,0.04241766158220325
W02000106,2021,0.027378903507114385,5.4890118760631474e-5,0.015046478729295293,0.04545505052225385,0.030408571792958555
W02000107,2021,0.029434139397015564,6.771830744093201e-5,0.017556579711164137,0.04976155176008107,0.03220497204891693
W02000108,2021,0.02869370164958631,7.326903416885203e-5,0.016810188946061632,0.05209871049823228,0.035288521552170646
W02000109,2021,0.03895706074326348,1.772215701099145e-4,0.018872865765241803,0.07199375404700248,0.053120888281760675
W02000110,2021,0.025714778759619975,4.396139498810239e-5,0.01407479199253699,0.04114470274178848,0.027069910749251493
W02000111,2021,0.023338191366949736,4.123349183125694e-5,0.012507320822886286,0.03609621679504073,0.023588895972154442
W02000113,2021,0.03155349522197842,1.3510968181052832e-4,0.014986133822524124,0.06410998598695652,0.0491238521644324
W02000114,2021,0.020729894116380803,2.9308665527423103e-5,0.011839217315483607,0.0329454627877684,0.021106245472284794
W02000116,2021,0.028228048187014316,8.565878869375607e-5,0.014760455727897423,0.04752732429127622,0.0327668685633788
W02000117,2021,0.048522910456792134,2.6827686118785797e-4,0.025153885850608203,0.09111024150813095,0.06595635565752275
W02000118,2021,0.03861724719283551,1.5082381339944246e-4,0.020344929547637572,0.06588824670918654,0.04554331716154897
W02000120,2021,0.027556915685034686,6.291730739378434e-5,0.015278100823590761,0.0474024424875119,0.03212434166392114
W02000122,2021,0.026754050064365483,5.550522473146327e-5,0.015127385966076913,0.04215343779850059,0.027026051832423674
W02000123,2021,0.030049029751387592,6.846352501745949e-5,0.01757386429063453,0.049259556739912405,0.03168569244927788
W02000124,2021,0.02585243257993819,6.156551020949417e-5,0.012875610001605153,0.04382985302567893,0.03095424302407378
W02000125,2021,0.025315586802141563,4.290363915347314e-5,0.014423706130676228,0.03865766001801052,0.024233953887334292
W02000126,2021,0.026197216338551054,5.4594983039860444e-5,0.015157556859875007,0.043602252099637806,0.0284446952397628
W02000127,2021,0.026625889126732236,7.844961595332782e-5,0.013749747296013186,0.04699186684033768,0.033242119544324496
W02000128,2021,0.02711017388988323,9.099047035741885e-5,0.012350908063442405,0.050936425196120697,0.03858551713267829
W02000129,2021,0.02921802468575292,8.964722202885917e-5,0.016423406655906782,0.048322467221619356,0.031899060565712574
W02000130,2021,0.040436127693124886,2.061796762932203e-4,0.018987655568418166,0.07772522439082935,0.058737568822411185
W02000131,2021,0.03360560303864623,1.2169671708917032e-4,0.015971805144464557,0.06181842834600389,0.04584662320153933
W02000132,2021,0.02593893460190283,6.696062652852273e-5,0.013702567628113595,0.04385773346483987,0.030155165836726276
W02000133,2021,0.0324078999225538,1.0523820440669383e-4,0.01755767034921195,0.0574397299834756,0.03988205963426365
W02000134,2021,0.03140181468464424,1.5480340513060765e-4,0.013738083624885378,0.06026975945058609,0.04653167582570071
W02000135,2021,0.03555312188552993,1.635139215032312e-4,0.0174894231456803,0.06692854784681093,0.04943912470113063
W02000136,2021,0.024369899813231597,7.207216310279213e-5,0.012417536555429834,0.04552377497932456,0.03310623842389473
W02000137,2021,0.03926650098637073,2.381660821494514e-4,0.01838425079575681,0.0738787987353297,0.05549454793957288
W02000138,2021,0.02397162966727109,1.007651537357042e-4,0.008986643287075978,0.049169854523323925,0.04018321123624795
W02000139,2021,0.02137452976529778,6.669658156465566e-5,0.010324739690263785,0.04129346729444676,0.030968727604182976
W02000140,2021,0.02274425763985496,9.990615460060965e-5,0.008248512552367894,0.045898911940087064,0.03765039938771917
