area_id,pop_density,age_adult_mean,female_adult_share,caraccess_adult_share,scaled_pop_density,scaled_age_adult_mean,scaled_female_adult_share,scaled_caraccess_adult_share
W02000148,942.4,49.854520422212026,0.5246328754144955,0.8211747986736144,-0.2914364479893666,-0.2404615485587146,0.6634439685624499,-0.5156709609509709
W02000149,216.9,54.516620498614955,0.5224971878515186,0.8061492313460817,-0.660240451396873,0.8195149455664005,0.49998591288400346,-0.7209261414131417
W02000151,124.5,52.17164775451494,0.5104512276045122,0.8855341738553417,-0.7072114919411234,0.28636122784786683,-0.42196974902510803,0.36350350743345833
W02000152,250.5,54.263355704697986,0.5235353389952497,0.9090254786238664,-0.6431600730171457,0.7619325848401253,0.5794423700907462,0.6844040028656765
W02000153,59.8,54.714285714285715,0.5109248316613989,0.9437955201319225,-0.7401013872139914,0.8644561692388949,-0.385721751124043,1.1593764940098845
W02000154,549.1,52.540212670360944,0.5182033096926714,0.8655634357762018,-0.49136837705921127,0.37015825943312314,0.171347498102511,0.09069534258729783
W02000156,184.7,51.60196353436185,0.5160349854227405,0.9272594752186589,-0.6766091473441118,0.15683764994514174,0.005391543033299291,0.9334875935233689
W02000157,189.8,52.28283774291735,0.5156517485937883,0.9370261677671803,-0.6740165899114747,0.31164141749569,-0.023940063335933837,1.066904468764543
W02000158,224.1,51.24084507042254,0.5161624533775383,0.935764608371322,-0.656580370315503,0.07473364593466288,0.015147494425136403,1.049671069464794
W02000159,196.3,52.9017617770969,0.5260230433055224,0.8839888756456099,-0.6707123500463489,0.45236017452108346,0.7698425562927212,0.3423941239411508
W02000160,342.5,54.05243161094225,0.5244565217391305,0.9229539641943734,-0.5963923703107493,0.713976818605647,0.6499464751150758,0.8746726134958085
W02000161,1082.6,51.46815795480484,0.5238912031364862,0.8637588826268071,-0.22016653582157553,0.12641557260040742,0.6066789666887555,0.06604443428822336
W02000162,198.1,55.04912858515164,0.5241171403962102,0.8847258110824002,-0.6697973297760064,0.9405861464008393,0.6239714142452312,0.3524609528847874
W02000163,3350.1,51.33088725817211,0.5203021718602455,0.8413597733711048,0.9325048325127059,0.0952056651813601,0.33198706682786233,-0.23993623933643188
W02000164,502.5,52.28512014787431,0.5146074751101681,0.8803655949077852,-0.5150572351691903,0.31216034578225665,-0.10386510302252908,0.29289867891096066
W02000165,2818.1,50.042010640249494,0.5206086286594761,0.8152927580893683,0.6620655081670223,-0.19783371544891065,0.35544219828999674,-0.5960219570423446
W02000166,919.1,48.83149096791588,0.5177601337233598,0.8817384036773924,-0.3032808770443561,-0.47305783705113597,0.13742835959046304,0.31165178856755615
W02000167,2212.0,48.789956485946135,0.5091575091575091,0.7644688644688644,0.3539578493589041,-0.48250112952922547,-0.520986433678969,-1.290296404686758
W02000168,418.2,50.09319526627219,0.5142857142857142,0.8862934362934363,-0.5579106844968992,-0.18619636327810463,-0.12849155104351925,0.3738753320276405
W02000169,137.8,51.650513186955955,0.5181291279148134,0.8828683110931392,-0.7004505088324814,0.16787591375422678,0.1656698843046678,0.32708676985439855
W02000170,1689.1,51.586779071323434,0.5223901289338694,0.8673228892277832,0.08814446082439657,0.15338530580133025,0.49179199780703436,0.11473017121286319
W02000171,365.2,49.37908777969019,0.5191883546537274,0.9392736362299662,-0.5848529480125406,-0.34855605904845094,0.2467393938466731,1.0976057750684234
W02000172,938.7,50.02134359692092,0.5167597765363129,0.8724799611367501,-0.2933173229895151,-0.20253258071828384,0.0608645196293768,0.1851778090462628
W02000173,870.5,47.80261927034612,0.5114528271664264,0.9195899407336217,-0.32798642434360464,-0.7069824197546449,-0.3453108220373717,0.8287187252023306
W02000174,1290.1,51.862660944206006,0.5259896294422663,0.9142531933729606,-0.11468503243486619,0.21610989249367848,0.7672851760769898,0.7558166497787754
W02000175,3329.7,49.78297400126823,0.5203007518796993,0.7762740183792816,0.9221346027821571,-0.256728364627948,0.331878386483782,-1.1290333426374224
W02000176,2504.2,52.66917095030974,0.5216554379210779,0.8234566203767358,0.5024961399111761,0.39947825326174075,0.4355613175534491,-0.48450037582447963
W02000177,1075.5,49.23627230209596,0.5245667321779525,0.8933357155619082,-0.22377578244348215,-0.3810266295566522,0.6583815965989493,0.4700756465053874
W02000178,2637.4,44.733793517406966,0.5383092155369383,0.7214013709063214,0.5702076399165241,-1.4047115781538129,1.7101832032543853,-1.8786153659971339
W02000179,743.2,52.92702273929138,0.5221684053651267,0.922876304023845,-0.39269869124060747,0.4581035145837857,0.4748220514192523,0.873611744913009
W02000180,2377.0,48.07035175879397,0.5322839704465147,0.814005782203662,0.43783470747363684,-0.6461106795908639,1.2490320196543294,-0.6136025556256047
W02000181,874.1,48.97687678175483,0.5225225225225225,0.8215196328403875,-0.32615638380291956,-0.440002874111036,0.5019249399848535,-0.5109603901227505
W02000182,5005.7,49.35860880463732,0.515008924225215,0.8137270809670615,1.7741201433899876,-0.3532121650573469,-0.0731395919801124,-0.617409724524223
W02000183,3553.4,44.822524809600736,0.488408439697838,0.7155509247199792,1.0358512886019495,-1.3845376045201727,-2.109047632240817,-1.95853477014246
W02000184,1408.7,50.938199345842655,0.514367816091954,0.8477011494252874,-0.05439536351118551,0.005924021764249962,-0.12220776597669085,-0.1533105394206155
W02000185,223.1,54.8836739276892,0.52346316283435,0.9263256687001408,-0.6570887149101378,0.9029683250586119,0.5739182591994708,0.9207314278959996
W02000186,4887.4,44.94650521152667,0.5434680817855471,0.6474168877789918,1.7139829778446973,-1.3563493825558195,2.1050247807964215,-2.889272608061756
W02000188,1345.9,45.49722870478413,0.4876773711725168,0.7492158327109784,-0.0863194040542474,-1.2311367212982827,-2.1650010599744762,-1.4986588390504407
W02000189,2861.2,53.82779080999034,0.5219123505976095,0.8393094289508632,0.6839751601957796,0.6629024176429414,0.45522451516390144,-0.2679447534119792
W02000191,5480.3,43.188819095477385,0.4753167898627244,0.7998944033790919,2.015380488003637,-1.755977433547767,-3.1110367175205953,-0.8063695602963573
W02000192,4250.6,42.0659868729489,0.43591825686831775,0.5579916091487346,1.3902691399812928,-2.0112649098399413,-6.12646262133207,-4.110857211359885
W02000193,8393.9,37.187432286023835,0.45820745216515607,0.7150050352467271,3.4964932989314264,-3.1204545674409125,-4.420525578378186,-1.9659918358160764
W02000194,1668.1,49.86858760826116,0.5102085143353605,0.9016072980017377,0.07746922433706695,-0.23726322885167184,-0.44054617366261234,0.5830687275242935
W02000195,552.3,59.00208530805687,0.531723291035612,0.9224314367580844,-0.4897416743563801,1.8393315915664519,1.2061195787365508,0.8675346824683785
W02000196,2529.1,56.15439599714082,0.5323411562678878,0.8586147681740126,0.5151539203175813,1.191880082015998,1.2534088223927413,-0.0042261995794015605
W02000197,48.6,58.685620557681794,0.515484123872991,0.9462955703645629,-0.7457948466739006,1.7673800694799575,-0.0367694731335753,1.193528166986972
