unit_id,time_id,area_id,strata,indicator,weight,sex,age,car_access
202102050,2021,W02000228,W06000013,0.0,0.307083872689385,1,80.0,1
202102051,2021,W02000232,W06000013,0.0,0.47050244140347,1,59.0,0
202102052,2021,W02000219,W06000013,0.0,0.693775067979636,2,61.0,1
202102053,2021,W02000221,W06000013,0.0,0.454830383884931,2,81.0,0
202102054,2021,W02000232,W06000013,0.0,0.821831606084477,1,69.0,1
202102055,2021,W02000218,W06000013,0.0,0.454830383884931,2,93.0,0
202102056,2021,W02000223,W06000013,0.0,0.614167745378769,1,89.0,1
202102057,2021,W02000218,W06000013,0.0,0.889378859657686,2,49.0,1
202102058,2021,W02000218,W06000013,0.0,1.42965557551399,1,28.0,0
202102059,2021,W02000223,W06000013,0.0,0.889378859657686,2,46.0,1
202102060,2021,W02000226,W06000013,0.0,0.556882141243188,2,39.0,1
202102061,2021,W02000219,W06000013,0.0,1.42965557551399,1,29.0,1
202102062,2021,W02000225,W06000013,0.0,0.397853091054946,2,65.0,0
202102063,2021,W02000236,W06000013,0.0,0.84429226553402,2,28.0,1
202102064,2021,W02000231,W06000013,0.0,1.68858453106804,2,27.0,0
202102065,2021,W02000225,W06000013,0.0,1.20999862443924,2,34.0,1
202102066,2021,W02000232,W06000013,0.0,0.94100488280694,1,59.0,1
202102067,2021,W02000225,W06000013,0.0,0.94100488280694,1,55.0,1
202102068,2021,W02000229,W06000013,0.0,1.11376428248638,2,36.0,1
202102069,2021,W02000219,W06000013,0.0,0.728914979859965,2,74.0,1
202102070,2021,W02000236,W06000013,0.0,0.625413255575103,1,54.0,1
202102071,2021,W02000233,W06000013,0.0,0.94100488280694,1,58.0,1
202102072,2021,W02000236,W06000013,0.0,1.33406828948653,2,48.0,0
202102073,2021,W02000232,W06000013,0.0,0.385232183131399,2,54.0,1
202102074,2021,W02000233,W06000013,0.0,0.614167745378769,1,75.0,1
202102075,2021,W02000231,W06000013,0.0,0.770464366262797,2,52.0,1
202102076,2021,W02000222,W06000013,0.0,1.25082651115021,1,53.0,1
202102077,2021,W02000224,W06000013,,0.94100488280694,1,59.0,1
202102078,2021,W02000227,W06000013,0.0,0.364457489929983,2,70.0,0
202102079,2021,W02000225,W06000013,0.0,0.770464366262797,2,51.0,1
202102080,2021,W02000227,W06000013,0.0,0.533128781575105,1,70.0,1
202102081,2021,W02000227,W06000013,0.0,0.454830383884931,2,79.0,1
202102082,2021,W02000229,W06000013,0.0,0.454830383884931,2,89.0,0
202102083,2021,W02000234,W06000013,0.0,0.533128781575105,1,73.0,1
202102084,2021,W02000226,W06000013,0.0,1.94738216555162,1,42.0,1
202102085,2021,W02000229,W06000013,0.0,0.307083872689385,1,85.0,1
202102086,2021,W02000236,W06000013,0.0,0.909660767769862,2,77.0,0
202102087,2021,W02000223,W06000013,0.0,0.454830383884931,2,80.0,0
202102088,2021,W02000218,W06000013,0.0,1.1556965493942,2,54.0,1
202102089,2021,W02000227,W06000013,0.0,4.28896672654196,1,25.0,1
202102090,2021,W02000222,W06000013,0.0,0.909660767769862,2,76.0,1
202102091,2021,W02000222,W06000013,0.0,0.307083872689385,1,82.0,0
202102092,2021,W02000227,W06000013,0.0,1.64366321216895,1,66.0,1
202102093,2021,W02000222,W06000013,0.0,0.307083872689385,1,89.0,0
202102094,2021,W02000229,W06000013,0.0,0.533128781575105,1,72.0,1
202102095,2021,W02000229,W06000013,0.0,0.94100488280694,1,58.0,1
202102096,2021,W02000228,W06000013,0.0,0.454830383884931,2,83.0,0
202102097,2021,W02000225,W06000013,0.0,0.385232183131399,2,51.0,1
202102098,2021,W02000233,W06000013,0.0,0.307083872689385,1,77.0,1
202102099,2021,W02000233,W06000013,0.0,1.62742893044196,1,35.0,1
202102100,2021,W02000226,W06000013,0.0,1.09337246978995,2,70.0,1
202102101,2021,W02000231,W06000013,1.0,0.266564390787552,1,72.0,1
202102102,2021,W02000224,W06000013,0.0,0.410915803042239,1,69.0,1
202102103,2021,W02000230,W06000013,0.0,0.770464366262797,2,51.0,1
202102104,2021,W02000231,W06000013,0.0,0.728914979859965,2,71.0,1
202102105,2021,W02000235,W06000013,0.0,0.385232183131399,2,54.0,0
202102106,2021,W02000227,W06000013,0.0,0.454830383884931,2,88.0,0
202102107,2021,W02000223,W06000013,0.0,0.454830383884931,2,86.0,0
202102108,2021,W02000236,W06000013,,0.307083872689385,1,80.0,1
202102109,2021,W02000226,W06000013,0.0,0.686291627554129,1,61.0,1
202102110,2021,W02000220,W06000013,0.0,1.20999862443924,2,30.0,1
202102111,2021,W02000226,W06000013,0.0,0.533128781575105,1,72.0,1
202102112,2021,W02000231,W06000013,0.0,0.933163814561331,2,40.0,1
202102113,2021,W02000231,W06000013,0.0,0.821831606084477,1,68.0,1
202102114,2021,W02000226,W06000013,0.0,0.614167745378769,1,80.0,1
202102115,2021,W02000218,W06000013,0.0,0.821831606084477,1,67.0,1
202102116,2021,W02000223,W06000013,0.0,0.364457489929983,2,74.0,0
202102117,2021,W02000231,W06000013,,0.614167745378769,1,77.0,1
202102118,2021,W02000231,W06000013,0.0,0.615218865020556,2,56.0,1
202102119,2021,W02000231,W06000013,0.0,0.364457489929983,2,72.0,1
202102120,2021,W02000228,W06000013,0.0,0.307083872689385,1,87.0,0
202102121,2021,W02000225,W06000013,0.0,0.397853091054946,2,67.0,1
202102122,2021,W02000236,W06000013,0.0,0.614167745378769,1,81.0,1
202102123,2021,W02000233,W06000013,0.0,0.773433883289861,1,48.0,1
202102124,2021,W02000234,W06000013,0.0,0.614167745378769,1,84.0,1
202102125,2021,W02000230,W06000013,0.0,0.533128781575105,1,72.0,1
202102126,2021,W02000234,W06000013,0.0,0.614167745378769,1,81.0,1
202102127,2021,W02000223,W06000013,0.0,0.533128781575105,1,70.0,1
202102128,2021,W02000218,W06000013,,1.68751668493366,1,34.0,1
202102129,2021,W02000224,W06000013,0.0,0.454830383884931,2,92.0,1
202102130,2021,W02000239,W06000014,0.0,0.599315028085745,1,70.0,1
202102131,2021,W02000240,W06000014,0.0,1.71840970891336,1,32.0,1
202102132,2021,W02000239,W06000014,0.0,0.964335262346749,2,75.0,1
202102133,2021,W02000241,W06000014,0.0,0.755049858715013,2,62.0,1
202102134,2021,W02000242,W06000014,0.0,0.6778763791434,1,76.0,1
202102135,2021,W02000242,W06000014,1.0,0.339447681397028,2,59.0,1
202102136,2021,W02000246,W06000014,0.0,0.964335262346749,2,78.0,1
202102137,2021,W02000246,W06000014,0.0,0.755049858715013,2,60.0,1
202102138,2021,W02000250,W06000014,0.0,0.394557717190615,2,73.0,0
202102139,2021,W02000244,W06000014,0.0,0.3389381895717,1,88.0,1
202102140,2021,W02000241,W06000014,,0.482167631173375,2,83.0,0
202102141,2021,W02000237,W06000014,0.0,0.964335262346749,2,79.0,1
202102142,2021,W02000250,W06000014,0.0,0.987119748021844,2,42.0,1
202102143,2021,W02000243,W06000014,0.0,0.853864622194539,2,66.0,1
202102144,2021,W02000246,W06000014,0.0,1.34104874618024,1,41.0,1
202102145,2021,W02000246,W06000014,0.0,0.747795210299077,1,64.0,1
202102146,2021,W02000238,W06000014,0.0,0.373897605149539,1,63.0,1
202102147,2021,W02000246,W06000014,0.0,0.6778763791434,1,82.0,1
202102148,2021,W02000251,W06000014,0.0,0.6778763791434,1,80.0,1
202102149,2021,W02000248,W06000014,0.0,0.789115434381231,2,72.0,1
202102150,2021,W02000244,W06000014,0.0,1.94260576447028,1,52.0,1
202102151,2021,W02000239,W06000014,0.0,0.6778763791434,1,82.0,1
202102152,2021,W02000238,W06000014,0.0,0.755049858715013,2,62.0,1
202102153,2021,W02000243,W06000014,0.0,0.3389381895717,1,81.0,1
202102154,2021,W02000237,W06000014,0.0,1.94260576447028,1,50.0,1
202102155,2021,W02000240,W06000014,0.0,1.25549085820149,2,34.0,1
202102156,2021,W02000243,W06000014,0.0,2.68209749236047,1,41.0,1
202102157,2021,W02000240,W06000014,0.0,0.599315028085745,1,72.0,1
202102158,2021,W02000247,W06000014,,10.5644507305411,1,20.0,1
202102159,2021,W02000243,W06000014,0.0,0.747795210299077,1,64.0,1
202102160,2021,W02000248,W06000014,0.0,1.5820608647024,1,46.0,1
202102161,2021,W02000243,W06000014,0.0,1.34104874618024,1,41.0,1
202102162,2021,W02000244,W06000014,0.0,0.678895362794056,2,58.0,1
202102163,2021,W02000251,W06000014,0.0,4.2815681697109,1,27.0,1
202102164,2021,W02000243,W06000014,0.0,0.678895362794056,2,58.0,1
202102165,2021,W02000243,W06000014,0.0,0.3389381895717,1,80.0,1
202102166,2021,W02000248,W06000014,0.0,1.34104874618024,1,42.0,1
202102167,2021,W02000240,W06000014,0.0,0.879191310839893,1,65.0,1
202102168,2021,W02000242,W06000014,0.0,0.789115434381231,2,71.0,1
202102169,2021,W02000237,W06000014,0.0,1.66015902364639,1,35.0,1
202102170,2021,W02000241,W06000014,0.0,0.670524373090118,1,44.0,1
202102171,2021,W02000251,W06000014,0.0,0.987119748021844,2,41.0,1
202102172,2021,W02000245,W06000014,0.0,0.678895362794056,2,57.0,1
202102173,2021,W02000239,W06000014,0.0,0.493559874010922,2,43.0,0
202102174,2021,W02000241,W06000014,0.0,0.853864622194539,2,66.0,1
202102175,2021,W02000245,W06000014,0.0,1.7194449076758,2,25.0,1
202102176,2021,W02000251,W06000014,0.0,0.678895362794056,2,56.0,1
202102177,2021,W02000251,W06000014,0.0,1.34104874618024,1,41.0,1
202102178,2021,W02000241,W06000014,0.0,0.599315028085745,1,72.0,1
202102179,2021,W02000239,W06000014,0.0,0.377524929357506,2,63.0,1
202102180,2021,W02000247,W06000014,0.0,0.830079511823195,1,37.0,1
202102181,2021,W02000242,W06000014,0.0,0.599315028085745,1,71.0,1
202102182,2021,W02000239,W06000014,0.0,4.22578029221645,1,22.0,1
202102183,2021,W02000247,W06000014,0.0,0.944673435140023,2,46.0,1
202102184,2021,W02000238,W06000014,0.0,0.987119748021844,2,43.0,1
202102185,2021,W02000250,W06000014,0.0,1.88934687028005,2,49.0,1
202102186,2021,W02000241,W06000014,0.0,0.859722453837898,2,28.0,0
202102187,2021,W02000239,W06000014,0.0,0.599315028085745,1,72.0,1
202102188,2021,W02000239,W06000014,0.0,1.71840970891336,1,33.0,1
202102189,2021,W02000251,W06000014,0.0,0.377524929357506,2,63.0,1
202102190,2021,W02000247,W06000014,0.0,0.879191310839893,1,65.0,1
202102191,2021,W02000241,W06000014,0.0,0.944673435140023,2,46.0,1
202102192,2021,W02000243,W06000014,0.0,0.987119748021844,2,44.0,1
202102193,2021,W02000251,W06000014,0.0,0.497360545232501,1,59.0,1
202102194,2021,W02000243,W06000014,0.0,0.493559874010922,2,41.0,1
202102195,2021,W02000251,W06000014,0.0,1.71840970891336,1,31.0,1
202102196,2021,W02000244,W06000014,0.0,1.01834304419108,2,58.0,1
202102197,2021,W02000241,W06000014,0.0,0.377524929357506,2,62.0,0
202102198,2021,W02000238,W06000014,0.0,2.57354311287601,2,24.0,1
202102199,2021,W02000248,W06000014,0.0,0.791030432351202,1,48.0,1
202102200,2021,W02000238,W06000014,0.0,0.42693231109727,2,69.0,1
202102201,2021,W02000251,W06000014,0.0,1.29507050964686,1,54.0,1
202102202,2021,W02000244,W06000014,0.0,0.3389381895717,1,76.0,1
202102203,2021,W02000244,W06000014,0.0,0.964335262346749,2,81.0,1
202102204,2021,W02000241,W06000014,0.0,0.678895362794056,2,57.0,1
202102205,2021,W02000250,W06000014,0.0,0.58109934944283,2,39.0,1
202102206,2021,W02000239,W06000014,0.0,0.482167631173375,2,78.0,1
202102207,2021,W02000247,W06000014,0.0,0.482167631173375,2,88.0,1
202102208,2021,W02000241,W06000014,0.0,0.42693231109727,2,66.0,1
202102209,2021,W02000243,W06000014,0.0,0.879191310839893,1,68.0,1
202102210,2021,W02000243,W06000014,0.0,0.339447681397028,2,56.0,1
202102211,2021,W02000241,W06000014,0.0,0.58109934944283,2,38.0,1
202102212,2021,W02000243,W06000014,0.0,1.25549085820149,2,34.0,1
202102213,2021,W02000243,W06000014,0.0,0.791030432351202,1,49.0,1
202102214,2021,W02000246,W06000014,0.0,1.7194449076758,2,26.0,1
202102215,2021,W02000248,W06000014,0.0,0.994721090465002,1,58.0,1
202102216,2021,W02000238,W06000014,0.0,1.16219869888566,2,39.0,1
202102217,2021,W02000243,W06000014,0.0,0.944673435140023,2,47.0,1
202102218,2021,W02000245,W06000014,0.0,0.647535254823428,1,50.0,1
202102219,2021,W02000243,W06000014,0.0,1.31878696625984,1,65.0,1
202102220,2021,W02000239,W06000014,0.0,0.497360545232501,1,59.0,1
202102221,2021,W02000245,W06000014,0.0,0.497360545232501,1,58.0,1
202102222,2021,W02000247,W06000014,0.0,0.42693231109727,2,65.0,0
202102223,2021,W02000237,W06000014,1.0,2.85437877980727,1,29.0,1
202102224,2021,W02000246,W06000014,0.0,2.57354311287601,2,24.0,1
202102225,2021,W02000251,W06000014,0.0,0.339447681397028,2,56.0,1
202102226,2021,W02000244,W06000014,0.0,0.747795210299077,1,64.0,1
202102227,2021,W02000251,W06000014,0.0,0.678895362794056,2,57.0,1
202102228,2021,W02000239,W06000014,0.0,0.994721090465002,1,56.0,1
202102229,2021,W02000243,W06000014,0.0,1.71840970891336,1,31.0,1
202102230,2021,W02000240,W06000014,0.0,1.12169281544862,1,60.0,1
202102231,2021,W02000240,W06000014,0.0,1.7194449076758,2,29.0,1
202102232,2021,W02000249,W06000014,0.0,1.19863005617149,1,73.0,1
202102233,2021,W02000248,W06000014,0.0,0.678895362794056,2,59.0,1
202102234,2021,W02000240,W06000014,0.0,1.5820608647024,1,48.0,1
202102235,2021,W02000240,W06000014,0.0,1.4920816356975,1,58.0,1
202102236,2021,W02000237,W06000014,0.0,0.394557717190615,2,71.0,0
202102237,2021,W02000244,W06000014,0.0,0.497360545232501,1,59.0,1
202102238,2021,W02000242,W06000014,0.0,2.11289014610822,1,21.0,1
202102239,2021,W02000239,W06000014,0.0,0.42693231109727,2,68.0,1
202102240,2021,W02000248,W06000014,0.0,0.627745429100747,2,34.0,1
202102241,2021,W02000242,W06000014,0.0,0.482167631173375,2,78.0,1
202102242,2021,W02000237,W06000014,0.0,0.964335262346749,2,85.0,0
202102243,2021,W02000240,W06000014,0.0,3.84373623159138,2,17.0,1
202102244,2021,W02000244,W06000014,0.0,0.482167631173375,2,78.0,1
202102245,2021,W02000245,W06000014,0.0,0.482167631173375,2,75.0,1
202102246,2021,W02000248,W06000014,0.0,0.377524929357506,2,64.0,1
202102247,2021,W02000240,W06000014,0.0,0.944673435140023,2,46.0,1
202102248,2021,W02000238,W06000014,0.0,0.42693231109727,2,65.0,0
202102249,2021,W02000245,W06000014,0.0,0.830079511823195,1,39.0,1
202102250,2021,W02000238,W06000014,0.0,4.84188812784559,1,16.0,1
202102251,2021,W02000243,W06000014,0.0,1.71840970891336,1,30.0,1
202102252,2021,W02000242,W06000014,0.0,0.497360545232501,1,55.0,1
202102253,2021,W02000240,W06000014,0.0,2.42094406392279,1,17.0,0
202102254,2021,W02000238,W06000014,0.0,0.497360545232501,1,55.0,1
202102255,2021,W02000244,W06000014,0.0,0.42693231109727,2,69.0,0
202102256,2021,W02000238,W06000014,0.0,2.11289014610822,1,22.0,0
202102257,2021,W02000244,W06000014,0.0,0.599315028085745,1,70.0,0
202102258,2021,W02000239,W06000014,0.0,0.377524929357506,2,63.0,1
202102259,2021,W02000251,W06000014,0.0,1.66015902364639,1,39.0,1
202102260,2021,W02000374,W06000015,0.0,0.624313032561782,2,36.0,0
202102261,2021,W02000403,W06000015,0.0,0.922665958190482,2,50.0,1
202102262,2021,W02000399,W06000015,0.0,0.849850176165291,2,63.0,1
202102263,2021,W02000401,W06000015,0.0,3.58882518832474,2,26.0,1
202102264,2021,W02000401,W06000015,0.0,1.79339868409802,1,33.0,1
202102265,2021,W02000400,W06000015,0.0,0.542296303556043,1,58.0,0
202102266,2021,W02000368,W06000015,0.0,1.79339868409802,1,33.0,1
202102267,2021,W02000376,W06000015,0.0,0.883215198680098,2,70.0,1
202102268,2021,W02000378,W06000015,0.0,0.77426375694014,1,81.0,1
202102269,2021,W02000378,W06000015,0.0,0.829926916102924,1,46.0,1
202102270,2021,W02000403,W06000015,0.0,0.441607599340049,2,72.0,1
202102271,2021,W02000377,W06000015,0.0,1.24862606512356,2,36.0,1
202102272,2021,W02000375,W06000015,0.0,1.69970035233058,2,62.0,1
202102273,2021,W02000386,W06000015,0.0,0.946632829733048,2,66.0,1
202102274,2021,W02000398,W06000015,0.0,0.52741582936077,2,78.0,1
202102275,2021,W02000408,W06000015,0.0,0.697318007585557,1,73.0,1
202102276,2021,W02000405,W06000015,0.0,0.473316414866524,2,65.0,1
202102277,2021,W02000407,W06000015,0.0,0.77426375694014,1,76.0,1
202102278,2021,W02000376,W06000015,0.0,1.65985383220585,1,47.0,1
202102279,2021,W02000370,W06000015,1.0,1.55336126080132,2,45.0,1
202102280,2021,W02000376,W06000015,0.0,1.05483165872154,2,77.0,1
202102281,2021,W02000387,W06000015,0.0,1.24862606512356,2,36.0,1
202102282,2021,W02000397,W06000015,0.0,0.38713187847007,1,86.0,1
202102283,2021,W02000377,W06000015,0.0,0.971438679050185,1,67.0,1
202102284,2021,W02000367,W06000015,0.0,0.542296303556043,1,56.0,0
202102285,2021,W02000367,W06000015,0.0,0.52741582936077,2,75.0,0
202102286,2021,W02000393,W06000015,0.0,0.38713187847007,1,84.0,1
202102287,2021,W02000422,W06000015,0.0,0.775261785353911,2,55.0,1
202102288,2021,W02000402,W06000015,0.0,0.77426375694014,1,78.0,1
202102289,2021,W02000407,W06000015,0.0,0.971438679050185,1,69.0,1
202102290,2021,W02000380,W06000015,0.0,1.24862606512356,2,38.0,1
202102291,2021,W02000373,W06000015,0.0,1.42379808961031,1,41.0,1
202102292,2021,W02000397,W06000015,0.0,1.16289267803087,2,56.0,1
202102293,2021,W02000409,W06000015,0.0,0.689382694103226,1,51.0,1
202102294,2021,W02000367,W06000015,0.0,2.71148151778022,1,59.0,1
202102295,2021,W02000402,W06000015,0.0,0.52741582936077,2,86.0,1
202102296,2021,W02000387,W06000015,0.0,0.697318007585557,1,70.0,1
202102297,2021,W02000402,W06000015,0.0,0.348659003792779,1,71.0,1
202102298,2021,W02000409,W06000015,0.0,1.79441259416237,2,28.0,1
202102299,2021,W02000382,W06000015,1.0,2.48978074830877,1,45.0,1
202102300,2021,W02000399,W06000015,0.0,0.52741582936077,2,79.0,0
202102301,2021,W02000402,W06000015,0.0,1.73634591491899,1,35.0,1
202102302,2021,W02000371,W06000015,0.0,0.52741582936077,2,80.0,1
202102303,2021,W02000388,W06000015,0.0,0.849850176165291,2,60.0,1
202102304,2021,W02000383,W06000015,0.0,0.842744718441448,1,64.0,1
202102305,2021,W02000405,W06000015,0.0,1.33999968600485,2,34.0,1
202102306,2021,W02000405,W06000015,0.0,1.45715801857528,1,68.0,1
202102307,2021,W02000408,W06000015,0.0,0.387630892676955,2,55.0,1
202102308,2021,W02000378,W06000015,0.0,2.69009802614703,1,33.0,1
202102309,2021,W02000371,W06000015,0.0,1.42379808961031,1,41.0,1
202102310,2021,W02000411,W06000015,0.0,1.05483165872154,2,76.0,1
202102311,2021,W02000407,W06000015,0.0,0.883215198680098,2,70.0,1
202102312,2021,W02000386,W06000015,0.0,1.24862606512356,2,36.0,1
202102313,2021,W02000385,W06000015,0.0,1.73634591491899,1,36.0,1
202102314,2021,W02000368,W06000015,0.0,1.45715801857528,1,65.0,1
202102315,2021,W02000401,W06000015,0.0,0.52741582936077,2,80.0,1
202102316,2021,W02000397,W06000015,0.0,0.38713187847007,1,89.0,1
202102317,2021,W02000401,W06000015,1.0,1.07714758506861,2,41.0,1
202102318,2021,W02000412,W06000015,0.0,0.842744718441448,1,60.0,1
202102319,2021,W02000387,W06000015,0.0,1.62688891066813,1,56.0,1
202102320,2021,W02000395,W06000015,0.0,1.07714758506861,2,41.0,1
202102321,2021,W02000405,W06000015,0.0,1.55336126080132,2,47.0,1
202102322,2021,W02000412,W06000015,0.0,1.05483165872154,2,76.0,1
202102323,2021,W02000389,W06000015,0.0,1.07714758506861,2,44.0,1
202102324,2021,W02000406,W06000015,0.0,10.6230139742844,1,23.0,1
202102325,2021,W02000377,W06000015,0.0,3.3197076644117,1,45.0,1
202102326,2021,W02000396,W06000015,0.0,1.04597701137834,1,71.0,1
202102327,2021,W02000388,W06000015,0.0,1.05483165872154,2,75.0,1
202102328,2021,W02000403,W06000015,0.0,1.73634591491899,1,36.0,1
202102329,2021,W02000410,W06000015,0.0,0.971438679050185,1,68.0,1
202102330,2021,W02000385,W06000015,0.0,0.38713187847007,1,76.0,1
202102331,2021,W02000373,W06000015,0.0,0.883215198680098,2,70.0,1
202102332,2021,W02000383,W06000015,0.0,0.697318007585557,1,70.0,1
202102333,2021,W02000394,W06000015,0.0,0.421372359220724,1,61.0,1
202102334,2021,W02000381,W06000015,0.0,0.775261785353911,2,56.0,1
202102335,2021,W02000390,W06000015,0.0,0.849850176165291,2,63.0,1
202102336,2021,W02000399,W06000015,0.0,2.06814808230968,1,52.0,1
202102337,2021,W02000394,W06000015,0.0,0.538573792534305,2,40.0,1
202102338,2021,W02000422,W06000015,0.0,1.42379808961031,1,40.0,1
202102339,2021,W02000399,W06000015,0.0,0.77426375694014,1,81.0,1
202102340,2021,W02000412,W06000015,0.0,2.13569713441547,1,41.0,1
202102341,2021,W02000423,W06000015,0.0,1.42379808961031,1,40.0,1
202102342,2021,W02000402,W06000015,0.0,0.842744718441448,1,60.0,1
202102343,2021,W02000370,W06000015,0.0,0.461332979095241,2,54.0,1
202102344,2021,W02000389,W06000015,0.0,0.441607599340049,2,74.0,1
202102345,2021,W02000401,W06000015,0.0,0.38713187847007,1,77.0,1
202102346,2021,W02000379,W06000015,0.0,0.473316414866524,2,65.0,1
202102347,2021,W02000390,W06000015,0.0,1.55336126080132,2,45.0,1
202102348,2021,W02000406,W06000015,0.0,0.52741582936077,2,78.0,1
202102349,2021,W02000412,W06000015,0.0,2.90600673152597,1,28.0,1
202102350,2021,W02000406,W06000015,0.0,3.3197076644117,1,47.0,1
202102351,2021,W02000369,W06000015,0.0,1.38399893728572,2,54.0,1
202102352,2021,W02000386,W06000015,0.0,2.7575307764129,1,52.0,1
202102353,2021,W02000394,W06000015,0.0,0.775261785353911,2,58.0,1
202102354,2021,W02000403,W06000015,0.0,0.946632829733048,2,68.0,1
202102355,2021,W02000374,W06000015,0.0,0.946632829733048,2,69.0,1
202102356,2021,W02000397,W06000015,0.0,0.441607599340049,2,74.0,0
202102357,2021,W02000405,W06000015,0.0,0.52741582936077,2,87.0,1
202102358,2021,W02000405,W06000015,0.0,0.38713187847007,1,88.0,0
202102359,2021,W02000392,W06000015,0.0,0.775261785353911,2,59.0,1
202102360,2021,W02000378,W06000015,0.0,0.421372359220724,1,63.0,1
202102361,2021,W02000369,W06000015,0.0,0.77426375694014,1,90.0,0
202102362,2021,W02000391,W06000015,0.0,0.922665958190482,2,53.0,1
202102363,2021,W02000371,W06000015,0.0,1.16289267803087,2,55.0,1
202102364,2021,W02000389,W06000015,0.0,0.473316414866524,2,68.0,1
202102365,2021,W02000397,W06000015,0.0,1.58224748808231,2,77.0,1
202102366,2021,W02000386,W06000015,0.0,0.52741582936077,2,78.0,1
202102367,2021,W02000389,W06000015,0.0,0.971438679050185,1,67.0,1
202102368,2021,W02000370,W06000015,0.0,1.65985383220585,1,48.0,1
202102369,2021,W02000377,W06000015,0.0,0.689382694103226,1,51.0,1
202102370,2021,W02000400,W06000015,0.0,0.542296303556043,1,57.0,0
202102371,2021,W02000388,W06000015,0.0,2.63094640546742,2,24.0,1
202102372,2021,W02000374,W06000015,1.0,1.07714758506861,2,44.0,1
202102373,2021,W02000382,W06000015,0.0,0.842744718441448,1,63.0,1
202102374,2021,W02000401,W06000015,0.0,0.52741582936077,2,86.0,0
202102375,2021,W02000401,W06000015,0.0,0.971438679050185,1,67.0,1
202102376,2021,W02000385,W06000015,0.0,2.10966331744308,2,79.0,1
202102377,2021,W02000394,W06000015,0.0,0.624313032561782,2,35.0,1
202102378,2021,W02000406,W06000015,0.0,0.424925088082646,2,61.0,1
202102379,2021,W02000391,W06000015,0.0,0.689382694103226,1,52.0,1
202102380,2021,W02000375,W06000015,0.0,0.971438679050185,1,69.0,1
202102381,2021,W02000412,W06000015,0.0,1.55336126080132,2,48.0,1
202102382,2021,W02000372,W06000015,0.0,0.897206297081186,2,25.0,1
202102383,2021,W02000403,W06000015,0.0,1.16139563541021,1,75.0,1
202102384,2021,W02000389,W06000015,0.0,1.07714758506861,2,42.0,1
202102385,2021,W02000399,W06000015,1.0,1.03557417386755,2,49.0,0
202102386,2021,W02000400,W06000015,0.0,0.849850176165291,2,62.0,1
202102387,2021,W02000398,W06000015,0.0,0.711899044805156,1,43.0,1
202102388,2021,W02000373,W06000015,0.0,1.04597701137834,1,72.0,1
202102389,2021,W02000370,W06000015,0.0,0.387630892676955,2,59.0,1
202102390,2021,W02000386,W06000015,0.0,0.461332979095241,2,50.0,0
202102391,2021,W02000392,W06000015,0.0,0.689382694103226,1,52.0,1
202102392,2021,W02000369,W06000015,0.0,0.842744718441448,1,60.0,1
202102393,2021,W02000407,W06000015,0.0,1.42379808961031,1,41.0,1
202102394,2021,W02000403,W06000015,0.0,1.33999968600485,2,31.0,1
202102395,2021,W02000384,W06000015,0.0,1.16289267803087,2,58.0,1
202102396,2021,W02000377,W06000015,0.0,0.883215198680098,2,73.0,1
202102397,2021,W02000391,W06000015,0.0,0.421372359220724,1,61.0,1
202102398,2021,W02000404,W06000015,0.0,0.775261785353911,2,59.0,1
202102399,2021,W02000392,W06000015,0.0,1.79441259416237,2,25.0,1
202102400,2021,W02000398,W06000015,0.0,0.387630892676955,2,59.0,1
202102401,2021,W02000370,W06000015,0.0,1.38399893728572,2,54.0,1
202102402,2021,W02000395,W06000015,0.0,0.922665958190482,2,50.0,1
202102403,2021,W02000383,W06000015,0.0,0.461332979095241,2,50.0,0
202102404,2021,W02000422,W06000015,1.0,1.24862606512356,2,36.0,1
202102405,2021,W02000373,W06000015,0.0,2.48978074830877,1,45.0,1
202102406,2021,W02000371,W06000015,0.0,1.33999968600485,2,30.0,1
202102407,2021,W02000373,W06000015,0.0,0.517787086933775,2,46.0,1
202102408,2021,W02000387,W06000015,0.0,0.517787086933775,2,46.0,0
202102409,2021,W02000406,W06000015,0.0,0.441607599340049,2,71.0,0
202102410,2021,W02000404,W06000015,0.0,1.55052357070782,2,56.0,1
202102411,2021,W02000382,W06000015,0.0,0.897206297081186,2,26.0,1
202102412,2021,W02000367,W06000015,0.0,0.868172957459495,1,35.0,0
202102413,2021,W02000376,W06000015,0.0,1.04597701137834,1,72.0,1
202102414,2021,W02000411,W06000015,0.0,2.69161889124356,2,27.0,0
202102415,2021,W02000369,W06000015,0.0,6.57736601366855,2,22.0,1
202102416,2021,W02000404,W06000015,0.0,8.49841117942749,1,20.0,1
202102417,2021,W02000377,W06000015,0.0,1.79441259416237,2,26.0,0
202102418,2021,W02000388,W06000015,0.0,8.49841117942749,1,21.0,1
202102419,2021,W02000384,W06000015,0.0,0.971438679050185,1,66.0,1
202102420,2021,W02000393,W06000015,0.0,1.65985383220585,1,48.0,1
202102421,2021,W02000383,W06000015,0.0,3.72222829756765,1,16.0,1
202102422,2021,W02000407,W06000015,0.0,0.38713187847007,1,87.0,0
202102423,2021,W02000374,W06000015,0.0,2.48148553171176,1,19.0,0
202102424,2021,W02000404,W06000015,0.0,1.05483165872154,2,86.0,1
202102425,2021,W02000397,W06000015,0.0,0.77426375694014,1,82.0,1
202102426,2021,W02000400,W06000015,0.0,0.842744718441448,1,64.0,1
202102427,2021,W02000379,W06000015,0.0,1.24862606512356,2,35.0,1
