unit_id,time_id,area_id,strata,indicator,weight,sex,age,car_access
202101571,2021,W02000183,W06000011,0.0,1.21651690331365,1,50,1
202101572,2021,W02000198,W06000011,0.0,0.590952945624233,1,76,1
202101573,2021,W02000186,W06000011,0.0,0.351850262034193,2,73,1
202101574,2021,W02000191,W06000011,0.0,0.440648262234192,2,84,0
202101575,2021,W02000179,W06000011,0.0,0.904389992679437,2,40,1
202101576,2021,W02000169,W06000011,0.0,0.590952945624233,1,76,1
202101577,2021,W02000177,W06000011,0.0,0.79499792789149,1,65,1
202101578,2021,W02000194,W06000011,0.0,0.769327781658519,2,68,1
202101579,2021,W02000195,W06000011,0.0,0.881296524468384,2,76,1
202101580,2021,W02000188,W06000011,0.0,1.08184320553021,2,37,1
202101581,2021,W02000172,W06000011,1.0,0.703700524068385,2,74,1
202101582,2021,W02000179,W06000011,1.0,1.08184320553021,2,38,1
202101583,2021,W02000173,W06000011,1.0,3.79974531889568,2,18,0
202101584,2021,W02000428,W06000011,0.0,0.330909976286206,1,63,1
202101585,2021,W02000189,W06000011,0.0,0.591985747807244,2,56,1
202101586,2021,W02000174,W06000011,0.0,1.21651690331365,1,53,1
202101587,2021,W02000196,W06000011,0.0,0.255663108377683,1,72,1
202101588,2021,W02000188,W06000011,0.0,1.80877998535887,2,44,1
202101589,2021,W02000173,W06000011,0.0,0.769327781658519,2,66,1
202101590,2021,W02000178,W06000011,0.0,1.21651690331365,1,50,1
202101591,2021,W02000172,W06000011,0.0,1.35658498901916,2,43,1
202101592,2021,W02000195,W06000011,0.0,0.661819952572412,1,62,1
202101593,2021,W02000189,W06000011,0.0,1.08184320553021,2,37,1
202101594,2021,W02000198,W06000011,0.0,0.295476472812117,1,75,0
202101595,2021,W02000428,W06000011,0.0,0.372262922626581,2,54,1
202101596,2021,W02000197,W06000011,0.0,0.887978621710865,2,59,1
202101597,2021,W02000178,W06000011,0.0,0.861368061388523,2,46,1
202101598,2021,W02000189,W06000011,0.0,0.372262922626581,2,54,1
202101599,2021,W02000170,W06000011,0.0,0.588200254261192,2,30,1
202101600,2021,W02000176,W06000011,0.0,0.912094417636647,1,55,1
202101601,2021,W02000197,W06000011,0.0,0.887978621710865,2,57,1
202101602,2021,W02000174,W06000011,0.0,0.440648262234192,2,86,0
202101603,2021,W02000182,W06000011,0.0,0.334586490976175,2,62,1
202101604,2021,W02000180,W06000011,0.0,0.397498963945745,1,69,1
202101605,2021,W02000195,W06000011,0.0,1.21651690331365,1,53,1
202101606,2021,W02000178,W06000011,0.0,0.703700524068385,2,72,1
202101607,2021,W02000173,W06000011,1.0,0.440648262234192,2,77,0
202101608,2021,W02000170,W06000011,0.0,0.703700524068385,2,70,1
202101609,2021,W02000191,W06000011,0.0,0.351850262034193,2,70,1
202101610,2021,W02000184,W06000011,0.0,1.64664628214701,2,27,1
202101611,2021,W02000196,W06000011,0.0,1.5865564167131,1,39,1
202101612,2021,W02000428,W06000011,0.0,1.11678876787974,2,52,1
202101613,2021,W02000186,W06000011,0.0,0.334586490976175,2,61,1
202101614,2021,W02000176,W06000011,1.0,1.89467798250342,1,40,1
202101615,2021,W02000428,W06000011,0.0,0.384663890829259,2,65,0
202101616,2021,W02000198,W06000011,1.0,0.588200254261192,2,30,0
202101617,2021,W02000192,W06000011,1.0,0.861368061388523,2,45,1
202101618,2021,W02000171,W06000011,1.0,0.334586490976175,2,60,0
202101619,2021,W02000182,W06000011,0.0,0.397498963945745,1,67,1
202101620,2021,W02000173,W06000011,0.0,0.590952945624233,1,79,1
202101621,2021,W02000198,W06000011,0.0,2.51232699279253,2,24,1
202101622,2021,W02000428,W06000011,0.0,0.590952945624233,1,76,1
202101623,2021,W02000188,W06000011,0.0,0.861368061388523,2,49,1
202101624,2021,W02000168,W06000011,0.0,0.372262922626581,2,52,1
202101625,2021,W02000185,W06000011,0.0,0.904389992679437,2,40,0
202101626,2021,W02000182,W06000011,0.0,1.19249689183723,1,68,1
202101627,2021,W02000178,W06000011,0.0,1.08184320553021,2,37,1
202101628,2021,W02000191,W06000011,0.0,0.661819952572412,1,62,1
202101629,2021,W02000173,W06000011,0.0,2.79697109840409,1,29,1
202101630,2021,W02000172,W06000011,,1.76460076278358,2,30,1
202101631,2021,W02000180,W06000011,0.0,0.823323141073504,2,29,0
202101632,2021,W02000173,W06000011,0.0,0.511326216755366,1,73,1
202101633,2021,W02000197,W06000011,0.0,0.591985747807244,2,59,1
202101634,2021,W02000172,W06000011,0.0,1.76460076278358,2,33,1
202101635,2021,W02000185,W06000011,0.0,0.661819952572412,1,64,1
202101636,2021,W02000183,W06000011,0.0,0.823323141073504,2,26,0
202101637,2021,W02000183,W06000011,0.0,0.703700524068385,2,72,1
202101638,2021,W02000176,W06000011,0.0,0.295476472812117,1,82,0
202101639,2021,W02000178,W06000011,0.0,0.769327781658519,2,65,1
202101640,2021,W02000182,W06000011,0.0,1.17640050852238,2,30,1
202101641,2021,W02000170,W06000011,0.0,0.452194996339719,2,43,0
202101642,2021,W02000179,W06000011,0.0,2.09348515733517,1,23,1
202101643,2021,W02000195,W06000011,0.0,2.51232699279253,2,24,1
202101644,2021,W02000179,W06000011,0.0,0.588200254261192,2,34,1
202101645,2021,W02000178,W06000011,0.0,0.440648262234192,2,76,1
202101646,2021,W02000189,W06000011,0.0,0.861368061388523,2,45,1
202101647,2021,W02000169,W06000011,1.0,2.51232699279253,2,20,1
202101648,2021,W02000175,W06000011,0.0,0.590952945624233,1,76,1
202101649,2021,W02000189,W06000011,0.0,0.769327781658519,2,68,1
202101650,2021,W02000179,W06000011,0.0,0.608258451656824,1,54,0
202101651,2021,W02000171,W06000011,0.0,1.26311865500228,1,44,1
202101652,2021,W02000197,W06000011,0.0,1.17640050852238,2,31,0
202101653,2021,W02000177,W06000011,0.0,0.861368061388523,2,49,1
202101654,2021,W02000428,W06000011,0.0,0.540921602765106,2,39,1
202101655,2021,W02000192,W06000011,0.0,0.540921602765106,2,35,1
202101656,2021,W02000174,W06000011,0.0,1.08184320553021,2,35,1
202101657,2021,W02000186,W06000011,0.0,0.540921602765106,2,37,1
202101658,2021,W02000178,W06000011,0.0,0.456047208818323,1,56,1
202101659,2021,W02000185,W06000011,0.0,0.881296524468384,2,78,1
202101660,2021,W02000191,W06000011,1.0,1.25616349639626,2,24,0
202101661,2021,W02000194,W06000011,0.0,0.753699580674685,1,47,0
202101662,2021,W02000171,W06000011,0.0,0.351850262034193,2,72,0
202101663,2021,W02000185,W06000011,0.0,1.35658498901916,2,42,1
202101664,2021,W02000174,W06000011,0.0,1.36814162645497,1,56,1
202101665,2021,W02000168,W06000011,0.0,0.452194996339719,2,41,1
202101666,2021,W02000185,W06000011,0.0,0.904389992679437,2,41,1
202101667,2021,W02000174,W06000011,0.0,0.440648262234192,2,78,1
202101668,2021,W02000192,W06000011,0.0,0.823323141073504,2,25,1
202101669,2021,W02000186,W06000011,0.0,0.351850262034193,2,73,0
202101670,2021,W02000172,W06000011,0.0,0.330909976286206,1,62,1
202101671,2021,W02000171,W06000011,1.0,1.17640050852238,2,33,1
202101672,2021,W02000191,W06000011,0.0,0.295992873903622,2,57,0
202101673,2021,W02000186,W06000011,0.0,0.669172981952351,2,62,1
202101674,2021,W02000168,W06000011,0.0,0.511326216755366,1,70,1
202101675,2021,W02000178,W06000011,0.0,0.822798522478788,1,31,0
202101676,2021,W02000428,W06000011,0.0,0.703700524068385,2,71,1
202101677,2021,W02000188,W06000011,0.0,1.64559704495758,1,31,1
202101678,2021,W02000188,W06000011,0.0,3.53648780084919,1,17,1
202101679,2021,W02000173,W06000011,0.0,1.00375947292853,2,63,1
202101680,2021,W02000197,W06000011,0.0,2.51232699279253,2,22,1
202101681,2021,W02000179,W06000011,0.0,1.89467798250342,1,44,1
202101682,2021,W02000177,W06000011,0.0,1.00375947292853,2,60,1
202101683,2021,W02000178,W06000011,0.0,1.11678876787974,2,50,1
202101684,2021,W02000193,W06000011,0.0,0.384663890829259,2,69,1
202101685,2021,W02000183,W06000011,0.0,3.29119408991515,1,30,1
202101686,2021,W02000177,W06000011,0.0,2.51232699279253,2,24,1
202101687,2021,W02000176,W06000011,0.0,0.881296524468384,2,80,0
202101688,2021,W02000168,W06000011,0.0,0.769327781658519,2,69,1
202101689,2021,W02000195,W06000011,0.0,0.881296524468384,2,80,0
202101690,2021,W02000192,W06000011,,2.51232699279253,2,22,1
202101691,2021,W02000186,W06000011,0.0,0.661819952572412,1,60,1
202101692,2021,W02000179,W06000011,0.0,1.82477535497047,1,50,1
202101693,2021,W02000181,W06000011,0.0,1.64664628214701,2,28,1
202101694,2021,W02000192,W06000011,0.0,0.295476472812117,1,94,1
202101695,2021,W02000168,W06000011,0.0,0.881296524468384,2,81,1
202101696,2021,W02000169,W06000011,0.0,0.769327781658519,2,68,1
202101697,2021,W02000185,W06000011,0.0,1.76259304893677,2,82,1
202101698,2021,W02000178,W06000011,0.0,0.912094417636647,1,56,1
202101699,2021,W02000183,W06000011,0.0,0.669172981952351,2,63,1
202101700,2021,W02000184,W06000011,0.0,0.384663890829259,2,67,1
202101701,2021,W02000182,W06000011,0.0,0.540921602765106,2,35,1
202101702,2021,W02000185,W06000011,0.0,1.32363990514482,1,60,1
202101703,2021,W02000198,W06000011,0.0,0.823323141073504,2,26,1
202101704,2021,W02000179,W06000011,0.0,1.5865564167131,1,38,1
202101705,2021,W02000195,W06000011,0.0,0.887978621710865,2,57,1
202101706,2021,W02000174,W06000011,1.0,0.861368061388523,2,46,1
202101707,2021,W02000197,W06000011,0.0,0.440648262234192,2,79,0
202101708,2021,W02000198,W06000011,1.0,0.334586490976175,2,60,0
202101709,2021,W02000186,W06000011,0.0,0.456047208818323,1,58,1
202101710,2021,W02000176,W06000011,0.0,0.881296524468384,2,75,1
202101711,2021,W02000168,W06000011,0.0,0.591985747807244,2,56,1
202101712,2021,W02000171,W06000011,0.0,1.17640050852238,2,30,1
202101713,2021,W02000178,W06000011,0.0,0.881296524468384,2,75,1
202101714,2021,W02000193,W06000011,0.0,0.372262922626581,2,51,1
202101715,2021,W02000188,W06000011,0.0,0.255663108377683,1,71,1
202101716,2021,W02000189,W06000011,0.0,0.295476472812117,1,84,1
202101717,2021,W02000180,W06000011,0.0,0.591985747807244,2,57,1
202101718,2021,W02000179,W06000011,0.0,0.881296524468384,2,76,1
202101719,2021,W02000183,W06000011,0.0,0.511326216755366,1,71,1
202101720,2021,W02000186,W06000011,0.0,0.703700524068385,2,74,0
202101721,2021,W02000170,W06000011,0.0,0.295476472812117,1,77,1
202101722,2021,W02000171,W06000011,0.0,0.703700524068385,2,71,1
202101723,2021,W02000195,W06000011,0.0,0.904389992679437,2,41,1
202101724,2021,W02000192,W06000011,0.0,0.912094417636647,1,56,1
202101725,2021,W02000183,W06000011,0.0,0.440648262234192,2,84,1
202101726,2021,W02000195,W06000011,0.0,0.79499792789149,1,65,1
202101727,2021,W02000188,W06000011,,2.26109874202405,1,45,
202101728,2021,W02000188,W06000011,0.0,2.46839556743636,1,34,1
202101729,2021,W02000188,W06000011,0.0,0.591985747807244,2,57,1
202101730,2021,W02000168,W06000011,0.0,0.295992873903622,2,55,1
202101731,2021,W02000185,W06000011,0.0,0.992729928858617,1,64,1
202101732,2021,W02000193,W06000011,0.0,0.822798522478788,1,34,1
202101733,2021,W02000182,W06000011,0.0,0.440648262234192,2,75,1
202101734,2021,W02000194,W06000011,0.0,0.669172981952351,2,63,1
202101735,2021,W02000194,W06000011,0.0,1.36814162645497,1,58,1
202101736,2021,W02000174,W06000011,0.0,2.35765853389946,1,19,1
202101737,2021,W02000193,W06000011,0.0,0.79499792789149,1,67,1
202101738,2021,W02000174,W06000011,0.0,0.452194996339719,2,42,1
202101739,2021,W02000185,W06000011,0.0,1.50739916134937,1,47,1
202101740,2021,W02000198,W06000011,0.0,0.661819952572412,1,61,1
202101741,2021,W02000171,W06000011,0.0,0.456047208818323,1,59,1
202101742,2021,W02000174,W06000011,0.0,1.17640050852238,2,34,1
202101743,2021,W02000195,W06000011,0.0,0.511326216755366,1,71,1
202101744,2021,W02000168,W06000011,0.0,0.703700524068385,2,70,1
202101745,2021,W02000185,W06000011,0.0,0.591985747807244,2,57,1
202101746,2021,W02000173,W06000011,0.0,0.79499792789149,1,66,1
202101747,2021,W02000196,W06000011,0.0,5.69961797834352,2,16,1
202101748,2021,W02000182,W06000011,0.0,0.591985747807244,2,55,1
202101749,2021,W02000171,W06000011,,1.21651690331365,1,53,1
202101750,2021,W02000196,W06000011,0.0,2.15342015347131,2,48,1
202101751,2021,W02000192,W06000011,0.0,1.00375947292853,2,62,1
202101752,2021,W02000196,W06000011,0.0,0.608258451656824,1,51,0
202101753,2021,W02000183,W06000011,0.0,0.590952945624233,1,82,1
202101754,2021,W02000177,W06000011,0.0,0.590952945624233,1,79,1
202101755,2021,W02000172,W06000011,0.0,0.295992873903622,2,59,1
202101756,2021,W02000169,W06000011,0.0,0.661819952572412,1,61,1
202101757,2021,W02000192,W06000011,0.0,0.881296524468384,2,75,1
202101758,2021,W02000168,W06000011,0.0,0.452194996339719,2,41,0
202101759,2021,W02000181,W06000011,0.0,0.881296524468384,2,79,1
202101760,2021,W02000182,W06000011,0.0,5.59394219680818,1,29,1
202101761,2021,W02000184,W06000011,0.0,0.295476472812117,1,75,1
202101762,2021,W02000173,W06000011,0.0,0.661819952572412,1,60,1
202101763,2021,W02000198,W06000011,1.0,0.669172981952351,2,62,1
202101764,2021,W02000181,W06000011,0.0,0.669172981952351,2,62,1
202101765,2021,W02000170,W06000011,,2.46839556743636,1,33,0
202101766,2021,W02000183,W06000011,0.0,0.511326216755366,1,73,1
202101767,2021,W02000169,W06000011,0.0,2.26109874202405,1,46,1
202101768,2021,W02000188,W06000011,0.0,0.591985747807244,2,58,1
202101769,2021,W02000176,W06000011,0.0,0.351850262034193,2,74,1
202101770,2021,W02000172,W06000011,0.0,1.32194478670258,2,83,1
202101771,2021,W02000168,W06000011,0.0,0.912094417636647,1,59,1
202101772,2021,W02000181,W06000011,0.0,0.591985747807244,2,57,1
202101773,2021,W02000171,W06000011,0.0,0.590952945624233,1,76,1
202101774,2021,W02000195,W06000011,1.0,0.904389992679437,2,40,1
202101775,2021,W02000181,W06000011,0.0,0.440648262234192,2,77,0
202101776,2021,W02000168,W06000011,0.0,0.440648262234192,2,94,0
202101777,2021,W02000195,W06000011,0.0,0.669172981952351,2,62,1
202101778,2021,W02000189,W06000011,0.0,3.29329256429402,2,25,1
202101779,2021,W02000183,W06000011,0.0,0.744525845253162,2,54,1
202101780,2021,W02000198,W06000011,0.0,1.17640050852238,2,32,1
202101781,2021,W02000174,W06000011,0.0,1.82477535497047,1,54,1
202101782,2021,W02000174,W06000011,0.0,0.881296524468384,2,86,1
202101783,2021,W02000186,W06000011,0.0,1.17640050852238,2,33,1
202101784,2021,W02000428,W06000011,0.0,0.440648262234192,2,79,1
202101785,2021,W02000182,W06000011,0.0,0.79499792789149,1,66,1
202101786,2021,W02000173,W06000011,0.0,1.08184320553021,2,38,0
202101787,2021,W02000193,W06000011,0.0,0.823323141073504,2,26,0
202101788,2021,W02000185,W06000011,0.0,0.588200254261192,2,31,0
202101789,2021,W02000185,W06000011,0.0,1.25616349639626,2,24,0
202101790,2021,W02000191,W06000011,1.0,1.00375947292853,2,62,0
202101791,2021,W02000178,W06000011,0.0,0.703700524068385,2,73,1
202101792,2021,W02000192,W06000011,0.0,2.79697109840409,1,29,1
202101793,2021,W02000194,W06000011,0.0,0.456047208818323,1,59,1
202101794,2021,W02000174,W06000011,0.0,0.590952945624233,1,81,1
202101795,2021,W02000195,W06000011,1.0,0.397498963945745,1,66,0
202101796,2021,W02000193,W06000011,0.0,1.5865564167131,1,35,1
202101797,2021,W02000194,W06000011,0.0,0.384663890829259,2,68,0
202101798,2021,W02000193,W06000011,1.0,1.64559704495758,1,34,1
202101799,2021,W02000180,W06000011,0.0,0.511326216755366,1,72,1
202101800,2021,W02000193,W06000011,1.0,1.5865564167131,1,37,0
202101801,2021,W02000178,W06000011,1.0,1.17640050852238,2,31,0
202101802,2021,W02000428,W06000011,1.0,0.255663108377683,1,70,1
202101803,2021,W02000184,W06000011,1.0,0.823323141073504,2,27,1
202101804,2021,W02000175,W06000011,0.0,0.669172981952351,2,61,1
202101805,2021,W02000182,W06000011,0.0,0.669172981952351,2,61,1
202101806,2021,W02000175,W06000011,0.0,1.35658498901916,2,42,1
202101807,2021,W02000428,W06000011,0.0,0.430684030694261,2,49,1
202101808,2021,W02000179,W06000011,0.0,0.631559327501139,1,44,0
202101809,2021,W02000428,W06000011,1.0,0.861368061388523,2,47,1
202101810,2021,W02000193,W06000011,0.0,0.334586490976175,2,63,1
202101811,2021,W02000180,W06000011,0.0,0.590952945624233,1,95,0
202101812,2021,W02000197,W06000011,0.0,3.79974531889568,2,18,1
202101813,2021,W02000186,W06000011,0.0,0.703700524068385,2,74,1
202101814,2021,W02000192,W06000011,0.0,1.19249689183723,1,67,1
202101815,2021,W02000182,W06000011,1.0,0.372262922626581,2,51,1
202101816,2021,W02000196,W06000011,0.0,5.89414633474865,1,19,0
202101817,2021,W02000186,W06000011,,1.76259304893677,2,78,1
202101818,2021,W02000177,W06000011,0.0,4.18697031467034,1,24,1
202101819,2021,W02000172,W06000011,0.0,1.08184320553021,2,35,1
202101820,2021,W02000168,W06000011,0.0,0.384663890829259,2,69,0
202101821,2021,W02000188,W06000011,1.0,0.330909976286206,1,63,0
202101822,2021,W02000208,W06000012,1.0,0.681852483213267,1,52,1
202101823,2021,W02000214,W06000012,0.0,0.817766561701059,2,57,1
202101824,2021,W02000427,W06000012,0.0,0.40843186511953,1,95,0
202101825,2021,W02000417,W06000012,0.0,0.81686373023906,1,75,1
202101826,2021,W02000212,W06000012,0.0,0.535334829734588,2,77,1
202101827,2021,W02000211,W06000012,0.0,0.97279137703318,2,67,1
202101828,2021,W02000205,W06000012,0.0,0.408883280850529,2,55,1
202101829,2021,W02000204,W06000012,0.0,0.747257452075197,1,71,1
202101830,2021,W02000427,W06000012,0.0,0.817766561701059,2,58,0
202101831,2021,W02000207,W06000012,0.0,0.48639568851659,2,68,0
202101832,2021,W02000207,W06000012,0.0,1.90222117161892,2,50,1
202101833,2021,W02000216,W06000012,0.0,1.49451490415039,1,74,1
202101834,2021,W02000205,W06000012,0.0,1.32786050699038,2,61,1
202101835,2021,W02000205,W06000012,0.0,0.548795929726912,1,55,1
202101836,2021,W02000206,W06000012,0.0,2.74527037657766,1,28,1
202101837,2021,W02000427,W06000012,0.0,0.535334829734588,2,91,0
202101838,2021,W02000417,W06000012,1.0,2.49644668289647,2,20,0
202101839,2021,W02000216,W06000012,0.0,0.40843186511953,1,78,1
202101840,2021,W02000206,W06000012,0.0,0.915422837450533,2,74,1
202101841,2021,W02000417,W06000012,0.0,0.48639568851659,2,65,0
202101842,2021,W02000214,W06000012,0.0,1.05324905003036,2,48,1
202101843,2021,W02000216,W06000012,0.0,0.747257452075197,1,73,1
202101844,2021,W02000207,W06000012,0.0,1.32863693117708,2,31,1
202101845,2021,W02000202,W06000012,0.0,0.885240337993584,2,60,1
202101846,2021,W02000201,W06000012,0.0,1.57987357504554,2,45,1
202101847,2021,W02000208,W06000012,0.0,1.24822334144823,2,24,0
202101848,2021,W02000211,W06000012,0.0,1.68717767046943,1,39,1
202101849,2021,W02000210,W06000012,0.0,1.22664984255159,2,56,1
202101850,2021,W02000201,W06000012,0.0,0.40843186511953,1,83,1
202101851,2021,W02000207,W06000012,0.0,0.535334829734588,2,94,0
202101852,2021,W02000215,W06000012,0.0,1.73970565884265,2,25,1
202101853,2021,W02000201,W06000012,0.0,1.22529559535859,1,76,1
202101854,2021,W02000214,W06000012,0.0,0.808990892974586,1,48,1
202101855,2021,W02000202,W06000012,1.0,0.81686373023906,1,80,1
202101856,2021,W02000212,W06000012,0.0,0.87881263443678,1,62,1
202101857,2021,W02000417,W06000012,0.0,0.681852483213267,1,50,1
202101858,2021,W02000212,W06000012,0.0,0.81686373023906,1,75,1
202101859,2021,W02000204,W06000012,0.0,0.373628726037599,1,71,1
202101860,2021,W02000214,W06000012,0.0,1.90222117161892,2,50,1
202101861,2021,W02000202,W06000012,0.0,0.43940631721839,1,63,1
202101862,2021,W02000210,W06000012,0.0,0.817766561701059,2,57,1
202101863,2021,W02000201,W06000012,0.0,0.808990892974586,1,46,1
202101864,2021,W02000417,W06000012,1.0,0.548795929726912,1,56,1
202101865,2021,W02000217,W06000012,1.0,0.408883280850529,2,57,0
202101866,2021,W02000210,W06000012,0.0,0.87881263443678,1,63,1
202101867,2021,W02000211,W06000012,0.0,1.32786050699038,2,60,1
202101868,2021,W02000201,W06000012,0.0,0.47555529290473,2,53,1
202101869,2021,W02000206,W06000012,0.0,0.664318465588541,2,34,1
202101870,2021,W02000207,W06000012,0.0,0.95111058580946,2,52,1
202101871,2021,W02000206,W06000012,1.0,0.535334829734588,2,78,0
202101872,2021,W02000216,W06000012,0.0,1.64638778918074,1,57,1
202101873,2021,W02000417,W06000012,0.0,0.535334829734588,2,92,0
202101874,2021,W02000216,W06000012,0.0,1.36370496642653,1,52,1
202101875,2021,W02000427,W06000012,0.0,0.47555529290473,2,54,0
202101876,2021,W02000206,W06000012,0.0,0.817766561701059,2,58,1
202101877,2021,W02000417,W06000012,0.0,2.04441640425265,2,56,1
202101878,2021,W02000206,W06000012,0.0,0.702221111543485,1,40,1
202101879,2021,W02000217,W06000012,0.0,0.81686373023906,1,90,1
202101880,2021,W02000417,W06000012,0.0,0.915422837450533,2,74,1
202101881,2021,W02000201,W06000012,0.0,0.457711418725266,2,70,0
202101882,2021,W02000217,W06000012,0.0,1.40444222308697,1,43,1
202101883,2021,W02000206,W06000012,0.0,1.63553312340212,2,58,1
202101884,2021,W02000210,W06000012,0.0,4.99289336579293,2,22,1
202101885,2021,W02000217,W06000012,0.0,0.747257452075197,1,74,1
202101886,2021,W02000202,W06000012,0.0,0.442620168996792,2,62,1
202101887,2021,W02000208,W06000012,0.0,1.2459789841787,2,39,1
202101888,2021,W02000211,W06000012,1.0,0.747257452075197,1,72,1
202101889,2021,W02000212,W06000012,1.0,0.81686373023906,1,83,1
202101890,2021,W02000202,W06000012,0.0,1.09759185945382,1,59,1
202101891,2021,W02000201,W06000012,0.0,0.408883280850529,2,57,0
202101892,2021,W02000417,W06000012,0.0,1.60600448920376,2,85,0
202101893,2021,W02000417,W06000012,0.0,0.885240337993584,2,60,1
202101894,2021,W02000212,W06000012,0.0,0.40843186511953,1,95,0
202101895,2021,W02000214,W06000012,0.0,0.995231120126755,1,68,1
202101896,2021,W02000216,W06000012,0.0,1.61798178594917,1,49,1
202101897,2021,W02000207,W06000012,0.0,1.61798178594917,1,46,1
202101898,2021,W02000200,W06000012,0.0,0.497615560063378,1,65,0
202101899,2021,W02000213,W06000012,0.0,1.36370496642653,1,54,1
202101900,2021,W02000204,W06000012,0.0,1.73970565884265,2,29,1
202101901,2021,W02000417,W06000012,0.0,0.869394230300747,1,34,1
202101902,2021,W02000211,W06000012,1.0,1.09085698092394,2,41,0
202101903,2021,W02000213,W06000012,0.0,0.869394230300747,1,31,1
202101904,2021,W02000206,W06000012,0.0,0.915422837450533,2,74,0
202101905,2021,W02000213,W06000012,0.0,0.817766561701059,2,56,1
202101906,2021,W02000208,W06000012,0.0,1.73878846060149,1,30,1
202101907,2021,W02000215,W06000012,0.0,0.817766561701059,2,58,1
202101908,2021,W02000215,W06000012,1.0,1.36370496642653,1,52,1
202101909,2021,W02000215,W06000012,0.0,1.1208861781128,1,70,0
202101910,2021,W02000200,W06000012,0.0,0.915422837450533,2,70,1
202101911,2021,W02000207,W06000012,1.0,0.817766561701059,2,58,1
202101912,2021,W02000211,W06000012,1.0,0.48639568851659,2,67,1
202101913,2021,W02000216,W06000012,0.0,0.535334829734588,2,80,0
202101914,2021,W02000216,W06000012,1.0,0.373628726037599,1,74,1
202101915,2021,W02000201,W06000012,0.0,0.442620168996792,2,64,1
202101916,2021,W02000201,W06000012,0.0,0.535334829734588,2,80,0
202101917,2021,W02000207,W06000012,1.0,0.664318465588541,2,33,0
202101918,2021,W02000210,W06000012,1.0,1.68717767046943,1,35,1
202101919,2021,W02000211,W06000012,0.0,0.40843186511953,1,75,1
202101920,2021,W02000204,W06000012,1.0,0.817766561701059,2,57,1
202101921,2021,W02000212,W06000012,1.0,1.40444222308697,1,40,1
202101922,2021,W02000206,W06000012,1.0,0.442620168996792,2,60,0
202101923,2021,W02000216,W06000012,1.0,0.40843186511953,1,77,0
202101924,2021,W02000211,W06000012,0.0,0.535334829734588,2,93,0
202101925,2021,W02000201,W06000012,0.0,2.0455574496398,1,54,1
202101926,2021,W02000208,W06000012,0.0,0.81686373023906,1,78,1
202101927,2021,W02000213,W06000012,0.0,0.97279137703318,2,68,1
202101928,2021,W02000214,W06000012,1.0,0.40843186511953,1,85,1
202101929,2021,W02000213,W06000012,0.0,0.817766561701059,2,56,1
202101930,2021,W02000417,W06000012,0.0,0.622989492089348,2,35,0
202101931,2021,W02000207,W06000012,0.0,1.68717767046943,1,35,1
202101932,2021,W02000427,W06000012,0.0,0.808990892974586,1,46,1
202101933,2021,W02000208,W06000012,0.0,1.32863693117708,2,34,1
202101934,2021,W02000206,W06000012,0.0,0.408883280850529,2,57,1
202101935,2021,W02000206,W06000012,0.0,0.702221111543485,1,42,1
202101936,2021,W02000205,W06000012,0.0,1.37263518828883,1,27,1
202101937,2021,W02000200,W06000012,0.0,0.442620168996792,2,63,1
202101938,2021,W02000417,W06000012,0.0,1.31821895165517,1,60,1
202101939,2021,W02000212,W06000012,0.0,1.32863693117708,2,33,1
202101940,2021,W02000427,W06000012,1.0,1.22664984255159,2,55,0
202101941,2021,W02000201,W06000012,0.0,0.869852829421325,2,28,0
202101942,2021,W02000201,W06000012,0.0,1.07066965946918,2,90,1
202101943,2021,W02000213,W06000012,0.0,1.09085698092394,2,40,1
202101944,2021,W02000427,W06000012,0.0,0.622989492089348,2,37,1
202101945,2021,W02000417,W06000012,0.0,0.497615560063378,1,67,1
202101946,2021,W02000215,W06000012,1.0,0.885240337993584,2,60,1
202101947,2021,W02000207,W06000012,1.0,1.49284668019013,1,65,1
202101948,2021,W02000417,W06000012,0.0,0.442620168996792,2,60,1
202101949,2021,W02000205,W06000012,1.0,1.22664984255159,2,56,1
202101950,2021,W02000208,W06000012,0.0,2.14133931893835,2,75,1
202101951,2021,W02000215,W06000012,0.0,1.68717767046943,1,37,1
202101952,2021,W02000208,W06000012,0.0,1.18062106815495,1,19,0
202101953,2021,W02000417,W06000012,0.0,0.869394230300747,1,30,1
202101954,2021,W02000213,W06000012,1.0,0.408883280850529,2,56,1
202101955,2021,W02000211,W06000012,0.0,0.442620168996792,2,64,0
202101956,2021,W02000202,W06000012,1.0,1.61798178594917,1,48,1
202101957,2021,W02000204,W06000012,0.0,0.373628726037599,1,71,0
202101958,2021,W02000205,W06000012,1.0,0.81686373023906,1,75,1
202101959,2021,W02000211,W06000012,0.0,1.22664984255159,2,56,1
202101960,2021,W02000217,W06000012,0.0,0.535334829734588,2,87,0
202101961,2021,W02000217,W06000012,0.0,0.442620168996792,2,62,0
202101962,2021,W02000212,W06000012,0.0,0.81686373023906,1,75,0
202101963,2021,W02000200,W06000012,0.0,0.808990892974586,1,47,1
202101964,2021,W02000212,W06000012,0.0,0.915422837450533,2,72,1
202101965,2021,W02000200,W06000012,1.0,0.843588835234713,1,35,0
202101966,2021,W02000204,W06000012,0.0,0.535334829734588,2,83,0
202101967,2021,W02000210,W06000012,0.0,0.808990892974586,1,49,1
202101968,2021,W02000417,W06000012,0.0,1.81092633950538,2,18,1
202101969,2021,W02000216,W06000012,1.0,1.09759185945382,1,56,1
