area_id,msoa_name,time_id,shallow_mrp_estimate,shallow_mrp_variance,shallow_mrp_lower,shallow_mrp_upper,shallow_mrp_ci_width
W02000074,Flintshire 017,2023,0.16016680884049236,6.175824657455713e-4,0.1140990727808082,0.2106727721946144,0.09657369941380618
W02000074,Flintshire 017,2025,0.15776087213515988,5.795818627156148e-4,0.11422796347342473,0.20495664098026822,0.09072867750684349
W02000075,Flintshire 018,2021,0.13188190045722664,5.480040418769421e-4,0.09590861116607291,0.18676505640095753,0.09085644523488462
W02000075,Flintshire 018,2023,0.1557526852526876,6.92762986622907e-4,0.1127410803752373,0.21635236197870844,0.10361128160347115
W02000075,Flintshire 018,2025,0.1535769797197707,6.450060235102163e-4,0.11113220891512923,0.21439860546126305,0.10326639654613382
W02000076,Flintshire 019,2021,0.12108458218169792,3.788952457361754e-4,0.08582852147919282,0.16458115764743014,0.07875263616823733
W02000076,Flintshire 019,2023,0.14344530752471282,5.245839550069145e-4,0.10131423055628247,0.1919649522941342,0.09065072173785174
W02000076,Flintshire 019,2025,0.14068535933230086,4.612773542355968e-4,0.10180360397773791,0.1901575931444825,0.08835398916674458
W02000077,Flintshire 020,2021,0.12156303487795786,3.552780152076549e-4,0.08610697675584887,0.1611735387369656,0.07506656198111673
W02000077,Flintshire 020,2023,0.14438650644016252,5.250671725189394e-4,0.10707441668059592,0.19414019388431059,0.08706577720371467
W02000077,Flintshire 020,2025,0.14156902398418447,4.26809155980619e-4,0.10276778666073721,0.18547779101025455,0.08271000434951734
W02000080,Wrexham 003,2021,0.12091628367637962,5.737528319341893e-4,0.0826413039261314,0.17305203585814147,0.09041073193201007
W02000080,Wrexham 003,2023,0.14408512088350675,7.692015025921576e-4,0.0988529324012909,0.20534802631174193,0.10649509391045103
W02000080,Wrexham 003,2025,0.14238708141075984,6.995180234330056e-4,0.09815845337072668,0.20078228555634198,0.1026238321856153
W02000081,Wrexham 004,2021,0.12513290836406032,4.820427636929393e-4,0.08870063957239549,0.17377507952665627,0.08507443995426078
W02000081,Wrexham 004,2023,0.1501051966811576,6.828202699894986e-4,0.10637491440866734,0.20844311543655342,0.10206820102788608
W02000081,Wrexham 004,2025,0.14750399332948164,6.091312069530289e-4,0.10491636872392883,0.20675844382383038,0.10184207509990155
W02000082,Wrexham 005,2021,0.14344272709372102,8.124049676821377e-4,0.10294347265317114,0.21338968515731577,0.11044621250414463
W02000082,Wrexham 005,2023,0.17094611365104398,0.0011350642865867006,0.12003574947414877,0.2565279676190252,0.13649221814487641
W02000082,Wrexham 005,2025,0.1687294916258114,0.0010139365529172894,0.12294214468556341,0.24722793171332813,0.12428578702776472
W02000083,Wrexham 006,2021,0.1316594542499258,5.303634824553323e-4,0.09128350523954448,0.18653957561911122,0.09525607037956674
W02000083,Wrexham 006,2023,0.15566935782981078,7.289900870540872e-4,0.1100400283429884,0.21501450222253346,0.10497447387954506
W02000083,Wrexham 006,2025,0.15289016736595673,6.46856290211468e-4,0.11165237179393656,0.21520672282456754,0.10355435103063099
W02000085,Wrexham 008,2021,0.1200612276296574,5.473161296915756e-4,0.07834592684613492,0.16724495208440007,0.08889902523826515
W02000085,Wrexham 008,2023,0.14242823009731204,7.520498465185092e-4,0.0875503490431935,0.19480452868885045,0.10725417964565695
W02000085,Wrexham 008,2025,0.14226775394808377,7.020946704542722e-4,0.09254406401778242,0.19061174300996953,0.0980676789921871
W02000087,Wrexham 010,2021,0.14415832324394617,8.938257174262969e-4,0.09340570895462907,0.2113462580238675,0.11794054906923843
W02000087,Wrexham 010,2023,0.17183259138138474,0.0011804987335461133,0.11104121800978962,0.24912560825886482,0.1380843902490752
W02000087,Wrexham 010,2025,0.17063380268846012,0.0011095631134798874,0.11213987569028366,0.24859708785523765,0.136457212164954
W02000088,Wrexham 011,2021,0.13751408799265893,7.051497354825865e-4,0.09279410721624823,0.19646712289639778,0.10367301568014956
W02000088,Wrexham 011,2023,0.16238608589861223,9.431069511519703e-4,0.10747839486547937,0.22597650893315419,0.11849811406767481
W02000088,Wrexham 011,2025,0.16073707868525072,8.776631225966041e-4,0.10867709981080063,0.2228426399146382,0.11416554010383757
W02000089,Wrexham 012,2021,0.14961063428223811,0.0012225951624459635,0.08990961656949444,0.22689883807075428,0.13698922150125986
W02000089,Wrexham 012,2023,0.17575844650786457,0.0014780287054728814,0.11141645624277219,0.2590911369731674,0.1476746807303952
W02000089,Wrexham 012,2025,0.1734362785037447,0.0014932043346730193,0.1108901988576777,0.2638641660184517,0.152973967160774
W02000090,Wrexham 013,2021,0.11766401898792586,3.5671962960772725e-4,0.08156047690220866,0.1617942702627252,0.08023379336051653
W02000090,Wrexham 013,2023,0.140208505021096,5.162056400599431e-4,0.09925724416256203,0.19528102836349565,0.09602378420093362
W02000090,Wrexham 013,2025,0.13770355495342676,4.6730575570666256e-4,0.09872312479439442,0.1918118794748097,0.09308875468041529
W02000091,Wrexham 014,2021,0.118581820092115,5.066242651076472e-4,0.08004551576446203,0.169615305023107,0.08956978925864498
W02000091,Wrexham 014,2023,0.14203353709205746,7.063037108500234e-4,0.09354449961207092,0.19998997783053243,0.10644547821846151
W02000091,Wrexham 014,2025,0.13954920395550505,6.567488505003862e-4,0.09303427468194943,0.2003241183117933,0.10728984362984388
W02000092,Wrexham 015,2021,0.1265311374059364,5.410981597664987e-4,0.0898698557281483,0.17538614061959593,0.08551628489144762
W02000092,Wrexham 015,2023,0.15008402400399928,7.042566083738678e-4,0.1031934475031613,0.2057620743390729,0.1025686268359116
W02000092,Wrexham 015,2025,0.14789374972166247,6.301455246968828e-4,0.10638740365924294,0.19704663938512892,0.09065923572588598
W02000093,Wrexham 016,2021,0.12090183083434333,4.196874890346402e-4,0.08485838437691301,0.15877904227975567,0.07392065790284266
W02000093,Wrexham 016,2023,0.14331945312904262,5.423974754297465e-4,0.10096883024700976,0.18972005714415227,0.08875122689714252
W02000093,Wrexham 016,2025,0.1413846641154252,4.7887579233447166e-4,0.10214427395828946,0.18364550176072963,0.08150122780244018
W02000094,Wrexham 017,2021,0.1335292903921874,5.444402618623475e-4,0.09374591960648215,0.18896274824209347,0.09521682863561132
W02000094,Wrexham 017,2023,0.15853382734128252,7.295960830428843e-4,0.11359546197361742,0.21241480963026993,0.09881934765665251
W02000094,Wrexham 017,2025,0.15656576306472852,6.879677175515351e-4,0.11099779316573066,0.20963653420152373,0.09863874103579306
W02000095,Wrexham 018,2021,0.12834155183830756,6.222135339121957e-4,0.08833178395490848,0.18199355153541005,0.09366176758050157
W02000095,Wrexham 018,2023,0.15173138549865867,8.116573269014118e-4,0.10601966033814317,0.21372483850172508,0.10770517816358191
W02000095,Wrexham 018,2025,0.14875825105156626,7.126849892433272e-4,0.10471970274296588,0.21082799982303219,0.1061082970800663
W02000096,Wrexham 019,2021,0.12975619214437167,5.495371958093672e-4,0.09035307398281497,0.18143031511563934,0.09107724113282437
W02000096,Wrexham 019,2023,0.15349841820663562,7.24958820889803e-4,0.10590439426152755,0.21987657589337073,0.11397218163184318
W02000096,Wrexham 019,2025,0.1515968465524941,6.820813173225735e-4,0.10688793907041219,0.2145751184925403,0.1076871794221281
W02000097,Powys 001,2021,0.14729309153570658,4.99601585701637e-4,0.11059230048439757,0.1941508677382371,0.08355856725383952
W02000097,Powys 001,2023,0.17384118739454346,6.093147132975902e-4,0.12706227516110633,0.22624238124514431,0.09918010608403799
W02000097,Powys 001,2025,0.17104756158485387,5.58947461472939e-4,0.1316514861147387,0.22446873028980893,0.09281724417507023
W02000098,Powys 002,2021,0.1446567324021019,5.995443799485842e-4,0.10408811811791374,0.19849557539653884,0.0944074572786251
W02000098,Powys 002,2023,0.17037771270854418,7.362912556230156e-4,0.1250213791657063,0.232941521110592,0.1079201419448857
W02000098,Powys 002,2025,0.16772518369346795,6.892581829746066e-4,0.12471852613296265,0.22820798371790774,0.10348945758494509
W02000099,Powys 003,2021,0.16087030675446876,8.632302388205135e-4,0.11331953784973195,0.21936436770369977,0.10604482985396782
W02000099,Powys 003,2023,0.18799804862484037,0.0010200871191398606,0.13328941708673214,0.2542692465414493,0.12097982945471714
W02000099,Powys 003,2025,0.18482974547291225,0.001001385096612299,0.13463629852096923,0.25163812278694264,0.11700182426597341
W02000100,Powys 004,2021,0.14074053081649257,0.00046917884979086767,0.10411133865580763,0.19316936859841433,0.0890580299426067
W02000100,Powys 004,2023,0.16709854884510694,6.708376115245773e-4,0.12160327590299735,0.23370810738441905,0.1121048314814217
W02000100,Powys 004,2025,0.16398200637426785,5.466751552362306e-4,0.12020139597107202,0.2192270265844355,0.09902563061336347
W02000101,Powys 005,2021,0.14236258758577178,4.966820564939349e-4,0.10358198905344669,0.1864756382129251,0.0828936491594784
W02000101,Powys 005,2023,0.16706165445670665,6.34757023458717e-4,0.12322193452494534,0.22064984484342498,0.09742791031847964
W02000101,Powys 005,2025,0.16425119304226216,5.750704576948755e-4,0.11965946889957715,0.20722626015276135,0.0875667912531842
W02000102,Powys 006,2021,0.14017743555097947,3.92615949224389e-4,0.10025839007309693,0.17925241530576813,0.0789940252326712
W02000102,Powys 006,2023,0.1669102690470127,4.921971811109552e-4,0.1256102060980922,0.20895334034115365,0.08334313424306145
W02000102,Powys 006,2025,0.1637884846960415,4.462652017927389e-4,0.12345912990982999,0.20711806281250267,0.08365893290267268
W02000103,Powys 007,2021,0.14722790275931225,4.6086956879582883e-4,0.11149507210848733,0.19435305722349006,0.08285798511500272
W02000103,Powys 007,2023,0.1735671048746304,5.305631467729156e-4,0.12694832657467703,0.22127282436024376,0.09432449778556673
W02000103,Powys 007,2025,0.1709738155403687,4.975998970564083e-4,0.12530136350236043,0.22033876108899128,0.09503739758663085
W02000104,Powys 008,2021,0.1562491855836527,6.776367441799255e-4,0.11043260477150685,0.21418071234161593,0.10374810757010908
W02000104,Powys 008,2023,0.18494329390698752,8.882023995725754e-4,0.12894777909144037,0.24545436152747788,0.11650658243603751
W02000104,Powys 008,2025,0.18264520459216418,8.007032254607756e-4,0.13127835909996557,0.24017784685066979,0.10889948775070421
W02000105,Powys 009,2021,0.15568698300297554,7.339693870377021e-4,0.10867999649828444,0.21333356768501444,0.10465357118673
W02000105,Powys 009,2023,0.18208009818381302,8.868854668732659e-4,0.12594617371577468,0.24375328262101237,0.11780710890523768
W02000105,Powys 009,2025,0.17932245349297,8.432688275117415e-4,0.12634007037164724,0.24304412106215592,0.11670405069050868
W02000106,Powys 010,2021,0.14494579562490098,4.175734537402874e-4,0.11066981979617066,0.1870828093730661,0.07641298957689543
W02000106,Powys 010,2023,0.17062542002410952,5.3978894704973e-4,0.13183125565683623,0.22047015656513713,0.0886389009083009
W02000106,Powys 010,2025,0.1677364884976279,4.697831831010673e-4,0.13076915578855736,0.21630376927951328,0.08553461349095592
W02000107,Powys 011,2021,0.14901566731883567,5.448664957910679e-4,0.10536540480448937,0.19952110063960632,0.09415569583511695
W02000107,Powys 011,2023,0.17572414960779525,6.928944690709704e-4,0.12872854537328376,0.2384997749204832,0.10977122954719942
W02000107,Powys 011,2025,0.1720659959575834,6.172447837279057e-4,0.12799944857805193,0.22414551316613748,0.09614606458808556
W02000108,Powys 012,2021,0.13698463995240923,5.061421811372152e-4,0.09312479989517242,0.18680327361585872,0.0936784737206863
W02000108,Powys 012,2023,0.1622174389052649,6.363771664932411e-4,0.11456374437415016,0.2143139223902898,0.09975017801613963
W02000108,Powys 012,2025,0.15862482282794818,5.935945119601301e-4,0.11150123721498065,0.21158020167492353,0.10007896445994288
W02000109,Powys 013,2021,0.17372504150645213,7.731523650993475e-4,0.12662240163334484,0.2332421339840932,0.10661973235074834
W02000109,Powys 013,2023,0.20404202422168502,9.839669871478307e-4,0.1505924858036756,0.26959576032410604,0.11900327452043044
W02000109,Powys 013,2025,0.20219804158610014,9.238817985949331e-4,0.15255370748996,0.27172650347883787,0.11917279598887787
W02000110,Powys 014,2021,0.14726009529277054,3.7858542149848555e-4,0.11267396738511964,0.19302276034988786,0.08034879296476821
W02000110,Powys 014,2023,0.17369049617007415,5.240311698852737e-4,0.13272405225634898,0.2264116469317619,0.09368759467541293
W02000110,Powys 014,2025,0.16996371058283316,4.451326403982835e-4,0.13563525661844544,0.21230040281532842,0.07666514619688297
W02000111,Powys 015,2021,0.13794066689557968,3.8187417747131524e-4,0.10751678520242,0.1763731567636297,0.06885637156120969
W02000111,Powys 015,2023,0.1632861939545692,4.93119281470809e-4,0.12385140367217531,0.20607736707118718,0.08222596339901186
W02000111,Powys 015,2025,0.15996726564597702,4.44565408162153e-4,0.1230514100365594,0.20177298698523166,0.07872157694867227
W02000113,Powys 017,2021,0.16011167845803412,7.905123799481093e-4,0.11398862509868052,0.2171152002003754,0.10312657510169487
W02000113,Powys 017,2023,0.1880535227929714,9.748998779054039e-4,0.13561070924401586,0.25185503638725004,0.11624432714323418
W02000113,Powys 017,2025,0.18335821673977756,9.385494948948422e-4,0.12973527126336992,0.24763055194857586,0.11789528068520594
W02000114,Powys 018,2021,0.13463281504046576,3.965814019914599e-4,0.09868210410270936,0.1774083530592629,0.07872624895655353
W02000114,Powys 018,2023,0.15935419039249638,5.105164946934681e-4,0.11681173905749301,0.20487482762653042,0.08806308856903741
W02000114,Powys 018,2025,0.15658357311787863,4.7542319145719216e-4,0.11561298204082426,0.2025243725741976,0.08691139053337332
W02000116,Ceredigion 001,2021,0.11941371706144994,4.6292417010424105e-4,0.08304142993996794,0.16486447037651314,0.0818230404365452
W02000116,Ceredigion 001,2023,0.14207822169138382,5.726398531646242e-4,0.10135880446497947,0.19093416656778694,0.08957536210280748
W02000116,Ceredigion 001,2025,0.1387392205360753,5.104249076405704e-4,0.10091992663503721,0.18530337352276657,0.08438344688772936
W02000117,Ceredigion 002,2021,0.18090233681907986,0.0018253313533073618,0.11579322216967607,0.28465830362052585,0.16886508145084977
W02000117,Ceredigion 002,2023,0.20910550591139762,0.002135154478161363,0.13435784711987825,0.31752037921022946,0.18316253209035122
W02000117,Ceredigion 002,2025,0.20736193546155587,0.001996446964751491,0.1334026884571709,0.31134677150708656,0.17794408304991566
W02000118,Ceredigion 003,2021,0.15504187880750298,7.933413678088015e-4,0.10141521210251683,0.2070144358821913,0.10559922377967446
W02000118,Ceredigion 003,2023,0.18179300310849397,0.0010450866243075223,0.12583351878703228,0.25069712096160757,0.12486360217457529
W02000118,Ceredigion 003,2025,0.17928745281077443,9.136618902087622e-4,0.12115322275411947,0.24085971678358348,0.11970649402946401
W02000120,Ceredigion 005,2021,0.13177954396980585,5.183614054954033e-4,0.08939875221833907,0.18114872647441088,0.09174997425607181
W02000120,Ceredigion 005,2023,0.15683417474551758,6.766560245678446e-4,0.10905705263279068,0.2038229871132155,0.09476593448042482
W02000120,Ceredigion 005,2025,0.1539248004717028,6.109544769905671e-4,0.10684720785160602,0.19951428391469395,0.09266707606308792
W02000122,Ceredigion 007,2021,0.12836508127958093,4.143619077554293e-4,0.09447762682117022,0.17345873280693838,0.07898110598576816
W02000122,Ceredigion 007,2023,0.15302475960412965,5.475963204540208e-4,0.11033945379135363,0.20026122628690338,0.08992177249554975
W02000122,Ceredigion 007,2025,0.1499830218242547,4.7719635025240964e-4,0.11147597139032442,0.19522858348057515,0.08375261209025073
W02000123,Ceredigion 008,2021,0.14283671139444834,5.768114132471e-4,0.10408504692847802,0.20001767270810644,0.09593262577962842
W02000123,Ceredigion 008,2023,0.1659592195173084,6.774175007683826e-4,0.11997993596416828,0.21981637258908543,0.09983643662491715
W02000123,Ceredigion 008,2025,0.16335627836207794,6.714744593154864e-4,0.1190741186655542,0.22157839299086074,0.10250427432530654
W02000124,Ceredigion 009,2021,0.13001447553514678,5.578942116525625e-4,0.09222778533686345,0.1787425117186896,0.08651472638182615
W02000124,Ceredigion 009,2023,0.15413292062089665,6.70690884962671e-4,0.11025023958032065,0.210992463290124,0.10074222370980335
W02000124,Ceredigion 009,2025,0.1518484892068471,6.463909943894223e-4,0.11127813201532481,0.2094785941839777,0.0982004621686529
W02000125,Ceredigion 010,2021,0.12394036606384282,3.574968825580726e-4,0.0912750353901583,0.16121957006913168,0.06994453467897338
W02000125,Ceredigion 010,2023,0.14692739312746406,4.575765914986569e-4,0.10806113290305822,0.18644866147758865,0.07838752857453044
W02000125,Ceredigion 010,2025,0.14512888950285271,4.0836652840078717e-4,0.1072338219069528,0.18507105863462986,0.07783723672767706
W02000126,Pembrokeshire 001,2021,0.13121506118641527,4.8020710541241856e-4,0.09390814841956495,0.1774601326686831,0.08355198424911815
W02000126,Pembrokeshire 001,2023,0.1557428438684029,6.071677770115361e-4,0.11211325054234975,0.20529061892199274,0.093177368379643
W02000126,Pembrokeshire 001,2025,0.15256798315407222,5.702888729965094e-4,0.11223031888812893,0.20351903459884418,0.09128871571071526
W02000127,Pembrokeshire 002,2021,0.12619561571907634,5.849836774238188e-4,0.08794090814202968,0.1782754482847831,0.09033454014275341
W02000127,Pembrokeshire 002,2023,0.14950917238445385,7.438271967123604e-4,0.10170416667926795,0.20674241046227754,0.10503824378300959
W02000127,Pembrokeshire 002,2025,0.1469729610109051,6.671293841550019e-4,0.10282851561999795,0.20526322335339536,0.10243470773339741
W02000128,Pembrokeshire 003,2021,0.1483967324209573,8.00066141811439e-4,0.10095572314125148,0.20871059596643612,0.10775487282518464
W02000128,Pembrokeshire 003,2023,0.17533869207819788,0.0010648873482399998,0.12292225205071003,0.24648812675097342,0.1235658747002634
W02000128,Pembrokeshire 003,2025,0.17212043561009197,9.959471945457767e-4,0.12061962159884196,0.24233518319664973,0.12171556159780778
W02000129,Pembrokeshire 004,2021,0.1266861015243156,4.3401448682315024e-4,0.09061329194408585,0.16885805355507905,0.0782447616109932
W02000129,Pembrokeshire 004,2023,0.15105207163245923,5.821266441543346e-4,0.1094113248067744,0.20299814037525268,0.09358681556847828
W02000129,Pembrokeshire 004,2025,0.14937123737010635,5.29830072457948e-4,0.1090841872935919,0.19447743192016065,0.08539324462656875
W02000130,Pembrokeshire 005,2021,0.15328883592475012,8.710364304115916e-4,0.09982954745630308,0.21723519313414413,0.11740564567784105
W02000130,Pembrokeshire 005,2023,0.17993446940017926,0.0011537551234355006,0.11888028298999048,0.25656121099888163,0.13768092800889115
W02000130,Pembrokeshire 005,2025,0.17712027372935796,0.0010442121695471206,0.11628274181939743,0.24951074755036856,0.13322800573097113
W02000131,Pembrokeshire 006,2021,0.12928755258083066,4.84135573530161e-4,0.09025400880528436,0.17396581314728538,0.08371180434200101
W02000131,Pembrokeshire 006,2023,0.1543248294767704,7.13782331523278e-4,0.10874048011772117,0.20878916262047653,0.10004868250275537
W02000131,Pembrokeshire 006,2025,0.1518135877135062,6.29600704432666e-4,0.11028854926361867,0.19690047977664452,0.08661193051302585
W02000132,Pembrokeshire 007,2021,0.11928790138801494,4.0366135409927365e-4,0.08335934878773069,0.16531216655059605,0.08195281776286537
W02000132,Pembrokeshire 007,2023,0.14133642641818886,6.365252206798865e-4,0.09841243394821758,0.19260672925753164,0.09419429530931406
W02000132,Pembrokeshire 007,2025,0.13921893459469803,5.497802501789625e-4,0.10034576631323511,0.18980553704571884,0.08945977073248373
W02000133,Pembrokeshire 008,2021,0.13797490435350596,5.603071109409587e-4,0.09536080964572993,0.1854163968034188,0.09005558715768885
W02000133,Pembrokeshire 008,2023,0.16331866849937393,7.602181281941431e-4,0.11337435157407805,0.2165070781785418,0.10313272660446376
W02000133,Pembrokeshire 008,2025,0.1612577806110037,6.897270495898384e-4,0.11481024773502607,0.2107899834414163,0.09597973570639023
W02000134,Pembrokeshire 009,2021,0.13803395103500152,7.198153204142471e-4,0.09194292641787813,0.20248200765132757,0.11053908123344944
W02000134,Pembrokeshire 009,2023,0.16433292086453724,0.0010233338047917228,0.10502267480702637,0.23988441975071725,0.13486174494369088
W02000134,Pembrokeshire 009,2025,0.16165889728029004,9.325822431592261e-4,0.10781155712012974,0.23320818949216826,0.12539663237203852
W02000135,Pembrokeshire 010,2021,0.13791091202430578,6.783489042749961e-4,0.09128771852439291,0.19365294244711545,0.10236522392272254
W02000135,Pembrokeshire 010,2023,0.16349341146239393,9.278976797190131e-4,0.10800923337636892,0.22920815522960997,0.12119892185324105
W02000135,Pembrokeshire 010,2025,0.16131837494385048,8.602413994028605e-4,0.10953345659740037,0.2233441323611901,0.11381067576378974
W02000136,Pembrokeshire 011,2021,0.11028664559897892,3.7356788641490995e-4,0.07532869130586452,0.15613293325344502,0.0808042419475805
W02000136,Pembrokeshire 011,2023,0.1312733876357024,5.42906637241313e-4,0.0903775185491863,0.1889787034265089,0.09860118487732261
W02000136,Pembrokeshire 011,2025,0.12890579197532606,4.836146809194551e-4,0.09037769583089507,0.1825167297030486,0.09213903387215354
W02000137,Pembrokeshire 012,2021,0.13413123535152985,7.272894780634387e-4,0.0898410993634857,0.19296940304651328,0.10312830368302758
W02000137,Pembrokeshire 012,2023,0.1597445969989864,0.0010260405766801069,0.10429499531844369,0.22365003408825665,0.11935503876981296
W02000137,Pembrokeshire 012,2025,0.15658187335648624,9.253048605574871e-4,0.10099682400871646,0.21689974267980877,0.11590291867109231
W02000138,Pembrokeshire 013,2021,0.11899980493679047,7.12257162376201e-4,0.07038752316034728,0.17914597870991733,0.10875845554957005
W02000138,Pembrokeshire 013,2023,0.14149738135365336,9.552932758822947e-4,0.08696405799611198,0.21470952140964839,0.1277454634135364
W02000138,Pembrokeshire 013,2025,0.1386232758582815,8.759456407951666e-4,0.08690325364959725,0.20616397209300458,0.11926071844340733
W02000139,Pembrokeshire 014,2021,0.11716219195241637,5.322270742045611e-4,0.07953884244398482,0.16440814141261567,0.08486929896863085
W02000139,Pembrokeshire 014,2023,0.13975084906923077,7.089394886821178e-4,0.09786017987209819,0.19279649738567997,0.09493631751358178
W02000139,Pembrokeshire 014,2025,0.137046436731825,6.478191687059317e-4,0.09601078078598707,0.1892468399438957,0.09323605915790864
W02000140,Pembrokeshire 015,2021,0.12337660721003202,7.24481991699198e-4,0.08192841675567195,0.1867815848828574,0.10485316812718545
W02000140,Pembrokeshire 015,2023,0.14718878593691265,9.312315668054941e-4,0.09367824143408462,0.20945508101178087,0.11577683957769624
W02000140,Pembrokeshire 015,2025,0.1432790136577708,8.66692992435826e-4,0.09494531633395521,0.20376675224512963,0.10882143591117442
W02000141,Pembrokeshire 016,2021,0.11280036812413148,5.658528249547518e-4,0.07073872276428608,0.1689066384555647,0.09816791569127861
W02000141,Pembrokeshire 016,2023,0.133518255378446,7.096100561842797e-4,0.08429522453115997,0.19150817726506272,0.10721295273390276
W02000141,Pembrokeshire 016,2025,0.13083588693250991,6.470232770479087e-4,0.08575596897549854,0.1894570244596025,0.10370105548410395
W02000142,Carmarthenshire 001,2021,0.13011220453942865,3.6327050760814704e-4,0.0947367652878203,0.17015789568350204,0.07542113039568174
W02000142,Carmarthenshire 001,2023,0.15436616869746564,5.009268239353875e-4,0.11371816991883607,0.19796093988232877,0.0842427699634927
W02000142,Carmarthenshire 001,2025,0.15145063801155123,4.4142010888026514e-4,0.11590216447119833,0.19252156085756617,0.07661939638636783
W02000143,Carmarthenshire 002,2021,0.13303311508473867,4.536126566356351e-4,0.09557791793454641,0.17862343791339103,0.08304551997884461
W02000143,Carmarthenshire 002,2023,0.15747430461979994,5.321589895674201e-4,0.11123430239807165,0.2040347246508708,0.09280042225279915
W02000143,Carmarthenshire 002,2025,0.15338279749370728,5.099725369872713e-4,0.1110993426198525,0.20115225454427763,0.09005291192442512
W02000144,Carmarthenshire 003,2021,0.13198711679429204,4.252789958734985e-4,0.08947661092247657,0.16989751497033992,0.08042090404786335
W02000144,Carmarthenshire 003,2023,0.15618843108492972,6.151392595469638e-4,0.1106358713126705,0.20414113267005396,0.09350526135738346
W02000144,Carmarthenshire 003,2025,0.15337995155315745,5.3485419562244e-4,0.11124658781334026,0.20048335037613207,0.08923676256279181
W02000145,Carmarthenshire 004,2021,0.14222167662225652,4.7915563005504486e-4,0.10380673161189001,0.193437512724078,0.08963078111218799
W02000145,Carmarthenshire 004,2023,0.16872464174062873,6.148641693989901e-4,0.12708317182908002,0.21624466937677175,0.08916149754769173
W02000145,Carmarthenshire 004,2025,0.16614729430434697,0.00055079355447934335,0.1272671907077178,0.21981938131718415,0.09255219060946634
W02000146,Carmarthenshire 005,2021,0.13387050197775366,3.972433591679565e-4,0.09985996961021272,0.17125591492216016,0.07139594531194744
W02000146,Carmarthenshire 005,2023,0.1574278339480226,5.157853384077118e-4,0.11517399489805194,0.20880337019973244,0.0936293753016805
W02000146,Carmarthenshire 005,2025,0.15436409298188855,4.55507744697064e-4,0.11536701012872078,0.19550404135015406,0.08013703122143329
W02000147,Carmarthenshire 006,2021,0.13961620425585908,4.731856413339131e-4,0.10022249354646401,0.18674140577864548,0.08651891223218147
W02000147,Carmarthenshire 006,2023,0.16472272397506477,6.359861762894222e-4,0.12091406692460024,0.22488109413474128,0.10396702721014103
W02000147,Carmarthenshire 006,2025,0.16128756433541894,5.283423728356053e-4,0.11833977122276751,0.20965742151199007,0.09131765028922256
W02000148,Carmarthenshire 007,2021,0.14006834098205848,7.587278570151561e-4,0.09158606846158555,0.19995463338986436,0.1083685649282788
W02000148,Carmarthenshire 007,2023,0.16564309514115924,0.0010438331392323707,0.1031049383355041,0.23237650497202983,0.12927156663652573
W02000148,Carmarthenshire 007,2025,0.16343634637687598,9.00899838042303e-4,0.10570944105588687,0.2261037376817724,0.12039429662588552
W02000149,Carmarthenshire 008,2021,0.141487047719423,5.870732870368378e-4,0.10239745771568996,0.18760547291910984,0.08520801520341988
W02000149,Carmarthenshire 008,2023,0.16691430938598154,7.59809206595763e-4,0.1194329277854164,0.22580835847728317,0.10637543069186677
W02000149,Carmarthenshire 008,2025,0.16499173007450724,7.182948042725409e-4,0.1182999019086271,0.22040253778625307,0.10210263587762597
W02000151,Carmarthenshire 010,2021,0.1360466027777395,5.215780136965871e-4,0.0940807817113436,0.18682133107256604,0.09274054936122245
W02000151,Carmarthenshire 010,2023,0.160501085991719,5.704014478815646e-4,0.11296497672470243,0.20842547765992553,0.0954605009352231
W02000151,Carmarthenshire 010,2025,0.1585159189719549,5.773635319841625e-4,0.11163641564394433,0.20726491694141874,0.09562850129747441
W02000152,Carmarthenshire 011,2021,0.13116890357282396,4.30007454177067e-4,0.09460736908358117,0.177280445002686,0.08267307591910483
W02000152,Carmarthenshire 011,2023,0.15484590710592053,5.55460530120424e-4,0.11128621484269727,0.20210472602712717,0.0908185111844299
W02000152,Carmarthenshire 011,2025,0.15225900465561562,5.12501016950654e-4,0.11264814808756643,0.19721683347357777,0.08456868538601134
W02000153,Carmarthenshire 012,2021,0.12946416315132087,5.261279939795873e-4,0.0866725612179187,0.17939027520394435,0.09271771398602564
W02000153,Carmarthenshire 012,2023,0.15436136282181082,7.020640819599481e-4,0.10480521102885686,0.21535379552645456,0.1105485844975977
W02000153,Carmarthenshire 012,2025,0.15143746647280318,6.852495420373994e-4,0.1050729881800695,0.20982737473952195,0.10475438655945246
W02000154,Carmarthenshire 013,2021,0.14407688321868337,6.454195534959615e-4,0.09732709490054808,0.1986560824743237,0.10132898757377562
W02000154,Carmarthenshire 013,2023,0.17134501188905138,8.457237871766622e-4,0.12091586484320999,0.23484599500571238,0.11393013016250239
W02000154,Carmarthenshire 013,2025,0.16915393385405364,8.116458392385696e-4,0.11741138009531582,0.22873367318088933,0.11132229308557351
W02000156,Carmarthenshire 015,2021,0.12792182546487837,4.7739475594221704e-4,0.08851172707652687,0.1735026861820166,0.08499095910548975
W02000156,Carmarthenshire 015,2023,0.15173595138107798,7.018418697256131e-4,0.10260667840312263,0.20866352680637484,0.10605684840325222
W02000156,Carmarthenshire 015,2025,0.14936990982658965,6.311234142168292e-4,0.10351408773819924,0.20060261677921337,0.09708852904101413
