area_id,time_id,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width
W02000186,2021,0.06399816814558631,1.564011778168961e-4,0.03715673511062184,0.09086708045733116,0.05371034534670932
W02000188,2021,0.06428324681888843,1.6301366237947998e-4,0.04109635273750338,0.08790346228670554,0.046807109549202155
W02000189,2021,0.04844141582541163,1.1479215329289285e-4,0.0256368323473187,0.06884964536749444,0.04321281302017574
W02000191,2021,0.06776928115192869,1.7198350416437494e-4,0.04121563935806434,0.0922582148328007,0.051042575474736354
W02000192,2021,0.06947846584673212,1.9639618571947015e-4,0.041193624808497024,0.09533492721432016,0.054141302405823134
W02000193,2021,0.0781982359012138,2.858040406095403e-4,0.04198426184322329,0.10851890425073465,0.06653464240751136
W02000194,2021,0.055827282580315114,1.369525342474865e-4,0.03180776661536561,0.07996094028603774,0.048153173670672136
W02000195,2021,0.038882429391225125,1.4999068440578925e-4,0.013240826753309908,0.06361700930086353,0.05037618254755362
W02000196,2021,0.04444395224777237,1.538878257106995e-4,0.02023725934180502,0.06871038874489636,0.04847312940309134
W02000197,2021,0.03863282270206309,1.570713223352793e-4,0.013667186633501655,0.06103435426992858,0.04736716763642693
W02000198,2021,0.040257303817147004,1.4920504269802347e-4,0.016882559876405523,0.06862758470439112,0.0517450248279856
W02000200,2021,0.05059475143881495,9.248536023894624e-5,0.032101952930154304,0.06906000905303604,0.036958056122881736
W02000201,2021,0.050340899622329724,9.49907061233168e-5,0.033823988694513155,0.07007718207566621,0.03625319338115306
W02000202,2021,0.05260820525487884,9.393276588333088e-5,0.03335093377950599,0.07189813810225887,0.03854720432275288
W02000204,2021,0.04796156076461977,1.1866975161139062e-4,0.02646574144854586,0.07255964209420161,0.04609390064565575
W02000205,2021,0.04845531979438995,1.0958905202147282e-4,0.029835318686560405,0.07184838171776504,0.04201306303120464
W02000206,2021,0.051784113864268,1.285382269349136e-4,0.0306872023968585,0.0754347118333966,0.0447475094365381
W02000207,2021,0.04968216830945098,1.276243548555908e-4,0.03268551023431426,0.07418794366569015,0.041502433431375885
W02000208,2021,0.06652442969115799,1.552236745469262e-4,0.04103558373685094,0.09200617616318532,0.05097059242633438
W02000210,2021,0.05798130207545669,1.3492641390103338e-4,0.03613936357261024,0.08219460199712725,0.04605523842451701
