area_id,time_id,bhf_estimate,bhf_variance,bhf_lower,bhf_upper,bhf_ci_width
W02000075,2021,0.0213995530930419,4.034400199934233e-5,0.010706574995373025,0.03745523249292443,0.026748657497551405
W02000076,2021,0.02102948225344825,4.0234473421580104e-5,0.011556576517586075,0.03595318166239328,0.024396605144807203
W02000077,2021,0.02118560227178554,3.6412476990356883e-5,0.012024489180145335,0.035118856348100434,0.0230943671679551
W02000080,2021,0.02325362246697945,6.99097431001811e-5,0.011342942919015891,0.04210307294142074,0.030760130022404845
W02000081,2021,0.02454060477279274,6.707274700835526e-5,0.01315485683194803,0.04393457026887192,0.030779713436923886
W02000082,2021,0.025721336620097977,1.0667329540423136e-4,0.012251768225765415,0.05258977265400215,0.040338004428236734
W02000083,2021,0.023342635142430276,5.415941470841593e-5,0.012571541786275672,0.04114504800729156,0.028573506221015888
W02000085,2021,0.02179175590925075,5.812190172887563e-5,0.011062687574958565,0.03930539301162854,0.028242705436669974
W02000087,2021,0.03849521035442874,2.9161636641090907e-4,0.016893263166571915,0.07941224188583225,0.06251897871926033
W02000088,2021,0.025545332996487945,5.48775378784607e-5,0.012713772393025572,0.042667102253343636,0.029953329860318064
W02000089,2021,0.03232410534232893,2.6600623199629446e-4,0.011193013277842369,0.07756238591399241,0.06636937263615003
W02000090,2021,0.022259819421107857,4.3023923256761154e-5,0.012109046952937009,0.0357762333861654,0.023667186433228394
W02000091,2021,0.02261622632883006,6.0386482865265e-5,0.012122136499551793,0.04042675807867329,0.028304621579121496
W02000092,2021,0.0233616819459114,5.933306938718725e-5,0.011775738166706812,0.04061527979020085,0.02883954162349404
W02000093,2021,0.02331883958897457,4.563467922745386e-5,0.013520098428895108,0.03916073306235107,0.025640634633455964
W02000094,2021,0.02466055573922033,5.5232709102306024e-5,0.013362941139588455,0.0421450135299952,0.028782072390406747
W02000095,2021,0.020600597579755187,5.36444479064361e-5,0.010040328360730938,0.03726536547169653,0.02722503711096559
W02000096,2021,0.023725823547209608,5.841164563334041e-5,0.013434016750392574,0.04227275203159552,0.028838735281202947
W02000097,2021,0.024274823839433895,5.57425250478058e-5,0.01463207700447974,0.040731002507890246,0.026098925503410506
W02000098,2021,0.02021325576725539,3.8246029716089194e-5,0.01049354656561767,0.03468203902349559,0.024188492457877922
W02000099,2021,0.021537757981600153,6.438264014845682e-5,0.009533741175029597,0.04122806084402763,0.031694319668998036
W02000100,2021,0.026143915988095266,6.0338400361429025e-05,0.014934123195366925,0.045543437483063436,0.03060931428769651
W02000101,2021,0.021783004878924487,5.000394521970512e-5,0.01204217467851619,0.039457595088006864,0.027415420409490673
W02000102,2021,0.023704257763325905,4.441561214424039e-5,0.013348637548628178,0.038349123448736415,0.025000485900108237
W02000103,2021,0.02401377817366282,5.489646394896462e-5,0.012743610698725366,0.0420922849576187,0.029348674258893336
W02000104,2021,0.029336250320856523,9.835916562877064e-5,0.016588875363006697,0.05606063573461618,0.03947176037160948
W02000105,2021,0.031242260697907913,1.0983116038774695e-4,0.016330064208458304,0.05909385434208396,0.042763790133625655
W02000106,2021,0.02341052094634128,4.093205001105057e-5,0.01243741585064994,0.03840661757584807,0.025969201725198128
W02000107,2021,0.024902207096203707,4.623011797917795e-5,0.014187775451092656,0.04063255105987091,0.026444775608778254
W02000108,2021,0.02487755090460874,5.381836226208205e-5,0.013986973464987115,0.04165805048825864,0.027671077023271522
W02000109,2021,0.032879270389700024,1.3116003764899372e-4,0.017797965662853646,0.06052619383519985,0.04272822817234621
W02000110,2021,0.02240722421632434,3.054974202708542e-5,0.01451585887793103,0.034650548422049704,0.020134689544118674
W02000111,2021,0.019634800433588416,2.6561544225669506e-5,0.011665857212953101,0.03345516387859779,0.021789306665644687
W02000113,2021,0.027769199436206465,1.2818607000961724e-4,0.013108506067512472,0.056311848639672216,0.04320334257215974
W02000114,2021,0.017935765371458877,2.261745858046368e-5,0.010144655138000357,0.02868137890954412,0.018536723771543764
W02000116,2021,0.024306997186830943,5.941228880764949e-5,0.0126014758061966,0.042349392545254376,0.029747916739057776
W02000117,2021,0.04354619131102758,1.88549533239466e-4,0.022850094944626365,0.07321201090551216,0.050361915960885795
W02000118,2021,0.03631089113084457,1.7366036325387128e-4,0.018800917204095366,0.06618571575704543,0.047384798552950066
W02000120,2021,0.023000662247647508,5.404906714614918e-5,0.012512083980388198,0.041403136954408476,0.028891052974020278
W02000122,2021,0.023301009801702948,5.276687218081432e-5,0.01342774092742575,0.038824272225288364,0.025396531297862616
W02000123,2021,0.026088675423353053,7.11116364293279e-5,0.015063959355741645,0.04652874321627924,0.031464783860537596
W02000124,2021,0.02129009245557452,5.300652193309132e-5,0.010835969547371448,0.03902951646691463,0.028193546919543185
W02000125,2021,0.021750447984726272,4.221393765512417e-5,0.012270572015710472,0.03746968947666966,0.02519911746095919
W02000126,2021,0.022605670958602057,4.055126095116192e-5,0.011892748647971296,0.03849118271755197,0.026598434069580672
W02000127,2021,0.022766199729022368,5.2286103294523854e-5,0.011437749363047863,0.04075061841070304,0.02931286904765518
W02000128,2021,0.023489509898073017,6.405254383407984e-5,0.012253121785961236,0.04183442037654031,0.029581298590579074
W02000129,2021,0.024576020106251664,5.210098508409816e-5,0.0141072443280293,0.04113964041004807,0.02703239608201877
W02000130,2021,0.03351762568281031,1.4932137586447442e-4,0.01661985770558689,0.06478534162153908,0.04816548391595219
W02000131,2021,0.027691027591072816,8.262614980049721e-5,0.014032782701791853,0.051139123948214835,0.03710634124642298
W02000132,2021,0.02151149092333115,5.676996901578552e-5,0.01051913835027089,0.03949703883476878,0.02897790048449789
W02000133,2021,0.027034601415205223,6.590886278569935e-5,0.015461066529243655,0.04594286373198146,0.030481797202737807
W02000134,2021,0.02739509735707464,1.1465289905963882e-4,0.01362275467923592,0.056533910832555975,0.04291115615332006
W02000135,2021,0.030375566145732016,1.4199860921740916e-4,0.01492125151340433,0.05625681508704446,0.04133556357364013
W02000136,2021,0.020778082265833088,4.933378298418092e-5,0.010340903056757531,0.03883187807049219,0.028490975013734657
W02000137,2021,0.0324460286459726,1.5047002769768495e-4,0.013978378905556879,0.061280814457778984,0.047302435552222105
W02000138,2021,0.021808058493142615,9.920849483725117e-5,0.007744093622886913,0.04361646838152495,0.03587237475863804
W02000139,2021,0.018847448807452944,5.67760690339186e-5,0.007456911774442226,0.034304459931359534,0.026847548156917308
W02000140,2021,0.020463788796736368,8.573578115587805e-5,0.007042772679307597,0.04425491095202687,0.03721213827271927
W02000141,2021,0.01900792717443012,5.926474709674465e-5,0.007545778487444147,0.036291357656920965,0.028745579169476818
W02000142,2021,0.023409976268067165,5.73729290821559e-5,0.012678523770501481,0.040634143404151134,0.027955619633649655
W02000143,2021,0.02172027087966956,5.175138865372602e-5,0.012182179827310482,0.037851833419145255,0.025669653591834773
W02000144,2021,0.020822845992780552,3.56506007242045e-5,0.010863315372257092,0.033436737795217907,0.022573422422960815
W02000145,2021,0.019642141990297558,3.3412866486646436e-5,0.010454503688769306,0.03279564600484271,0.0223411423160734
W02000146,2021,0.020931197003705493,3.905248030663435e-5,0.01150619573064569,0.03447691646387109,0.0229707207332254
W02000147,2021,0.025770034233046066,7.057310462333772e-5,0.0149945262203624,0.046932627479469816,0.03193810125910741
W02000148,2021,0.027695678031744077,1.2274285877718666e-4,0.012177977136578661,0.055355663590374526,0.04317768645379587
W02000149,2021,0.02344030643778421,4.411007330250697e-5,0.013624308792195193,0.04063730882312898,0.027013000030933786
W02000151,2021,0.020971494267881412,4.140947788379462e-5,0.010288998340225034,0.03508446520857142,0.024795466868346383
W02000152,2021,0.020746055307287233,3.996225612930705e-5,0.011678093018425758,0.03744885775513952,0.025770764736713764
W02000153,2021,0.020853582195999157,3.9387899272293296e-5,0.009868919067594961,0.03591330341078543,0.026044384343190466
W02000154,2021,0.022747240920222775,5.5228199563356814e-5,0.011296570746226708,0.039747255666056414,0.028450684919829706
W02000156,2021,0.021151099595270607,4.0472229551215894e-5,0.01072231596644068,0.03450266985403163,0.02378035388759095
W02000157,2021,0.02117593961594456,4.5214212486221304e-5,0.010055299064399559,0.03729186466743098,0.02723656560303142
W02000158,2021,0.02186216395380487,4.262825758710073e-5,0.011934117429356284,0.03636072335144798,0.024426605922091695
W02000159,2021,0.02548553929756988,8.238433213642111e-5,0.012885096057525205,0.04697951359486862,0.034094417537343415
W02000160,2021,0.020010773767935194,3.6650651640923625e-5,0.010705951084461023,0.03603253466460325,0.02532658358014223
W02000161,2021,0.021162771818175635,4.5330602721936435e-5,0.010588620326720338,0.038036531644720664,0.027447911318000326
W02000162,2021,0.021237066619964703,7.794683433491827e-5,0.009058034496059426,0.042599868741194126,0.0335418342451347
W02000163,2021,0.023986167275900663,6.851552479857175e-5,0.010660056344369926,0.04451043947692859,0.03385038313255867
W02000164,2021,0.02133221062283902,4.352478473225014e-5,0.010799336305395152,0.03612357765928496,0.025324241353889804
W02000165,2021,0.024952501716268477,8.212605254501044e-5,0.0123245699393682,0.04615221625261469,0.03382764631324649
W02000166,2021,0.02465027515483522,7.960788750894554e-5,0.012500318712984019,0.043966335081414946,0.031466016368430924
W02000167,2021,0.026795493495920062,1.0450236609663544e-4,0.01296485226461113,0.05472283417610427,0.04175798191149314
W02000168,2021,0.02282335582014459,6.242879934534432e-5,0.011697656517844409,0.041893133434743005,0.030195476916898598
W02000169,2021,0.023218812724396336,4.4558328371121584e-5,0.01379946557592614,0.04010572222984171,0.02630625665391557
W02000170,2021,0.02025787169260536,4.1513612444859286e-5,0.01030754476546324,0.033011338216119346,0.022703793450656106
W02000171,2021,0.01899641826522033,2.7946396259359387e-5,0.010178872065771855,0.030548804644714826,0.02036993257894297
W02000172,2021,0.019368823675154502,5.558262058492326e-5,0.008639912206495334,0.036058347796328785,0.02741843558983345
W02000173,2021,0.02134182281196264,5.406296194072279e-5,0.01112245291032471,0.03927504197054629,0.028152589060221583
W02000174,2021,0.01791497697297034,3.6939416765423204e-5,0.008779926554799006,0.031664725984678274,0.02288479942987927
W02000175,2021,0.01964042336155979,4.59274511743027e-5,0.008242356567384625,0.035197741511299827,0.026955384943915202
W02000176,2021,0.018787888417578547,3.4469195936775775e-5,0.008918492419721043,0.03169407114798505,0.02277557872826401
W02000177,2021,0.019785002130104423,4.612007217060763e-5,0.008707583758197177,0.03613208783439908,0.0274245040762019
W02000178,2021,0.022925213018509357,5.9012164596575366e-5,0.009915187880671085,0.04066639967810956,0.030751211797438477
W02000179,2021,0.017633499382061792,3.4928222311758366e-5,0.008474333352532934,0.030992428024470543,0.02251809467193761
W02000180,2021,0.02042872262802955,4.986585191360978e-5,0.010405030488950917,0.03672092075537338,0.026315890266422462
W02000181,2021,0.01979981691611394,4.8415109772304544e-5,0.009382969865121198,0.03632493886668035,0.02694196900155915
W02000182,2021,0.02044291960302563,3.84647589250852e-5,0.01071023182853122,0.033270790871452405,0.022560559042921185
W02000183,2021,0.022912576833279154,5.411135643473186e-5,0.010164488807543105,0.03932479134442818,0.029160302536885074
W02000184,2021,0.020604989376395433,5.1572660961149264e-5,0.010152665156056652,0.04029416591540627,0.03014150075934962
W02000185,2021,0.01830948085713795,4.793793099010523e-5,0.007654035772248404,0.03536644458265642,0.027712408810408016
W02000186,2021,0.023437536703615293,6.466065537269338e-5,0.010450022457435624,0.0418095178456251,0.03135949538818948
W02000188,2021,0.024715821390193,9.722082949365937e-5,0.010394448654475363,0.04573389790790655,0.03533944925343119
W02000189,2021,0.021283191324648225,6.603038887131522e-5,0.010547760965334687,0.04108685791451887,0.03053909694918418
W02000191,2021,0.026575929041954716,8.351405678787171e-5,0.0131730570605673,0.04514281543837741,0.031969758377810104
W02000192,2021,0.0271603905202281,8.361320844006195e-5,0.012049477186304426,0.04588681821877577,0.033837341032471345
W02000193,2021,0.02850124641098712,1.0572660296992235e-4,0.013407750723142566,0.05320026150223077,0.0397925107790882
W02000194,2021,0.02149219224906491,7.536006376516472e-5,0.010110574412744495,0.0406350215740591,0.030524447161314604
W02000195,2021,0.017590693144242792,5.7876726176894e-5,0.0078064002643571774,0.03671011245328597,0.02890371218892879
W02000196,2021,0.0233350052601822,1.2385214740230662e-4,0.009511810141781485,0.05580739331257159,0.046295583170790106
W02000197,2021,0.016426528430007404,4.4346724383255194e-5,0.00755970181952242,0.033947323851758124,0.026387622032235703
W02000198,2021,0.022069602919819936,1.0408582229008199e-4,0.00856890216835033,0.04796748601129186,0.03939858384294153
W02000200,2021,0.020617940965216307,3.477588524541829e-5,0.01130344441692645,0.03503151167468993,0.023728067257763483
W02000201,2021,0.01967478836407995,2.75529122159982e-5,0.011946526256926219,0.031463702984294226,0.019517176727368007
W02000202,2021,0.02100558619039862,3.421376876305365e-5,0.0117613519986146,0.03332152348569123,0.02156017148707663
W02000204,2021,0.01786953686401231,3.589594867901525e-5,0.008385933008651736,0.031799547070202126,0.02341361406155039
W02000205,2021,0.018255225794768515,3.3509416076730904e-5,0.00868093250415474,0.031869191541760745,0.023188259037606004
W02000206,2021,0.018125321755977395,4.722413654562433e-5,0.00818706688397172,0.03420532964199983,0.026018262758028106
W02000207,2021,0.016129123255987532,2.6478129283328807e-5,0.008141311154533768,0.027041219055715136,0.018899907901181366
W02000208,2021,0.0221638839748254,6.045372977184253e-5,0.009748314685115007,0.03887048148958155,0.02912216680446654
W02000210,2021,0.018979777203476666,4.6261341502922176e-5,0.007930663188241508,0.03524547703084067,0.027314813842599157
W02000211,2021,0.019767199056062307,4.162725527743428e-5,0.009758733358036752,0.03353621802888905,0.0237774846708523
W02000212,2021,0.01848941599882662,2.6298672945171627e-5,0.009312504093343311,0.02927503674985451,0.019962532656511198
W02000213,2021,0.01601665563907899,2.605895898287705e-5,0.007086940241196238,0.026643043666571373,0.019556103425375136
W02000214,2021,0.016688467632041935,4.774219485821386e-5,0.006106695646088008,0.03137169448386227,0.02526499883777426
W02000215,2021,0.017887378873594973,5.383388498589529e-5,0.006916562567404805,0.034372358907427104,0.0274557963400223
W02000216,2021,0.017772977627083082,3.3066680244969624e-5,0.008503472558029301,0.030211612367828745,0.021708139809799444
W02000217,2021,0.01931661137463619,3.814541255317438e-5,0.009815807338717283,0.035395991672621724,0.02558018433390444
W02000218,2021,0.02140427713092211,4.0984130314793894e-5,0.011651129885779252,0.0373376617354981,0.02568653184971885
W02000219,2021,0.01985319045823101,4.409515240833068e-5,0.00977916742446579,0.036060212934631436,0.026281045510165645
W02000220,2021,0.021656711970967253,3.8879280372557e-5,0.011224007976217946,0.03531144481390844,0.02408743683769049
W02000221,2021,0.020467277982387278,3.436210896713872e-5,0.01108120216909337,0.03420719397073524,0.02312599180164187
W02000222,2021,0.019290579163665462,3.6499770403356124e-5,0.010268485416371544,0.03412287707944714,0.023854391663075597
W02000223,2021,0.019650477001816116,3.25619090288212e-5,0.010090312103478091,0.030916211328754807,0.020825899225276716
W02000224,2021,0.021052370621050052,4.429915903105616e-5,0.011062992151318478,0.03397661811804707,0.022913625966728593
W02000225,2021,0.022343722787221368,4.8320936729539806e-5,0.011948702142985037,0.036887721075917215,0.024939018932932176
W02000226,2021,0.018950616766065267,2.6690954382898896e-5,0.00975354261664815,0.029288804180898916,0.019535261564250766
W02000227,2021,0.02329232659044906,5.344783214843724e-5,0.011799183751390932,0.04034363471843661,0.02854445096704568
W02000228,2021,0.02357537485772254,4.942608610807469e-5,0.012585353638753419,0.039883887496341586,0.027298533857588167
W02000229,2021,0.022374166557743238,6.97284229842334e-5,0.010142523919155443,0.04314031483647984,0.032997790917324396
W02000230,2021,0.020699833353618694,3.891993874709828e-5,0.01133172660615261,0.035330307567086994,0.023998580960934386
W02000231,2021,0.02583866487882156,6.637947789580727e-5,0.012801263988361025,0.04343745428449436,0.030636190296133334
W02000232,2021,0.02058945719836043,3.6605190831528455e-5,0.010178087033148368,0.03292876406406527,0.022750677030916905
W02000233,2021,0.021813220570571976,6.196679380481276e-5,0.01049893992547487,0.039886898224653536,0.029387958299178667
W02000234,2021,0.02113501315907214,6.23800642602663e-5,0.010727795358881239,0.04160603749935972,0.03087824214047848
W02000235,2021,0.017656080827712833,5.0385911961140366e-5,0.007615592142208888,0.03435581037827637,0.02674021823606748
W02000236,2021,0.018358562895664985,4.929269674657294e-5,0.008187784640814842,0.03639612233713912,0.028208337696324276
W02000237,2021,0.021422878639409903,3.523835131670134e-5,0.011270861221924314,0.03443615587158698,0.023165294649662667
W02000238,2021,0.019980021677131844,3.538243787645501e-5,0.009869236259002306,0.035737296048489506,0.0258680597894872
W02000239,2021,0.023272360741484806,3.6913685395143815e-5,0.012877855517824652,0.03689927537851709,0.024021419860692436
W02000240,2021,0.02865377546426467,8.549097941647287e-5,0.013901648200802665,0.05089464908569752,0.03699300088489485
W02000241,2021,0.02540255482572233,9.110640424979197e-5,0.011768465717795464,0.04812020036718486,0.0363517346493894
W02000242,2021,0.02458588675939738,5.943743260626072e-5,0.012273485679220306,0.04377821364646156,0.031504727967241256
W02000243,2021,0.03114773602945317,1.2112184490769468e-4,0.01687166727553656,0.060422797995770765,0.043551130720234206
W02000244,2021,0.02346628720828045,6.482422971774555e-5,0.011037046943177514,0.043123526791468206,0.03208647984829069
W02000245,2021,0.029439080952007587,7.439821989738584e-5,0.01630097483035741,0.04910247686701215,0.03280150203665474
W02000246,2021,0.024781013220559544,7.358116035952717e-5,0.012700280517521232,0.04304019240213708,0.030339911884615847
W02000247,2021,0.022871530221210197,7.521971469800291e-5,0.010718400063267353,0.039977529373879384,0.02925912931061203
W02000248,2021,0.031893563277945076,1.3063679875900883e-4,0.015494696335806713,0.05991130046597082,0.04441660413016411
W02000249,2021,0.034664771959708365,1.667168626841334e-4,0.0172811442241822,0.06854923492823022,0.05126809070404802
W02000250,2021,0.02340370478087703,5.8019198892187836e-5,0.011555601533435985,0.04302150436963821,0.03146590283620222
W02000251,2021,0.031834643043805684,1.1599549656342105e-4,0.01695694445163459,0.05584418391046003,0.03888723945882544
W02000252,2021,0.021981602209993907,3.625488598343853e-5,0.012351847878443224,0.034870723682582566,0.022518875804139343
W02000253,2021,0.022254910669981573,4.534645998819123e-5,0.012021178136711226,0.03667025359984349,0.02464907546313226
W02000254,2021,0.021679109136413587,3.753408171206941e-5,0.011600659128751911,0.03561175012093469,0.02401109099218278
W02000255,2021,0.02139680802263167,3.815065921706809e-5,0.01128101942511618,0.03655667706256764,0.02527565763745146
W02000256,2021,0.023404502029774694,5.605554962276318e-5,0.012301336649478948,0.0414589389196331,0.029157602270154154
W02000257,2021,0.022705562413974742,5.151574185404001e-5,0.011795998827275157,0.04154710534511083,0.029751106517835673
W02000258,2021,0.024319901160292843,6.718442462740716e-5,0.012258872947874014,0.04323721362760023,0.03097834067972622
W02000259,2021,0.024025482960212487,6.1152534500832e-5,0.012030315985277415,0.04562810611471403,0.03359779012943662
W02000260,2021,0.025295630972081633,5.587731677306318e-5,0.013932422927484537,0.04240937511828001,0.028476952190795473
W02000261,2021,0.020928291395160697,4.4547366363199495e-5,0.01006811434347725,0.03625859886175534,0.026190484518278087
W02000262,2021,0.02081841015971966,4.9700911067835366e-5,0.008917375463361658,0.03810063015027476,0.0291832546869131
W02000263,2021,0.023481036807790734,5.111836449954052e-5,0.01194051130465881,0.038443908261501986,0.026503396956843176
W02000264,2021,0.02567761653688747,7.390452995907963e-5,0.012732109260890578,0.04544111436999358,0.032709005109103004
W02000265,2021,0.02304374045451665,4.848072904343604e-5,0.010463731334982265,0.03679085235548474,0.026327121020502473
W02000266,2021,0.023231318268700316,4.920354850451887e-5,0.012225051308055878,0.039103894161683916,0.026878842853628036
W02000267,2021,0.02353232891360864,6.123544343892846e-5,0.011760014853375567,0.04224606682698802,0.03048605197361245
W02000268,2021,0.024187230878061683,5.041337540554389e-5,0.012620486120187097,0.04121423737139339,0.028593751251206292
