domain_id,mrp_mean,mrp_lower,mrp_upper,mrp_ci_width
W02000091,14.123445710961299,13.187416649473775,15.049886203553294,1.862469554079519
W02000092,14.278779311667735,13.265711907287148,15.272874747974665,2.007162840687517
W02000093,14.573403804326432,13.501526145557829,15.665236874952392,2.1637107293945625
W02000094,14.241062172454777,13.272238040159682,15.191933583682237,1.9196955435225558
W02000095,14.57740871669508,13.50191079763494,15.675233291167002,2.173322493532062
W02000096,14.517883787662349,13.425724736885103,15.612684820150884,2.186960083265781
W02000097,14.682304141918756,13.576145624919103,15.788892923717093,2.2127472987979893
W02000098,14.59170633292528,13.513682865259481,15.697853631640301,2.18417076638082
W02000099,14.502385024478093,13.447200724018398,15.572740349573113,2.1255396255547154
W02000100,14.623458458933047,13.53035674376656,15.744646371474053,2.214289627707492
W02000101,14.625744971603128,13.536282491959264,15.730281447221643,2.193998955262378
W02000102,14.669948026606635,13.564905935687916,15.776145582766123,2.211239647078207
W02000103,14.594821492169563,13.510774298617267,15.69659626035405,2.1858219617367833
W02000104,14.533755554514034,13.473918184606926,15.588578660140707,2.11466047553378
W02000105,13.778388740267964,12.89666038184169,14.634229379084605,1.7375689972429154
W02000106,14.627154971148187,13.542622656369275,15.739286771648825,2.1966641152795496
W02000107,14.64187922817415,13.537486314685225,15.759064007166367,2.2215776924811426
W02000108,14.640076008957655,13.536983873301338,15.753953550273259,2.216969676971921
W02000109,14.413169936370682,13.381645574910232,15.40920799468173,2.027562419771497
W02000110,14.636098538131739,13.54516071506276,15.75123445026595,2.206073735203189
W02000111,14.542819014076336,13.454450973924308,15.634544915303309,2.180093941379001
W02000113,14.209802116021748,13.252176642883676,15.142977264533858,1.8908006216501825
W02000114,14.574790265781584,13.492097572692462,15.682659712090663,2.1905621393982013
W02000116,14.533978896832862,13.448719527042558,15.637404089226333,2.1886845621837754
W02000117,13.800537616339604,12.92341607702454,14.679957966720144,1.7565418896956047
W02000118,13.902737319839128,13.009644096075084,14.78363914714295,1.7739950510678657
W02000120,14.605752732596013,13.513316280345666,15.707371461749528,2.1940551814038614
W02000122,14.590660788327451,13.511260609499029,15.694766151382167,2.1835055418831377
W02000123,14.556486259547011,13.463250109226424,15.664231115990635,2.200981006764211
W02000124,14.49511184054105,13.444312895333404,15.583810119132757,2.139497223799353
W02000125,14.552684714175342,13.470118477289363,15.659705836569206,2.1895873592798427
W02000126,14.632500050724913,13.54424076282902,15.74105204593465,2.19681128310563
W02000127,14.55335124495083,13.472145357419132,15.651118359466963,2.1789730020478313
W02000128,14.68078535841882,13.575755629079918,15.793326826759547,2.2175711976796286
W02000129,14.57439454607463,13.496544178171025,15.683293082643088,2.186748904472063
W02000130,13.618305889124306,12.735032644582335,14.507356444526986,1.772323799944651
W02000131,14.039832811559739,13.098523329594766,14.965436435487273,1.8669131058925075
W02000132,14.561371786190069,13.474062515326315,15.653889887063029,2.179827371736714
W02000133,14.554742527207821,13.46986471479326,15.654148209774018,2.1842834949807575
W02000134,14.47342238711444,13.416682412752001,15.538068323506563,2.1213859107545616
W02000135,14.108339191006685,13.175015677640312,15.02422031443842,1.8492046367981079
W02000136,14.536928402338193,13.479943887898546,15.61915478119976,2.1392108933012146
W02000137,13.909299565043229,13.00801701147392,14.771873751222415,1.7638567397484959
W02000138,13.720717358213047,12.861217526132338,14.58320437531476,1.7219868491824233
W02000139,14.530663028545678,13.465785534709223,15.616600030616885,2.150814495907662
W02000140,14.548740668959718,13.46398670973949,15.63814894565848,2.17416223591899
W02000141,14.390700109775507,13.361534578291192,15.437153894103185,2.075619315811993
W02000142,14.622442838503353,13.523009003713579,15.723675128884864,2.200666125171285
W02000143,14.68346222087626,13.574688827991627,15.792811334621293,2.2181225066296655
W02000144,14.595423244261147,13.504897195004496,15.694272948247647,2.1893757532431515
W02000145,14.585148897716788,13.501090711011646,15.695798859242966,2.194708148231321
W02000146,14.648086142210976,13.538996398207503,15.756949839356379,2.2179534411488753
W02000147,14.55781524140838,13.490644873742648,15.6600127204856,2.1693678467429525
W02000148,13.975453530003044,13.069948078969947,14.865626172894823,1.7956780939248755
