area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000101,Powys 005,2025,26,0.18784810285125508,0.0076061073091056,0.3418686766213585,0.15940594032501687,6.786138088823514e-4,0.11237976377425599,0.21303405489814695,0.10065429112389096
W02000102,Powys 006,2021,16,0.02711225174705767,7.801651154317132e-4,0.10948921708137296,0.13237154337296198,4.175545389775178e-4,0.1001062653572673,0.17843110827132797,0.07832484291406067
W02000102,Powys 006,2023,16,0.09584713998961757,0.00807558046940742,0.35226132246632086,0.1599819054387647,5.800719944607642e-4,0.11899867746840208,0.21043216142190777,0.09143348395350569
W02000102,Powys 006,2025,22,0.21548079651584187,0.01666844446359484,0.5060875142183475,0.1558613053553001,5.300402096498271e-4,0.11699270554583369,0.203551062801298,0.08655835725546432
W02000103,Powys 007,2021,14,0.187231220486261,0.01082193626267944,0.4077843671023181,0.13989580979596933,4.209508056572048e-4,0.10131300954208966,0.18523590926308386,0.0839228997209942
W02000103,Powys 007,2023,15,0.09196391158694066,0.00754458058033506,0.3404831603399246,0.1687635802673753,6.026268511878742e-4,0.12388174133942492,0.21618616571179936,0.09230442437237443
W02000103,Powys 007,2025,36,0.20283838884303385,0.00625333479066918,0.3099801805946281,0.1643719072700093,5.021655662938425e-4,0.12035985761235056,0.2125811220331837,0.09222126442083313
W02000104,Powys 008,2021,13,0.23218260438122432,0.01430912483758249,0.46890474010717625,0.1643587014542106,7.161631798323323e-4,0.12256131895633657,0.22581397013340426,0.1032526511770677
W02000104,Powys 008,2023,13,0.18448697986513407,0.00904059352884088,0.3727147314270044,0.19661374398972697,9.941069104385887e-4,0.14739738009116127,0.27612307454861745,0.12872569445745619
W02000104,Powys 008,2025,33,0.1577280893058326,0.00581677093966316,0.29896411847662446,0.19177999201832968,8.741218243511302e-4,0.14529481972923286,0.2636384611935248,0.11834364146429194
W02000105,Powys 009,2021,15,0.06604678770346228,0.00420809146373214,0.25428495882880275,0.17051098989147834,7.009503175572036e-4,0.12236777347161779,0.22462209600050528,0.1022543225288875
W02000105,Powys 009,2023,8,0.1698036387350112,0.02298932264404276,0.5943485046763093,0.20347988161324476,9.400535642868664e-4,0.1453398948157078,0.2724056271554429,0.12706573233973512
W02000105,Powys 009,2025,34,0.1687515200449198,0.00535647932851,0.28689158066677717,0.19856497995367622,8.221770469978931e-4,0.1442512781303367,0.25727073780890947,0.11301945967857277
W02000106,Powys 010,2021,13,0.04418643323889526,0.00196485453236236,0.17375739149428107,0.1383498647572222,3.8980056930884186e-4,0.10606353247817074,0.17968911273897512,0.07362558026080437
W02000106,Powys 010,2023,14,0.25703262905601043,0.01587758226803101,0.49393553609686486,0.16690644073010108,5.418771944292834e-4,0.12688741788118596,0.2146434340918671,0.08775601621068113
W02000106,Powys 010,2025,37,0.21741064544931868,0.00822193741950979,0.35543907507965955,0.16267074679097857,4.906287329630933e-4,0.12341354546031888,0.20917959257981672,0.08576604711949784
W02000107,Powys 011,2021,20,0.09419578553554664,0.00457976452741175,0.26527703888974574,0.14123082883261742,4.6605672084877136e-4,0.10187437128570578,0.1817554783818106,0.07988110709610483
W02000107,Powys 011,2023,10,0.31250291681787146,0.0237474106636558,0.6040685396957741,0.17012806755451068,6.111820755423346e-4,0.12652246166881592,0.22242013131916594,0.09589766965035001
W02000107,Powys 011,2025,34,0.1701473497420348,0.0042401118490936,0.25525058325833677,0.1658300918933387,5.486249597176905e-4,0.12097698649323996,0.21571427686682898,0.09473729037358902
W02000108,Powys 012,2021,17,0.13071439914755056,0.00880585338095505,0.36784411450509275,0.12746011771495874,3.350525210098611e-4,0.0953601803414437,0.16529635674502036,0.06993617640357666
W02000108,Powys 012,2023,12,0.1708727044563507,0.01245678065628967,0.43750295966795877,0.15423259944692497,4.8422700269626075e-4,0.11528446067095999,0.1960586931110107,0.08077423244005072
W02000108,Powys 012,2025,31,0.09335051787031395,0.00413542545216157,0.25207988083565136,0.15024645280579085,4.335023059345742e-4,0.11235625004239749,0.19421713059441248,0.08186088055201499
W02000109,Powys 013,2021,19,0.04606357820323005,0.00115671687406302,0.1333188694658805,0.17311974136239672,8.151719631667346e-4,0.1239175078420031,0.23179224193727435,0.10787473409527125
W02000109,Powys 013,2023,16,0.3046914644681177,0.01570422104154662,0.4912315887325632,0.2067051394610498,0.0011164719406511134,0.149518861105142,0.26723645673248564,0.11771759562734363
W02000109,Powys 013,2025,35,0.4129090231611433,0.01052331809282885,0.40211885362746896,0.20171568571874685,9.943895443508656e-4,0.147704934525397,0.2686787620333422,0.12097382750794516
W02000110,Powys 014,2021,25,0.07649586349486223,0.0031622018401281,0.2204311062583979,0.14037049520357384,3.539518571699978e-4,0.10718463478922098,0.17731992960918086,0.07013529481995988
W02000110,Powys 014,2023,13,0.17417748717299184,0.01324202948512799,0.45108185939820983,0.16935553032216144,5.495672868859353e-4,0.12954538856384878,0.21875998536630115,0.08921459680245236
W02000110,Powys 014,2025,30,0.22783181426432603,0.00872403845257044,0.36613131232224005,0.1649882660652514,4.522794590191943e-4,0.1236865649781139,0.20524701323388442,0.08156044825577052
W02000111,Powys 015,2021,13,0.34563781929446286,0.02651960369840405,0.6383540257523148,0.1269430287390222,3.9424371256572036e-4,0.09200558843966111,0.17490542705189016,0.08289983861222905
W02000111,Powys 015,2023,14,0.16199556113550218,0.01101646306323544,0.411433052668921,0.15352157347528558,5.228652172505253e-4,0.11565544020776401,0.20244543528311898,0.08678999507535497
W02000111,Powys 015,2025,40,0.16438287185584582,0.00649688067225321,0.31595885533040063,0.14960398176346135,4.94981290038896e-4,0.11276032457004836,0.19924645428226506,0.0864861297122167
W02000113,Powys 017,2021,13,0.0333264045456834,0.00114665466007505,0.13273773628076263,0.15398469762253802,8.732294863114464e-4,0.10491971940292234,0.2216083456847902,0.11668862628186787
W02000113,Powys 017,2023,10,0.17795160171170055,0.01395529767229613,0.46307105864501674,0.18496192367818795,0.0013046696891537523,0.1250825654782954,0.26867118129410295,0.14358861581580754
W02000113,Powys 017,2025,36,0.2618622228010663,0.00853863865885935,0.3622199817392469,0.18009588199734958,0.0010495475077159715,0.12359715274588223,0.2571737347410964,0.13357658199521416
W02000114,Powys 018,2021,18,0.1058660636516851,0.0039952661471837,0.24777126856937592,0.11938798476257301,3.115284632128271e-4,0.08962063301486103,0.15459144649405776,0.06497081347919673
W02000114,Powys 018,2023,5,0.2886249915018037,0.05301340957434953,0.9025493445224041,0.144843979465017,4.6458102960934665e-4,0.10711118773661304,0.19282724318928945,0.08571605545267641
W02000114,Powys 018,2025,34,0.17283430302697408,0.00657371939807889,0.31782178884726087,0.1409172794813401,3.6730494222205184e-4,0.10608310860456399,0.18353143807570346,0.07744832947113947
W02000116,Ceredigion 001,2021,6,0,0,0,0.11592396573983914,4.896382255731203e-4,0.07687646658487104,0.16258330171013166,0.08570683512526062
W02000116,Ceredigion 001,2023,8,0,0,0,0.14051959776761622,6.549787382631291e-4,0.09424818789414459,0.19685923999943333,0.10261105210528874
W02000116,Ceredigion 001,2025,28,0.0216680769408185,4.7499939522030026e-4,0.08543279502845255,0.1369414524167622,6.41092261651274e-4,0.08860250474892653,0.1913540424445973,0.10275153769567077
W02000117,Ceredigion 002,2021,8,0,0,0,0.19353517658005404,0.0011078756417548699,0.1330572873606969,0.26046927642695367,0.12741198906625675
W02000117,Ceredigion 002,2023,5,0,0,0,0.2290116018974905,0.0014704561017407536,0.16218082169909886,0.3085985596478787,0.14641773794877982
W02000117,Ceredigion 002,2025,33,0.1254145715107483,0.0038100824099077,0.24196094462628845,0.22373996823132125,0.001289801323478256,0.1585446708877486,0.3039545525226398,0.1454098816348912
W02000118,Ceredigion 003,2021,11,0,0,0,0.1536571664721895,8.901064360505448e-4,0.10222081347200143,0.21206131513571275,0.10984050166371132
W02000118,Ceredigion 003,2023,5,0.11730413417446586,0.01363808105992421,0.4577777923184449,0.18399908248592278,0.0011658893174370539,0.12139006109585207,0.2513579435366885,0.12996788244083643
W02000118,Ceredigion 003,2025,24,0.3297731413729008,0.01723814473321186,0.514663475050634,0.17948327776664527,0.001059150674193966,0.12168494050453678,0.24840758435464774,0.12672264385011095
W02000120,Ceredigion 005,2021,6,0,0,0,0.12692171027749619,4.7072136400952083e-4,0.09082020967400503,0.168292302471579,0.07747209279757397
W02000120,Ceredigion 005,2023,3,0.47234863851125647,0.09633140248014103,1.2166398247093073,0.15358552625049035,7.036302198203531e-4,0.10853433261006395,0.2095654497290341,0.10103111711897014
W02000120,Ceredigion 005,2025,30,0.16717430422124294,0.00832342584968711,0.35762604854050567,0.14954860451865418,6.09738183575477e-4,0.10701963995884542,0.20385188972050458,0.09683224976165916
W02000122,Ceredigion 007,2021,11,0,0,0,0.12020584780510123,3.4474441441112956e-4,0.08685224006876636,0.16210542077518159,0.07525318070641522
W02000122,Ceredigion 007,2023,5,0.13471114352661953,0.01780572436534221,0.5230677085123573,0.14580599668886882,5.113666301807458e-4,0.10590044257556397,0.19255345845656638,0.08665301588100241
W02000122,Ceredigion 007,2025,36,0.11525596053876372,0.0032147792665267,0.22225608806044955,0.14191034480632755,4.3518665152053875e-4,0.10181613061286099,0.1857472712326504,0.0839311406197894
W02000123,Ceredigion 008,2021,5,0.13408260985062156,0.01713986999890884,0.5131943288574375,0.13879264658542273,4.1622370005799586e-4,0.10248055358275868,0.18908941496486573,0.08660886138210705
W02000123,Ceredigion 008,2023,4,0.6075384631657605,0.06333543674061774,0.9865099535833599,0.1672767355021868,5.964729715191646e-4,0.12787157157093365,0.21927289675309208,0.09140132518215843
W02000123,Ceredigion 008,2025,21,0.2147557505929441,0.01519637482965234,0.4832235430189309,0.1630737857340911,5.493267564169803e-4,0.12340301728910863,0.21847027562589516,0.09506725833678653
W02000124,Ceredigion 009,2021,10,0,0,0,0.13034651029613453,5.103925880179149e-4,0.08817129646034785,0.18215547129224843,0.09398417483190058
W02000124,Ceredigion 009,2023,9,0.07888291900823918,0.00609448443439128,0.3060177183633354,0.15733668269932782,7.098849494014136e-4,0.10970648639784517,0.21001162728469935,0.10030514088685419
W02000124,Ceredigion 009,2025,27,0.12015517339067466,0.00384743179103896,0.24314399676492615,0.15323962817888684,6.170647455975873e-4,0.1079470116932483,0.20355723668736458,0.09561022499411628
W02000125,Ceredigion 010,2021,12,0.21917961940435535,0.02239875888291658,0.5866648442965737,0.12043217700853522,4.0517910658632893e-4,0.08707843177307492,0.15823744466463247,0.07115901289155754
W02000125,Ceredigion 010,2023,7,0,0,0,0.14597850205136945,5.715836065607292e-4,0.10660281717655198,0.19718051148067794,0.09057769430412596
W02000125,Ceredigion 010,2025,36,0.14617540956978628,0.00500511048352681,0.27732238146599486,0.14208098996505633,4.817867415717119e-4,0.10611394276900506,0.19112113244466186,0.0850071896756568
W02000126,Pembrokeshire 001,2021,6,0,0,0,0.12282452112416772,3.386279545081672e-4,0.09042614102005742,0.16020125634975074,0.06977511532969333
W02000126,Pembrokeshire 001,2023,5,0.3780849951838567,0.07246385043349798,1.0552097373114417,0.1486632806394031,4.3725652432123705e-4,0.11231795618761661,0.19191548416723628,0.07959752797961966
W02000126,Pembrokeshire 001,2025,18,0.3032450311456092,0.01956750943253327,0.5483348674254461,0.14473852105262247,3.654727078904445e-4,0.11176919515137083,0.18409074359700772,0.07232154844563689
W02000127,Pembrokeshire 002,2021,15,0,0,0,0.1219134643882681,5.005997784481281e-4,0.08053678055911612,0.16599345120636338,0.08545667064724727
W02000127,Pembrokeshire 002,2023,5,0,0,0,0.1474446431369451,6.650809561249766e-4,0.10049902375871214,0.2020743178694602,0.10157529411074806
W02000127,Pembrokeshire 002,2025,13,0.2690954163279087,0.02812020741323871,0.65733589224181,0.14372262315447742,6.360188745099951e-4,0.09759736989142516,0.19614894389666973,0.09855157400524457
W02000128,Pembrokeshire 003,2021,9,0.05785220874888427,0.0024423752881622,0.19372438250417562,0.13138962946723315,6.005611338267757e-4,0.09503834553759993,0.1888337150455916,0.09379536950799167
W02000128,Pembrokeshire 003,2023,6,0.6905345654021999,0.03648845967121849,0.7487827862806251,0.1587736407683676,8.464100260707763e-4,0.11361924507583507,0.22537837612848316,0.11175913105264809
W02000128,Pembrokeshire 003,2025,13,0.02246704895695863,5.547631760222455e-4,0.09232767506932991,0.15465797170687015,7.604710992863171e-4,0.11152360095483735,0.21494611219716298,0.10342251124232563
W02000129,Pembrokeshire 004,2021,6,0,0,0,0.11846441650018572,4.0453471749193697e-4,0.07952887853249674,0.16342248044016855,0.08389360190767181
W02000129,Pembrokeshire 004,2023,4,0,0,0,0.1436701038425554,5.767700190716981e-4,0.0998742875372392,0.1967957066109989,0.0969214190737597
W02000129,Pembrokeshire 004,2025,16,0.07734105470699854,0.00336047291040065,0.22723660183484728,0.1398600050830952,4.985491153684308e-4,0.09544833249180065,0.18773801160478615,0.0922896791129855
W02000130,Pembrokeshire 005,2021,10,0.0218462097672741,5.505489771829779e-4,0.09197632792460629,0.15631260710025402,8.68895055579945e-4,0.1044829270058433,0.22389902673433432,0.11941609972849102
W02000130,Pembrokeshire 005,2023,3,0,0,0,0.18712842588597112,0.001181553109378709,0.1312559568810192,0.2644130662322677,0.13315710935124847
W02000130,Pembrokeshire 005,2025,16,0.18611119234914236,0.00947440478178165,0.3815522811872664,0.1825494233357142,0.0010677923499339077,0.12559569845621643,0.2530224643716063,0.12742676591538987
W02000131,Pembrokeshire 006,2021,14,0,0,0,0.13294173068669213,6.18451406432635e-4,0.08837433081038823,0.18278375768262684,0.0944094268722386
W02000131,Pembrokeshire 006,2023,7,0.21823227825356092,0.03483912681480942,0.7316640513460554,0.1602739665715856,7.900019257840581e-4,0.11193326479476362,0.22029803784521612,0.1083647730504525
W02000131,Pembrokeshire 006,2025,14,0.2059601230258639,0.01598238057573869,0.49556293985067856,0.15621810150031287,7.238307014132461e-4,0.10732865997172775,0.20815487941923075,0.100826219447503
W02000132,Pembrokeshire 007,2021,6,0,0,0,0.11197670946017012,4.4633746487708734e-4,0.07169420187222966,0.1600918652257302,0.08839766335350055
W02000132,Pembrokeshire 007,2023,6,0,0,0,0.13590673624999244,6.276336171687818e-4,0.09054631449502694,0.19239510976350405,0.10184879526847711
W02000132,Pembrokeshire 007,2025,11,0,0,0,0.1322546258532114,5.395445770997805e-4,0.0870358571728452,0.1825791947648301,0.09554333759198488
W02000133,Pembrokeshire 008,2021,10,0.41283899813086133,0.04757877286985046,0.8550365997281971,0.12636328457184517,5.194046163035222e-4,0.08820760695831228,0.17331899516593335,0.08511138820762107
W02000133,Pembrokeshire 008,2023,0,NA,NA,NA,0.15284083299705142,6.923841882956834e-4,0.11212347021897956,0.2026032318303413,0.09047976161136173
W02000133,Pembrokeshire 008,2025,13,0.32160362306924334,0.02258368403794515,0.5890816318689065,0.14889911207898862,6.388349895741169e-4,0.10363394471817176,0.1985076111495711,0.09487366643139934
W02000134,Pembrokeshire 009,2021,10,0.35622973532524743,0.0621289595695766,0.9770687586021746,0.13425258187719044,6.057449729217232e-4,0.09258737796304915,0.18782941940208572,0.09524204143903657
W02000134,Pembrokeshire 009,2023,2,0,0,0,0.16195763705156366,8.02864053481254e-4,0.11581886468855523,0.2234681921450168,0.10764932745646155
W02000134,Pembrokeshire 009,2025,19,0.248498848196269,0.01041969119615377,0.4001340508098445,0.15783656668040402,7.379686001388712e-4,0.11080533585022527,0.220497649967193,0.10969231411696774
W02000135,Pembrokeshire 010,2021,10,0,0,0,0.14219369863570244,6.612366039596515e-4,0.09387860073908406,0.19563913387080095,0.10176053313171689
W02000135,Pembrokeshire 010,2023,5,0.2160171140620766,0.0363151875920126,0.7470028050830829,0.17106733736125893,9.37011789061858e-4,0.11568815988626376,0.23611090938993967,0.12042274950367592
W02000135,Pembrokeshire 010,2025,16,0.1625268146406409,0.00810831111326606,0.3529744650650417,0.16679373317152252,8.548309961500648e-4,0.11408352813112181,0.2251587121422902,0.11107518401116838
W02000136,Pembrokeshire 011,2021,15,0,0,0,0.10526806151912547,3.414450188007704e-4,0.0718674705669074,0.14249501395331332,0.07062754338640592
W02000136,Pembrokeshire 011,2023,5,0,0,0,0.12804258970951732,4.846384487381064e-4,0.08948745923025543,0.17156854604622235,0.08208108681596692
W02000136,Pembrokeshire 011,2025,23,0.07868015536839972,0.0025009162658183,0.1960323121237427,0.12458696198931787,4.235251328565587e-4,0.08700710922932386,0.1639674429700286,0.07696033374070474
W02000137,Pembrokeshire 012,2021,15,0.05001729164591482,0.002476362984288,0.19506764395187184,0.13977199858282943,8.111251711942019e-4,0.0870734901574177,0.20116348379643734,0.11408999363901964
W02000137,Pembrokeshire 012,2023,2,0,0,0,0.16824742871045306,0.0011110608620398788,0.10710629957218187,0.24213980393235646,0.13503350436017458
W02000137,Pembrokeshire 012,2025,13,0.08579073209676916,0.004191187142175,0.25377370089501355,0.1639242519382319,9.879383379347525e-4,0.10558831913063685,0.23627600045437358,0.13068768132373673
W02000138,Pembrokeshire 013,2021,12,0,0,0,0.12175549854585924,9.426018802503182e-4,0.06828586275989387,0.19035028429908463,0.12206442153919075
W02000138,Pembrokeshire 013,2023,1,0,0,0,0.14701643220405033,0.0012392499675680777,0.08421827793765349,0.22340063795292617,0.13918236001527268
W02000138,Pembrokeshire 013,2025,12,0.10601607823830984,0.010219966055312,0.3962806013439104,0.14312593245855748,0.001119507310114464,0.08502956992571939,0.2111105254661786,0.1260809555404592
W02000139,Pembrokeshire 014,2021,11,0,0,0,0.10857307780156156,5.815236867175509e-4,0.06522688414331651,0.16837841331836417,0.10315152917504766
W02000139,Pembrokeshire 014,2023,4,0,0,0,0.13177340091287812,7.607236515883379e-4,0.08800838378712007,0.19688693151729758,0.10887854773017751
W02000139,Pembrokeshire 014,2025,20,0.35209858714901615,0.02171961600463605,0.5777023817956731,0.1282747800719739,6.970296011348732e-4,0.0827227934262837,0.19043375058501782,0.10771095715873412
W02000140,Pembrokeshire 015,2021,9,0.14526186177297862,0.01480410744747963,0.476945989129269,0.1256552773473989,8.578089994257011e-4,0.07254814682022631,0.18864590096959707,0.11609775414937076
W02000140,Pembrokeshire 015,2023,10,0.1566169536105545,0.01387544715000621,0.4617443398482173,0.15180965169910987,0.0012032668298677684,0.08847777209958961,0.2268440406202276,0.138366268520638
W02000140,Pembrokeshire 015,2025,14,0.1726677409248139,0.0226457379422177,0.589890395816917,0.14776500256218636,0.0010653901871923788,0.0906051194812312,0.21494124750361981,0.12433612802238861
W02000141,Pembrokeshire 016,2021,10,0,0,0,0.1115436673955417,6.562526170179045e-4,0.06510002650218225,0.16573817139611347,0.10063814489393122
W02000141,Pembrokeshire 016,2023,5,0.09379934334303676,0.009157432454165,0.37511544716773676,0.13530637591376082,9.389319174466754e-4,0.07972630142906542,0.19507593219444216,0.11534963076537674
W02000141,Pembrokeshire 016,2025,17,0.03546912066416068,0.00129967702376809,0.141317454930485,0.131683860228716,8.438421876842095e-4,0.07815238792795429,0.1880346149014649,0.1098822269735106
W02000142,Carmarthenshire 001,2021,9,0.13704682389226022,0.01606175013541019,0.49679191512526255,0.13109047297048804,4.831028873637603e-4,0.09453326354068889,0.17608593375801979,0.0815526702173309
W02000142,Carmarthenshire 001,2023,2,0,0,0,0.1583940006067509,6.920405792620208e-4,0.11448695367047498,0.2124840092888647,0.09799705561838973
W02000142,Carmarthenshire 001,2025,9,0.1085597992753008,0.00740187778089984,0.33724773500284644,0.15429309805939284,6.026947941180875e-4,0.11303461577270467,0.20769443692572603,0.09465982115302136
W02000143,Carmarthenshire 002,2021,6,0,0,0,0.11786918300552167,3.141653647623194e-4,0.08462580021053107,0.15399827709363592,0.06937247688310486
W02000143,Carmarthenshire 002,2023,7,0,0,0,0.14307891196382946,4.876215796468883e-4,0.1041047704318497,0.18551425719464035,0.08140948676279065
W02000143,Carmarthenshire 002,2025,7,0,0,0,0.13917616813303205,3.877746822959808e-4,0.10120235235686877,0.17617892333710983,0.07497657098024106
W02000144,Carmarthenshire 003,2021,9,0.09097016580598384,0.00862237090412444,0.3639916634481905,0.12196828273207524,4.538158313511155e-4,0.08422116575635816,0.16797929015796417,0.08375812440160602
W02000144,Carmarthenshire 003,2023,4,0,0,0,0.14771410355764236,6.406038537148715e-4,0.10519870588949476,0.21127770131483858,0.10607899542534382
W02000144,Carmarthenshire 003,2025,20,0.06599265594319388,0.00172428113716553,0.16277290909387862,0.14380133173318912,5.479863102196281e-4,0.10241650982422383,0.1981164760229011,0.09569996619867728
W02000145,Carmarthenshire 004,2021,7,0.23456238084119208,0.03797704043668866,0.7639037556377768,0.12909343175002402,3.5285675090388353e-4,0.09416227620310809,0.16627111063527866,0.07210883443217057
W02000145,Carmarthenshire 004,2023,4,0,0,0,0.15620690840508064,5.473568328961492e-4,0.11450173796855223,0.20307458535690853,0.0885728473883563
W02000145,Carmarthenshire 004,2025,15,0.25999806831673655,0.01536098621601223,0.4858336999182376,0.15209009958965627,4.5009003416042557e-4,0.11208209438883095,0.19376713564444847,0.08168504125561753
W02000146,Carmarthenshire 005,2021,2,0,0,0,0.12047377536057056,3.64910440955302e-4,0.08552336875224846,0.1581492990237996,0.07262593027155113
W02000146,Carmarthenshire 005,2023,5,0,0,0,0.14605802556682984,5.148492625742637e-4,0.10647386405944365,0.19555804852377645,0.0890841844643328
W02000146,Carmarthenshire 005,2025,11,0.11287773362534176,0.0113282397831304,0.41721441316351643,0.14220650190433146,4.4776548890164956e-4,0.10197216945279279,0.18613645079241878,0.08416428133962599
W02000147,Carmarthenshire 006,2021,7,0,0,0,0.13894822592529382,4.358826992678809e-4,0.10163765618616871,0.18762607775574103,0.08598842156957232
W02000147,Carmarthenshire 006,2023,3,0,0,0,0.1675135704920002,6.279949283996035e-4,0.12266843887644191,0.2212931469926886,0.09862470811624668
W02000147,Carmarthenshire 006,2025,12,0.2704269807429745,0.02339864101703794,0.5996162637125705,0.16326045632096414,5.583658566167888e-4,0.12340530170303991,0.21745714296632163,0.09405184126328171
W02000148,Carmarthenshire 007,2021,6,0,0,0,0.15015274371718504,7.985655595765024e-4,0.10565211204449501,0.21489252353121063,0.10924041148671562
W02000148,Carmarthenshire 007,2023,3,0.4215787752705564,0.0940528994760698,1.2021652803241425,0.18014241384419907,0.0010418820916399433,0.12354224435763464,0.2526858461376426,0.12914360178000797
W02000148,Carmarthenshire 007,2025,10,0.332246539269178,0.03636461716012154,0.7475110149045666,0.1756835381612141,9.5419299110617e-4,0.1222070659644951,0.24481796365268127,0.12261089768818617
W02000149,Carmarthenshire 008,2021,6,0.19823795880340647,0.03118803907968298,0.6922645963005799,0.14166139428668817,5.081670431234336e-4,0.10005408701266665,0.18820094213707406,0.08814685512440741
W02000149,Carmarthenshire 008,2023,8,0.09239522812757683,0.0080848671593361,0.3524638095655888,0.17051293586451274,7.144941925477465e-4,0.12062552809971833,0.23147329581937753,0.11084776771965921
W02000149,Carmarthenshire 008,2025,15,0.2968642002048154,0.02407259230352023,0.6081903387635527,0.16621114801143988,6.384089639405615e-4,0.11935596780748564,0.2246885379048955,0.10533257009740987
W02000151,Carmarthenshire 010,2021,4,0,0,0,0.13689607695285178,4.757909669656307e-4,0.09933002883264756,0.18317236658133085,0.08384233774868328
W02000151,Carmarthenshire 010,2023,5,0,0,0,0.16521908397708585,7.158527841055721e-4,0.11526502689486685,0.22105013282794841,0.10578510593308156
W02000151,Carmarthenshire 010,2025,12,0.4865729101774327,0.02966075361199007,0.6751016622441818,0.16094791396355757,6.221372766001693e-4,0.11717556607681401,0.21132791398583028,0.09415234790901628
W02000152,Carmarthenshire 011,2021,8,0.06020085014244122,0.0037736298794235,0.2408006958988807,0.1331304022803008,4.3501909612104713e-4,0.09294090258070677,0.17912688340338864,0.08618598082268188
W02000152,Carmarthenshire 011,2023,1,0,0,0,0.1609253968570783,7.001216716321329e-4,0.11618260980800349,0.21786758285024604,0.10168497304224255
W02000152,Carmarthenshire 011,2025,11,0.19980982291969268,0.01761378862418134,0.5202408814239927,0.156678075828027,5.760566632540371e-4,0.11350788840571042,0.20531097045492808,0.09180308204921765
W02000153,Carmarthenshire 012,2021,7,0,0,0,0.12337006420305732,4.456708559346126e-4,0.08954493275756278,0.1672974151299241,0.07775248237236132
W02000153,Carmarthenshire 012,2023,3,0,0,0,0.14950847187219718,6.71172620187895e-4,0.10594334910855199,0.20521832668313422,0.09927497757458223
W02000153,Carmarthenshire 012,2025,12,0.20039526802664004,0.02833171621297215,0.6598033681384919,0.1455732691590669,5.822584461933732e-4,0.10469986178368984,0.19462676545990537,0.08992690367621553
W02000154,Carmarthenshire 013,2021,8,0.2285910182098281,0.01805950830733252,0.5267821465638384,0.14665137592970576,7.160684012600365e-4,0.10052999673966981,0.21637515990623873,0.11584516316656893
W02000154,Carmarthenshire 013,2023,4,0.20106968044923307,0.03648779588946124,0.7487759754886841,0.1762640965379855,9.746079022756863e-4,0.12568943168236926,0.23938680049304734,0.11369736881067807
W02000154,Carmarthenshire 013,2025,13,0.13504243620429662,0.00882794505116138,0.3683052396335785,0.17174935715150216,8.352643598162928e-4,0.12368506377606821,0.23600362290327406,0.11231855912720586
W02000156,Carmarthenshire 015,2021,12,0,0,0,0.1269986851096516,3.8486053075683144e-4,0.08626035492467618,0.17279456530619397,0.08653421038151779
W02000156,Carmarthenshire 015,2023,3,0,0,0,0.1538542289602489,6.477397333947102e-4,0.10794833448770386,0.21012547863079245,0.1021771441430886
W02000156,Carmarthenshire 015,2025,7,0.05883994883762803,0.00369367440371187,0.2382360016362856,0.14976784966472542,5.29821965784628e-4,0.10212338390588928,0.19981312385473932,0.09768973994885004
W02000157,Carmarthenshire 016,2021,4,0,0,0,0.13599087826410255,4.889400448946061e-4,0.09284563136977621,0.17560729979810114,0.08276166842832493
W02000157,Carmarthenshire 016,2023,6,0.47034066890210224,0.04892456193418357,0.8670448431094333,0.16438421592943447,7.591172588451617e-4,0.10766310278873331,0.21397887458028567,0.10631577179155235
W02000157,Carmarthenshire 016,2025,10,0.07381366487938326,0.00547721610347597,0.2901068776402632,0.16010320937844474,6.670311295265222e-4,0.11062169812957488,0.2096829269468492,0.09906122881727432
W02000158,Carmarthenshire 017,2021,15,0.04756372055979965,0.00224029093699532,0.1855369007054044,0.12962114181307213,4.5503208878789117e-4,0.09192911020411665,0.17403119292787572,0.08210208272375907
W02000158,Carmarthenshire 017,2023,4,0.3978256498449094,0.06156795372300046,0.97264743643585,0.1567652021733289,6.803357898125064e-4,0.11438697977437715,0.2160698398490295,0.10168286007465235
W02000158,Carmarthenshire 017,2025,10,0.02982852985554847,9.620377518338888e-4,0.12158336082907129,0.15267229980896244,5.925534486571128e-4,0.11408551474635394,0.20373950844337896,0.08965399369702502
W02000159,Carmarthenshire 018,2021,9,0.08954296808812531,0.00772963009383915,0.3446334615482435,0.13888060862558227,5.362900627383136e-4,0.09268309312409856,0.18346041583128628,0.09077732270718772
W02000159,Carmarthenshire 018,2023,6,0.1952223080601683,0.03052578617792752,0.6848753187896975,0.16747774494014378,7.964397600289591e-4,0.11476995607057153,0.2258167510563034,0.11104679498573186
W02000159,Carmarthenshire 018,2025,9,0.11541527583403556,0.01226480196722176,0.4341185630725812,0.16309137620918474,6.690607910274909e-4,0.11296360367310129,0.21485938806736105,0.10189578439425975
W02000160,Carmarthenshire 019,2021,5,0,0,0,0.13911729165577358,5.974665883507701e-4,0.09912876071219237,0.1942163368531442,0.09508757614095184
W02000160,Carmarthenshire 019,2023,3,0,0,0,0.16783559185092944,8.470743525484875e-4,0.11792331988133437,0.23199289380164234,0.11406957392030798
W02000160,Carmarthenshire 019,2025,6,0.304816817216375,0.03421625630710492,0.7250940341833164,0.16352329470445293,7.595014880190934e-4,0.11734667200626034,0.22614793997980032,0.10880126797353998
