area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,bhf_estimate,bhf_variance,bhf_ci_width,fh_estimate,fh_variance,fh_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width,mrp_minus_bhf
W02000224,Bridgend 007,2021,8,0.7152273905640969,0.02567485584309066,0.6281047729431473,0.20413683849731065,0.00104270599271583,0.1258252984821886,0.15916741160174172,0.00194324107767799,0.17327282385753942,0.21586362075720666,0.002278171822831242,0.14078771586932176,0.3243297603640341,0.18354204449471234,0.011726782259896013
W02000224,Bridgend 007,2023,3,0.476449030286195,0.0982846295077342,1.2289122946103834,0.2359846203512339,0.00107535455231896,0.12797204845106594,0.21591508732665107,0.00198991751087532,0.17533869320790904,0.2560679766326842,0.002965012234589813,0.16840506389361007,0.3761357018211894,0.20773063792757931,0.020083356281450304
W02000224,Bridgend 007,2025,13,0,0,0,0.23598396565724764,0.00204263946449004,0.17988812127094805,0.15409109803716584,0.00194293359085229,0.17325179547466574,0.25758316627726024,0.0047307762726852874,0.1390749065118366,0.411787711190441,0.27271280467860437,0.02159920062001261
W02000225,Bridgend 008,2021,15,0.17185562126867276,0.01169144608310289,0.4238500144277707,0.18459979876936733,0.00102156669902175,0.12561474171525563,0.1264947473121705,0.00173961705134017,0.16388617105263395,0.19303072963483942,0.0019540014214333213,0.11684136235729958,0.29282106195055,0.17597969959325044,0.008430930865472086
W02000225,Bridgend 008,2023,5,0,0,0,0.2164462629559385,0.00105668291029848,0.12788776718810896,0.18324259325324424,0.00179832194075345,0.16661787995759497,0.22907289674998116,0.002483295087233951,0.14534429881925673,0.33875578670264594,0.19341148788338922,0.012626633794042663
W02000225,Bridgend 008,2025,10,0.28250679011949603,0.046100102267075,0.8416451615467326,0.21643965623901645,0.00202036942005608,0.17872672300663245,0.12141829904682536,0.00173833365078132,0.16382727371714595,0.2312277315666485,0.0035309251042907365,0.1336416448098655,0.3531605032927192,0.21951885848285368,0.014788075327632044
W02000226,Bridgend 009,2021,13,0.1877215164823944,0.0112726673227187,0.41618979958479596,0.18700567466656812,8.760867731908775e-4,0.11561003811282164,0.0789994233364347,7.685462460451678e-4,0.10876543085142552,0.19898052227277746,0.0019402546863050785,0.12728387080245707,0.30066046100150257,0.1733765901990455,0.011974847606209343
W02000226,Bridgend 009,2023,6,0.33242400929295135,0.03714580498362501,0.7554973996146646,0.2188531420310058,9.074607018891777e-4,0.11783878080897692,0.13574776959527052,8.217181296156366e-4,0.11245747578391556,0.23635189865063996,0.00260305794040989,0.15866768264292946,0.3411447218527379,0.18247703920980846,0.017498756619634154
W02000226,Bridgend 009,2025,12,0.03520363460281459,0.00130610230687431,0.14166634360314748,0.2188442587654322,0.00186992251227255,0.1722093884182584,0.07392241089627459,7.308644634410525e-4,0.1060674846036474,0.23716830543455106,0.004028465485393057,0.14482056119207753,0.3692537132274311,0.22443315203535358,0.018324046669118854
W02000227,Bridgend 010,2021,11,0.39761037884404415,0.03566960811240275,0.7403332512162134,0.2116503889851037,0.00110486629019599,0.12944703493231885,0.11832028331914202,0.00132019552216375,0.14266261469923427,0.22864987511391122,0.002717866660849063,0.14907374215280303,0.352040598583499,0.20296685643069598,0.01699948612880753
W02000227,Bridgend 010,2023,3,0.3667259490850701,0.0849495858447122,1.1425066054206992,0.24349788844213557,0.00113905471832472,0.1316119285094177,0.1750683164269526,0.00136947367701081,0.1452922398745332,0.2695663717666396,0.0034455126895569445,0.17622316632209606,0.4031752711997205,0.22695210487762446,0.026068483324504038
W02000227,Bridgend 010,2025,19,0.08362598579906975,0.00386682045615299,0.2437558741801262,0.24349386624021835,0.0021063371155124,0.18222779794302485,0.1132436127875238,0.00129503095176293,0.1412978570601948,0.27060453711345767,0.004918502147349834,0.1553554307053832,0.43307402332752576,0.27771859262214255,0.027110670873239318
W02000228,Bridgend 011,2021,6,0.4101397733803831,0.07212175581950968,1.0527160206946662,0.1960811115830551,9.916566621177637e-4,0.12329214103818888,0.09943135131297924,0.00201110430379653,0.17602632540800833,0.20886250044309115,0.0024629879810010953,0.13184626993904125,0.31636778152580003,0.18452151158675878,0.012781388860036047
W02000228,Bridgend 011,2023,4,0.13500546782867492,0.01926314327430547,0.5440535695880523,0.2279280694773693,0.00102106535179483,0.12527666785863992,0.15617943785262425,0.00203916763009045,0.17724692252028484,0.24779259464513304,0.0031073838521327693,0.15752808985780492,0.37258790869293923,0.2150598188351343,0.01986452516776374
W02000228,Bridgend 011,2025,12,0.13750561923203072,0.00914558896790724,0.3748727966188538,0.22792152489709028,0.00198507720761247,0.17728304523856264,0.09435459151998976,0.00198096297767501,0.1747044640340516,0.24775858907057272,0.00464933933245387,0.14357592116180062,0.4054825127897096,0.26190659162790897,0.019837064173482438
W02000229,Bridgend 012,2021,10,0.372596028853177,0.05143712390680408,0.8890300182624411,0.1991092249069241,0.00137724996429339,0.1452889361834231,0.05034768016016643,5.082526975845568e-4,0.08842357812014379,0.209486479587102,0.0033013326202258773,0.1227864324308954,0.339157301922212,0.2163708694913166,0.010377254680177916
W02000229,Bridgend 012,2023,4,0.14036913945894475,0.01997354636929015,0.5539947865489447,0.23095564420743336,0.00140977277631734,0.14717084575424766,0.10709617635119782,5.575726978393914e-4,0.09260558729332152,0.2485687739307574,0.004181805266954116,0.15006517182584994,0.3903614634113929,0.24029629158554294,0.017613129723324045
W02000229,Bridgend 012,2025,15,0.02366703171999162,5.939299805793825e-4,0.0955313050841735,0.230953543370971,0.00237879230868083,0.19334185245709865,0.04527049314932184,4.568234295692684e-4,0.08383114465999607,0.2510884578253503,0.0061133046539019326,0.13075453379708757,0.4227155399009639,0.2919610061038763,0.020134914454379288
W02000230,Bridgend 013,2021,6,0.2016441058332007,0.03198579527481923,0.701062380663435,0.19011585143155693,9.16094441470887e-4,0.11791545140418846,0.07398808291452216,8.005650991919633e-4,0.11100563265762804,0.20383814762889804,0.00201345282553382,0.1260087063430355,0.299194104295648,0.17318539795261254,0.01372229619734111
W02000230,Bridgend 013,2023,2,1,6.162476901133555e-33,3.0772001071872643e-16,0.22196375386271225,9.482587025722508e-4,0.12014802783247104,0.1307364351290971,8.506602559851494e-4,0.11441893887299578,0.2417814900482821,0.002722245598386472,0.15239767669695947,0.3561392845002769,0.2037416078033174,0.01981773618556984
W02000230,Bridgend 013,2025,14,0.03432351547577085,0.00123157673493007,0.13756527631286591,0.2219561166982313,0.00191211694218127,0.17410428180837895,0.06891104249560984,7.55016788136013e-4,0.1078041642648605,0.24320306661648453,0.004410327553835215,0.1421159458312549,0.3950577464941731,0.25294180066291816,0.02124694991825324
W02000231,Bridgend 014,2021,13,0.2472861559093759,0.02086188485061717,0.5661804361710441,0.2130365683819211,0.00109502347729275,0.1292076890563492,0.11971207862392572,0.00135587011857859,0.1445801430419839,0.21223384772032866,0.0024160172922819767,0.12194884777713805,0.31634942123131415,0.1944005734541761,-8.027206615924265e-4
W02000231,Bridgend 014,2023,4,0.1470825502256866,0.02254107778186926,0.5885256904268972,0.24488347470254568,0.00112796752408157,0.1313116033921251,0.17646013945808486,0.001398482142476,0.14682436323596293,0.25221053870825916,0.0032110416970492998,0.15398442644759702,0.37133645785799907,0.21735203141040205,0.0073270640057134795
W02000231,Bridgend 014,2025,8,0.07183417284544649,0.0052387770914089,0.2837220221797598,0.24487748546805055,0.00209395657261336,0.18162083118562575,0.11463539934849346,0.00133172393354056,0.1432911241383966,0.25336749699164873,0.00482895718206316,0.13382738059662208,0.40640597020943586,0.2725785896128138,0.008490011523598184
W02000232,Bridgend 015,2021,7,0.2089893262583731,0.03245549152384563,0.7061910058737371,0.1883126710361658,9.178232030224652e-4,0.11844597593521056,0.12846803115930686,0.00141195926943946,0.14757363813274263,0.20212259298934832,0.0017952295716398578,0.13679726378526397,0.29538789461479464,0.15859063082953068,0.013809921953182508
W02000232,Bridgend 015,2023,10,0.5720643907672591,0.03045709201199172,0.6841042749819888,0.2201597521221753,9.427675190008395e-4,0.1202138654683532,0.1852159889848725,0.00145508180968231,0.14980240441720633,0.24036825054000788,0.0022677547723806315,0.16611906993511646,0.34816991429514654,0.18205084436003008,0.020208498417832566
W02000232,Bridgend 015,2025,9,0.07382530913478066,0.00564646116036695,0.2945549051039442,0.22015078743018623,0.00190537981046243,0.17368013160249302,0.12339144209018196,0.00138854760097797,0.14634808093317206,0.2414276983284765,0.003984204298749408,0.1396179415047783,0.3887145080232443,0.249096566518466,0.021276910898290258
W02000233,Bridgend 016,2021,11,0.1889879167546872,0.01679458206755793,0.5079988008776861,0.18546648581036904,0.00129891458652554,0.1418770777518173,0.10494637063169757,0.00114147898438722,0.1325935095603014,0.1864313055435888,0.0022331695150827682,0.11201123198160368,0.2918066502272705,0.1797954182456668,9.648197332197683e-4
W02000233,Bridgend 016,2023,4,0,0,0,0.21731276151044737,0.00133006816547269,0.14368693177466774,0.1616945575902057,0.00119449718801689,0.13563070823806084,0.22285053502268595,0.002835268921997459,0.1355085928360284,0.3543279796471335,0.21881938681110508,0.005537773512238581
W02000233,Bridgend 016,2025,14,0.06802796645371637,0.00256054360588346,0.19835546698382633,0.21731037470624295,0.00229750064614642,0.1904236849179775,0.09986952445635255,0.0011066690002448699,0.13055930251054185,0.22511881901035646,0.0042979305946625685,0.11735725644782444,0.3730606463732776,0.25570338992545316,0.00780844430411351
W02000234,Bridgend 017,2021,7,0.23793242127900188,0.02837439863724711,0.6603001860576574,0.20105767052075532,0.00143590117921525,0.14810303638666716,0.15246000414285316,0.00187111171329646,0.16994309384565404,0.21850149607288077,0.0030748790824634384,0.12146604080741695,0.32927139850663845,0.20780535769922148,0.017443825552125453
W02000234,Bridgend 017,2023,5,0.3319684097213635,0.06177737630349128,0.9743002558151911,0.23290417810119565,0.00146490481070367,0.14977615590970678,0.20920783900320208,0.00191434124162277,0.1718895674886096,0.2586398410483018,0.0038971959700655374,0.15496596863687787,0.3908882421868851,0.23592227355000725,0.025735662947106136
W02000234,Bridgend 017,2025,15,0.24809512359347852,0.01759214410250996,0.5199211368563851,0.23290329113644737,0.0024349678547977,0.19551682936343345,0.1473836030130624,0.00185169053930339,0.16906151327938343,0.2612753396118639,0.005844620976766148,0.1410287960726503,0.41823933552595405,0.27721053945330376,0.028372048475416523
W02000235,Bridgend 018,2021,7,0.5408530781595624,0.05900934608218884,0.9522226063496215,0.20562337236038253,0.00161273525115681,0.15637773491846613,0.12144514922602229,0.00202496938929162,0.17683422100464205,0.21512850832375172,0.003174556173915236,0.12777955591954854,0.35906688236652184,0.2312873264469733,0.009505135963369188
W02000235,Bridgend 018,2023,6,0.14075988961524832,0.01855516492437538,0.5339621783166895,0.2374700586304676,0.00164158844914321,0.15795411249554367,0.17819297842843812,0.00204881801324443,0.1778635570259295,0.2539257154055124,0.004202409303251243,0.15083619207733207,0.41532767809782384,0.2644914860204918,0.01645565677504479
W02000235,Bridgend 018,2025,13,0,0,0,0.2374711283206534,0.00261391972726749,0.20212613039482147,0.11636872823357772,0.00200735314117561,0.1760670950299209,0.2550263743061615,0.005678029560509784,0.13688604212711245,0.4287171369963406,0.2918310948692282,0.01755524598550809
W02000236,Bridgend 019,2021,12,0.7427696585151857,0.02582544992658348,0.6299441321859218,0.21232375395019,0.00153433125490498,0.15247507998049203,0.15264373850523355,0.00166853264627974,0.1604243182908864,0.22529293736382977,0.0031120325745404736,0.1340485756325938,0.3505998747818692,0.2165512991492754,0.012969183413639784
W02000236,Bridgend 019,2023,3,0,0,0,0.24417067089441977,0.00156816095427829,0.15432324880777676,0.20939157935266065,0.00171171740370736,0.1624855307821676,0.2642079812782421,0.004014608901421513,0.15760249908614377,0.39916792669099244,0.24156542760484867,0.02003731038382231
W02000236,Bridgend 019,2025,16,0.13370182663871005,0.00806865787511177,0.3521103063842989,0.2441711153067368,0.00254000850220077,0.1993009395366209,0.1475672244259679,0.00165433741061029,0.15973622981795926,0.2652710535567197,0.005686022628234303,0.1428917166595895,0.4334241284885002,0.2905324118289107,0.021099938249982908
