area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000132,2021,0.025652015282214106,5.865209783247054e-5,0.013326794026180425,0.045264174996642585,0.031937380970462156
W02000133,2021,0.03253136646183456,1.3454972688074416e-4,0.017789652951347795,0.06252746096154471,0.04473780801019692
W02000134,2021,0.03066793480112935,1.177257642949793e-4,0.015489986533215115,0.05780645399918037,0.042316467465965256
W02000135,2021,0.036128720787013145,1.5094290495169745e-4,0.018544644590806306,0.0654913657028661,0.04694672111205979
W02000136,2021,0.02403103936194112,5.857417312458542e-5,0.012162100808743493,0.040503051224440936,0.028340950415697445
W02000137,2021,0.03763694334729244,1.9794691592096018e-4,0.018016919732732742,0.07143688112707938,0.05341996139434664
W02000138,2021,0.02475355032322134,1.3205894900475564e-4,0.008762407351245304,0.049027611275456504,0.0402652039242112
W02000139,2021,0.021524867343696664,6.502743772161031e-5,0.008974156417743951,0.040971196942142886,0.03199704052439893
W02000140,2021,0.023742848838134142,1.1549925842947944e-4,0.008356861967467929,0.052136739011310815,0.04377987704384288
W02000141,2021,0.023056664052919437,6.968504160553462e-5,0.00896705654100349,0.041380138272926185,0.0324130817319227
W02000142,2021,0.027049302114034852,5.191505873838478e-5,0.01536779144720159,0.044438858164941836,0.029071066717740245
W02000143,2021,0.024133368892690625,3.8816779929118314e-5,0.012746680717761336,0.03848830115162777,0.025741620433866432
W02000144,2021,0.02354909608125167,4.419659906887136e-5,0.011910136004845797,0.03906640921771416,0.027156273212868363
W02000145,2021,0.022649640523954895,4.567869702531077e-5,0.011653473527206037,0.038690870839123453,0.027037397311917417
W02000146,2021,0.02375784267072218,3.7144086608722746e-5,0.012949613375702426,0.037015733893426606,0.02406612051772418
W02000147,2021,0.029655716924044076,7.54781390927741e-5,0.016953020826499784,0.047505836699827546,0.03055281587332776
W02000148,2021,0.031555648001604465,1.3929899540932253e-4,0.016155895788026405,0.06168484030616533,0.04552894451813892
W02000149,2021,0.028128446545797856,6.036999854167559e-5,0.014950823387340904,0.04517943174830954,0.030228608360968634
W02000151,2021,0.023989282059995582,5.4442467241237425e-5,0.012659888008965243,0.0413206651673035,0.028660777158338254
W02000152,2021,0.025333022343718314,7.04910123291352e-5,0.013702985752258482,0.044075784298286,0.030372798546027518
W02000153,2021,0.024113813466255046,4.71920037092441e-5,0.013264077847493493,0.03942314197638336,0.026159064128889867
W02000154,2021,0.02549581490026292,5.109438845064267e-5,0.012780241880652903,0.040139147337561576,0.027358905456908673
W02000156,2021,0.024366322976090305,5.770326308418679e-5,0.012253044894648155,0.0416083658840391,0.029355320989390945
W02000157,2021,0.024723088625027877,5.430878009201811e-5,0.012824160795793207,0.04154914189104673,0.02872498109525352
W02000158,2021,0.025484491889020404,6.269759883798808e-5,0.01366102320725649,0.044585301122401756,0.030924277915145265
W02000159,2021,0.03064888671401127,9.870465422135871e-5,0.015552031805632797,0.05509757308036137,0.03954554127472857
W02000160,2021,0.024112878856018188,6.506144204074519e-5,0.01190536702140087,0.04548601711777474,0.03358065009637387
W02000161,2021,0.026599410949471554,8.049453867223752e-5,0.013743669849473304,0.04844849961957881,0.03470482977010551
W02000162,2021,0.02623857919809916,9.63127894713208e-5,0.012728301678684335,0.05011590859940024,0.0373876069207159
W02000163,2021,0.02917818722340467,8.447780462603138e-5,0.014873696249508503,0.05182797407290561,0.03695427782339711
W02000164,2021,0.025934925379106927,6.653376043859853e-5,0.013541970625570634,0.04324722008215913,0.029705249456588496
W02000165,2021,0.030423340862493438,9.518613540248178e-5,0.014538675969740716,0.04962192942414249,0.035083253454401775
W02000166,2021,0.028595663924516887,9.677340438209395e-5,0.012694871854254029,0.05085925839414511,0.038164386539891085
W02000167,2021,0.03215088110831101,1.1942059044337362e-4,0.015472238720664066,0.057290096687605575,0.04181785796694151
W02000168,2021,0.0268578120412303,7.596354092999514e-5,0.01367904500805326,0.04710436353908229,0.03342531853102903
W02000169,2021,0.026066388638735893,6.338481131606625e-5,0.015662422579897438,0.04583591640863463,0.030173493828737193
W02000170,2021,0.024076637496228324,6.692426354653719e-5,0.011988519192480134,0.04004756469442734,0.02805904550194721
W02000171,2021,0.021832131141259592,4.686882934045669e-5,0.010890932747250167,0.036749053820056075,0.02585812107280591
W02000172,2021,0.02245152715053084,6.12800486831998e-5,0.010720691281513959,0.039740480985469465,0.029019789703955506
W02000173,2021,0.024225243809826207,6.744396949127761e-5,0.011398955080830522,0.04063589151696895,0.029236936436138426
W02000174,2021,0.020422782332278885,4.819541545203506e-5,0.009559853870485874,0.0383416533933226,0.028781799522836726
W02000175,2021,0.02500015576403085,8.759478638259885e-5,0.011932332458736481,0.04723801820116791,0.035305685742431425
W02000176,2021,0.021862526706256317,5.1815298194788914e-5,0.010997061134070795,0.037008924258191925,0.02601186312412113
W02000177,2021,0.02237111152740747,6.307209532957306e-5,0.009533102641067338,0.04191482988559611,0.03238172724452877
W02000178,2021,0.025955457229437238,6.564141609532645e-5,0.012511914446621808,0.04433646799452169,0.031824553547899884
W02000179,2021,0.021006633218598265,4.8616644330048636e-5,0.010335794956005239,0.03729720610187654,0.026961411145871302
W02000180,2021,0.02290150474959442,6.009795917266905e-5,0.011933446108056581,0.041080794468523786,0.029147348360467205
W02000181,2021,0.023363551483504625,6.299265845194884e-5,0.011055397237410204,0.04098326800385284,0.029927870766442634
W02000182,2021,0.02514649525823198,8.512332556014054e-5,0.012138812877031053,0.04634952909527751,0.03421071621824646
W02000183,2021,0.025946219477308883,8.119173229428549e-5,0.012455576405353653,0.044533867937248936,0.03207829153189529
W02000184,2021,0.024185647566939604,7.075031359773378e-5,0.012079682952612714,0.04377739586006209,0.031697712907449375
W02000185,2021,0.021778444718192243,6.98176080042583e-5,0.010561571105948749,0.04218373437264758,0.03162216326669883
W02000186,2021,0.028060684150280582,8.552661020520317e-5,0.014301493914691637,0.047397156977137214,0.033095663062445574
W02000188,2021,0.02908814023167599,1.2151688958875535e-4,0.011837390482458576,0.05295776333170532,0.041120372849246745
W02000189,2021,0.02502809507576437,8.74218394064784e-5,0.011785145340661357,0.04694426558891408,0.035159120248252726
W02000191,2021,0.03355245059728142,1.5778335740042237e-4,0.015288168027480294,0.06684271492148536,0.051554546894005064
W02000192,2021,0.03186612260380342,1.178519658507449e-4,0.013630481704845054,0.055656837559839675,0.04202635585499462
W02000193,2021,0.035881639054212586,1.5822320887128082e-4,0.016661163175810158,0.062493182068999065,0.04583201889318891
W02000194,2021,0.022134969338956124,4.9109504010711096e-5,0.011031760584065315,0.036996219132578036,0.02596445854851272
W02000195,2021,0.021207131022002116,5.0450940604162294e-5,0.009796501498386965,0.036200952241437365,0.026404450743050402
W02000196,2021,0.028919748841343764,2.2519270677175742e-4,0.010575898739382698,0.05782189664541317,0.04724599790603047
