area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,bhf_estimate,bhf_variance,bhf_ci_width,fh_estimate,fh_variance,fh_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width,mrp_minus_bhf
W02000013,Gwynedd 004,2023,7,0.15253095293977811,0.01980468659471703,0.5516480327540683,0.1466611224702565,0.00114664519105463,0.13357978205652335,0.14786813163016158,0.00137718620677632,0.14567735923962682,0.14052472243014386,0.0013006870281921982,0.08141099050766017,0.23277170216277732,0.15136071165511716,-0.0061364000401126495
W02000013,Gwynedd 004,2025,8,0.28371651469427717,0.02858407204711903,0.6627353489795507,0.14666021603254112,0.00211651722819592,0.1828707853925109,0.0860546766267713,0.00131533597661846,0.1423774339749317,0.14263921524708273,0.0018808429682312753,0.07177395787089483,0.25048871752474405,0.17871475965384923,-0.00402100078545839
W02000014,Gwynedd 005,2021,5,0,0,0,0.12957692391636755,8.842930976740888e-4,0.117330636451439,0.12935268656639914,0.00163806762044281,0.15893832001335811,0.1320255334361463,0.0010000504115645135,0.07805505097225512,0.20590355026923995,0.12784849929698483,0.0024486095197787383
W02000014,Gwynedd 005,2023,6,0.7807750363518592,0.02749290513071423,0.6499626540683362,0.16148079988690242,9.214441097724278e-4,0.11979752937965796,0.18608809676463625,0.00167502378836571,0.160720426066492,0.1613285061411677,0.001432209476305882,0.09768005828559052,0.2577329931465807,0.1600529348609902,-1.5229374573472176e-4
W02000014,Gwynedd 005,2025,17,0.13140501904633856,0.00816703881342107,0.35425043846842386,0.16147526423336975,0.00188773358542226,0.17319912619164765,0.12427509714257656,0.00161668116268883,0.15789052780878615,0.16334567957761104,0.0018726104538187398,0.09076385337398639,0.2620157946047735,0.17125194123078707,0.0018704153442412885
W02000015,Gwynedd 006,2021,15,0.07864534144766384,0.00572050590698416,0.29647993439838144,0.12801803904177528,0.00136565175560569,0.14586979047273096,0.10064203460718411,0.00158152169089183,0.1561893649123143,0.11945234242298346,0.001212657755574596,0.06787203451293525,0.20402375029931186,0.1361517157863766,-0.008565696618791821
W02000015,Gwynedd 006,2023,3,0.4101724213071303,0.09035637635772605,1.1783043731826588,0.159921377784492,0.00140946775916906,0.14817461046686858,0.15737762810710376,0.00164944234362696,0.1594991914191047,0.1472849514533625,0.0017117678289861598,0.08158160697564279,0.236932594286526,0.1553509873108832,-0.012636426331129491
W02000015,Gwynedd 006,2025,8,0,0,0,0.15992231813183114,0.00238248137342668,0.1938974729139568,0.09556434750199062,0.00158167949886229,0.1562029087486832,0.15027186290368552,0.00238542022891343,0.07017868763577037,0.26099895749065,0.19082026985487963,-0.009650455228145616
W02000016,Gwynedd 007,2021,4,0,0,0,0.11137011051613104,0.00102562644098322,0.12642249399171476,0.1079865022468343,0.00178028114306827,0.16581953966180105,0.11138627975552455,0.0010120581269221641,0.056640446786827225,0.18116640363095066,0.12452595684412343,1.6169239393515333e-5
W02000016,Gwynedd 007,2023,4,0,0,0,0.14327362729381082,0.00106192006762684,0.12858106105904804,0.16472190199875691,0.00182860871647545,0.16804483674734486,0.13750263167724533,0.0014795985989681975,0.07615118708329632,0.22562315516895226,0.14947196808565594,-0.005770995616565494
